direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type
LONG,4.3116,1.0,0.034446,,4.312999999999999,0.01548672566370025,TREND,36.3682,0.0459,23.3437,12.9238,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.025500000000000078,,,BOS,False,,4.1422,,2025-09-17 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0904000000000007,15m,52380.42305053294,17936.326680940143,3587265.3361880286,4735.190243768215,DOTUSDT,53,5.38716814159288,6.273230088495525,0.2522123893805307,6.273230088495525,4.8787,4.2888,4.1294,2,0.0,0.01548672566370025,True,True,0,False,4.2212,1828,32539,2025-09-20 02:00:00,4.312999999999999,73.33259227066826,take_profit,TP
LONG,0.7972,1.0,0.00998,,0.8126,0.4812499999999986,TREND,36.2663,0.0133,32.7429,3.4353,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.012299999999999978,,,BOS,False,,0.7652,,2025-09-18 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.03200000000000003,,181254.65245790657,18125.465245790656,3625093.0491581312,18125.465245790656,OPUSDT,13,0.8125,0.9124999999999993,0.0,0.9124999999999993,0.8264,0.7972,0.7652,0,0.0,0.4812499999999986,True,True,0,False,0.8292,1829,28911,2025-09-18 13:00:00,0.8126,2791.3216478517556,take_profit,TP
LONG,305.7932,1.0,2.046429,,308.84,1.035164757956855,TREND,32.496,2.7286,22.6963,16.911,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,2.3100000000000023,,,BOS,False,,300.1,,2025-09-18 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,5.69319999999999,,1593.07786956632,18139.421854029915,3627884.370805983,18139.421854029915,AAVEUSDT,9,1.0656221457177002,1.248296213026062,0.0,1.248296213026062,312.9,305.7932,300.1,0,9069.710927014958,1.035164757956855,True,True,1,True,311.4864,1830,32558,2025-09-18 23:00:00,308.84,13923.50058000956,take_profit,TP
LONG,0.8083,2.0,0.007152,,0.8423,2.7199999999999878,TREND,30.6668,0.0095,40.1498,8.5393,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.010399999999999965,,,BOS,True,,0.7958,,2025-09-19 01:00:00,2.5,momentum,full,NONE,False,momentum,25.0,BELOW,0.012500000000000067,,182090.39356929963,36418.078713859926,3641807.8713859925,36418.078713859926,OPUSDT,2,2.983999999999984,3.7599999999999745,0.0,3.7599999999999745,0.8553,0.8083,0.7958,0,0.0,2.7199999999999878,True,True,0,False,0.8208000000000001,1831,28936,2025-09-19 03:00:00,0.8423,6191.073381356193,take_profit,TP
LONG,0.253,2.0,0.00169,,0.2448,-1.0,TREND,38.0562,0.0023,24.691,17.5594,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0022999999999999687,,,BOS,True,,0.2448,,2025-09-20 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.008200000000000013,,182978.4731381051,45744.618284526274,3659569.4627621016,45744.618284526274,HBARUSDT,1,0.0,0.0,1.1573170731707296,0.0,0.253,0.24351,0.2448,0,0.0,-1.0,True,True,0,False,0.2612,1832,32598,2025-09-20 07:00:00,0.2448,-1500.423479732464,stop_loss,SL
LONG,0.7246,2.0,0.016211,,0.7361,0.12665198237885414,TREND,38.1202,0.0216,34.0383,14.5406,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.014000000000000012,,,BOS,True,,0.6338,,2025-09-20 19:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.09079999999999999,15m,182903.45196411846,36580.69039282369,3658069.039282369,36580.69039282369,XPLUSDT,11,0.5726872246696029,0.6651982378854627,0.0,0.6651982378854627,0.785,0.7246,0.6338,0,0.0,0.12665198237885414,True,True,0,False,0.8154,1833,704,2025-09-21 06:00:00,0.7361,2103.389697587354,take_profit,TP
SHORT,0.49,1.0,0.003568,,0.4853,0.44761904761904786,TREND,32.3444,0.0048,10.2102,38.5886,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.006500000000000006,,,BOS,False,,,0.5005,2025-09-21 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.010499999999999954,,183008.62144899784,18300.862144899784,3660172.4289799565,18300.862144899784,ARBUSDT,4,0.5904761904761915,0.7428571428571437,0.0,0.7428571428571437,0.49,0.4822,0.5005,0,0.0,0.44761904761904786,True,True,0,False,0.47950000000000004,1834,21915,2025-09-21 21:00:00,0.4853,860.1405208102866,take_profit,TP
LONG,115.8156,1.0,0.55125,,114.84,-0.5257598620392299,TREND,35.099,0.735,28.0855,8.4548,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.9299999999999926,,,BOS,False,,113.96,,2025-09-21 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.8556000000000097,,9862.503850452516,18300.862144899784,3660172.4289799565,18300.862144899784,LTCUSDT,4,0.0,0.045483940504420034,0.6173744341452876,0.045483940504420034,115.9,114.67,113.96,0,0.0,-0.5257598620392299,True,True,0,False,117.67120000000001,1836,32633,2025-09-21 21:00:00,114.84,-9621.858756501475,stop_loss,trailing_stop
SHORT,1.2661,,0.010521,,1.1681,7.0,TREND,31.1193,0.014,11.3544,34.2159,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.011600000000000055,,,BOS,True,,,1.2717,2025-09-21 17:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,0.014000000000000012,,183008.62144899784,36601.72428979957,3660172.4289799565,36601.72428979957,VIRTUALUSDT,12,8.985714285714272,9.121428571428558,0.0,9.121428571428558,1.2661,1.1384,1.2801,0,0.0,7.0,True,True,0,False,1.2521,1837,7784,2025-09-22 05:00:00,1.1681,17934.844902001805,take_profit,TP
SHORT,0.7377,1.0,0.010993,,0.6156,1.65406427221172,TREND,31.5068,0.0147,6.1891,47.4172,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.013600000000000056,,,BOS,True,,,0.8435,2025-09-21 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.1058,15m,91504.31072449892,36601.72428979957,3660172.4289799565,36601.72428979957,FARTCOINUSDT,25,1.2722117202268435,1.4621928166351612,0.030245746691871273,1.4621928166351612,0.7409,0.583,0.8435,0,9681.156074651986,1.65406427221172,True,True,1,True,0.6319,1835,6608,2025-09-22 18:00:00,0.6156,20853.832414113305,take_profit,TP
SHORT,1.2337,,0.010521,,1.1821,9.883928571428584,TREND,31.1193,0.014,11.3544,34.2159,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.011600000000000055,,,BOS,True,,,1.2717,2025-09-21 21:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,0.022399999999999975,,183008.62144899784,36601.72428979957,3660172.4289799565,4099.393120457547,VIRTUALUSDT,197,10.790178571428584,11.129464285714297,0.23214285714285166,11.129464285714297,1.2389,0.9844,1.2801,1,0.0,9.883928571428584,True,True,0,False,1.2521,1837,7784,2025-09-30 02:00:00,1.0123,40518.10878880813,timeout,timeout
SHORT,0.6348,1.0,0.010993,,0.6156,0.738213399503722,TREND,31.5068,0.0147,6.1891,47.4172,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.013600000000000056,,,BOS,True,,,0.8435,2025-09-22 06:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0806,15m,91504.31072449892,36601.72428979957,3660172.4289799565,7375.247444394614,FARTCOINUSDT,12,0.39330024813895853,0.5210918114143925,0.0446650124069471,0.5210918114143925,0.6384,0.5928,0.8435,1,9681.156074651986,0.738213399503722,True,True,1,True,0.6319,1835,6608,2025-09-22 18:00:00,0.6156,11438.038840562365,take_profit,TP
LONG,3774.0,3.0,7.895357,,3758.98,-0.24677646192873423,TREND,39.1965,10.5271,44.8297,16.9019,4.0,4_to_5,1.0,,True,,,11.549999999999727,,,BOS,True,,3713.74,,2025-09-23 09:00:00,2.5,momentum,full,NONE,False,momentum,2.0,BELOW,60.86479999999983,15m,608.1737600223697,37016.37426900943,3701637.426900943,37016.37426900943,XAUTUSDT,10,0.16019111210420517,0.2599203480501079,0.31216729538255367,0.2599203480501079,3789.82,3755.0,3713.1352,0,0.0,-0.24677646192873423,True,True,0,False,3834.8648,1838,4150,2025-09-23 19:00:00,3758.98,-9134.769875535982,stop_loss,trailing_stop
SHORT,0.0108,,9.9e-05,,0.00967,1.6142857142857172,TREND,30.3337,0.0001,13.9159,19.6872,4.0,4_to_5,1.0,,True,,,6.399999999999982e-05,,,BOS,True,,,0.0115,2025-09-24 03:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.0006999999999999992,,184625.13285127035,36925.026570254064,3692502.6570254066,36925.026570254064,1000PEPEUSDT,5,1.7814285714285731,2.1200000000000037,0.0,2.1200000000000037,0.0108,0.009316,0.0115,0,0.0,1.6142857142857172,True,True,0,False,0.010100000000000001,1839,20992,2025-09-24 08:00:00,0.00967,208.62640012193563,take_profit,TP
SHORT,0.009553,,9.9e-05,,0.00967,-0.7358490566037703,TREND,30.3337,0.0001,13.9159,19.6872,4.0,4_to_5,1.0,,True,,,6.399999999999982e-05,,,BOS,True,,,0.0115,2025-09-24 04:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.00015899999999999942,,184625.13285127035,36925.026570254064,3692502.6570254066,29.355396123351877,1000PEPEUSDT,4,0.0,0.0691823899371109,0.8993710691823871,0.0691823899371109,0.009696,0.009542,0.0115,1,0.0,-0.7358490566037703,True,True,0,False,0.010100000000000001,1839,20992,2025-09-24 08:00:00,0.00967,-21.601140543598454,stop_loss,trailing_stop
SHORT,4184.4,1.0,23.181964,,4185.75,-0.003876191570002186,TREND,30.51,30.9093,11.8295,30.5271,3.5,3_to_4,0.5,BEARISH_BOS,False,,,120.59999999999945,,,BOS,False,,,4532.68,2025-09-24 13:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,348.28000000000065,15m,53.013231915197224,18463.448411424924,3692689.6822849847,18463.448411424924,ETHUSDT,1,0.0,0.10434133455839889,0.061731939818536696,0.10434133455839889,4205.9,4148.06,4532.68,0,0.0,-0.003876191570002186,True,True,0,False,3836.119999999999,1840,32701,2025-09-24 14:00:00,4185.75,-71.56786308553554,stop_loss,trailing_stop
SHORT,0.6422,2.0,0.007789,,0.5967,2.321428571428563,TREND,32.1603,0.0104,4.9519,23.8652,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.006399999999999961,,,BOS,False,,,0.6618,2025-09-24 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.019600000000000062,,184630.90572109498,18463.090572109497,3692618.1144218994,18463.090572109497,ENAUSDT,13,2.8724489795918284,3.0816326530612153,0.0,3.0816326530612153,0.6422,0.5818,0.6618,0,0.0,2.321428571428563,True,True,0,False,0.6225999999999999,1841,12964,2025-09-25 04:00:00,0.5967,8400.70621030982,take_profit,TP
SHORT,0.5998,2.0,0.007789,,0.6077,-1.0,TREND,32.1603,0.0104,4.9519,23.8652,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.006399999999999961,,,BOS,False,,,0.6618,2025-09-24 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.007900000000000018,,184630.90572109498,18463.090572109497,3692618.1144218994,1458.5841551966537,ENAUSDT,184,7.6202531645569485,8.31645569620251,1.2784810126582247,8.31645569620251,0.6099,0.5341,0.6618,1,0.0,-1.0,True,True,0,False,0.6225999999999999,1841,12964,2025-10-02 08:00:00,0.6077,-1458.5841551966537,stop_loss,trailing_stop
SHORT,0.0053,1.0,0.00011,,0.005275,0.027777777777777617,TREND,34.2727,0.0001,0.3421,44.0371,4.0,4_to_5,1.0,BEARISH_BOS,True,SWEEP_LOW,,4.80000000000003e-05,,,BOS,True,,,0.0062,2025-09-25 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0008999999999999998,15m,185050.94103161048,37010.18820632209,3701018.820632209,37010.18820632209,PUMPFUNUSDT,15,0.2588888888888886,0.35111111111111154,0.14999999999999972,0.35111111111111154,0.005435,0.004984,0.0062,0,0.0,0.027777777777777617,True,True,0,False,0.0044,1842,1847,2025-09-25 19:00:00,0.005275,4.626273525790234,take_profit,TP
SHORT,0.778,,0.007366,,0.7424,0.29966329966330024,TREND,34.9375,0.0098,2.7636,30.2545,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.01979999999999993,,,BOS,False,,,0.8968,2025-09-25 04:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.11880000000000002,15m,155766.78538014347,18505.094103161045,3701018.820632209,18505.094103161045,WIFUSDT,24,0.4562289562289564,0.5033670033670039,0.0,0.5033670033670039,0.778,0.7182,0.8968,0,0.0,0.29966329966330024,True,True,0,False,0.6592,1843,14944,2025-09-26 04:00:00,0.7424,5545.297559533119,take_profit,TP
SHORT,302.085,1.0,2.73,,262.1,6.75993237531696,TREND,30.3089,3.64,11.7936,20.938,3.5,3_to_4,0.5,BEARISH_BOS,False,,,5.909999999999968,,,BOS,False,,,308.0,2025-09-26 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,5.9150000000000205,,3133.1942049579507,18532.843722326343,3706568.744465268,18532.843722326343,AAVEUSDT,2,7.316145393068441,7.7624683009298066,0.0,7.7624683009298066,302.085,256.17,308.0,0,0.0,6.75993237531696,True,True,0,False,296.16999999999996,1844,32746,2025-09-26 12:00:00,262.1,125280.77028524352,take_profit,TP
SHORT,0.2392,2.0,0.00184,,0.20888,11.661538461538495,TREND,34.8512,0.0025,11.0949,20.6756,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0025199999999999945,,,BOS,False,,,0.2418,2025-09-26 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.002599999999999991,,185328.43722326343,18532.843722326343,3706568.744465268,18532.843722326343,HBARUSDT,2,12.269230769230804,13.20000000000004,0.0,13.20000000000004,0.2392,0.20488,0.2418,0,0.0,11.661538461538495,True,True,0,False,0.2366,1845,32746,2025-09-26 12:00:00,0.20888,5619.158216609345,take_profit,TP
SHORT,3.5244,,0.030873,,3.1666,2.9742310889443107,TREND,36.3161,0.0412,12.615,27.1733,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.04970000000000008,,,BOS,True,,,3.6447,2025-09-26 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.12029999999999985,,185328.43722326343,46332.10930581586,3706568.744465268,46332.10930581586,SUIUSDT,3,3.4679966749792213,3.7813798836242762,0.0,3.7813798836242762,3.5244,3.0695,3.6447,0,0.0,2.9742310889443107,True,True,0,False,3.4041,1846,21045,2025-09-26 13:00:00,3.1666,66310.51483848368,take_profit,TP
SHORT,2.7619,2.0,0.024364,,2.7619,0.0,TREND,36.8597,0.0325,13.1926,25.5717,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.027599999999999625,,,BOS,False,,,3.0456,2025-09-26 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.28370000000000006,15m,68801.18413474805,19518.895939028025,3903779.1878056047,19518.895939028025,XRPUSDT,2,0.09834332040888194,0.20162143108917838,0.011632005639761375,0.20162143108917838,2.7652,2.7047,3.0456,0,0.0,0.0,True,True,0,False,2.4781999999999997,1847,32750,2025-09-26 16:00:00,2.7619,0.0,stop_loss,trailing_stop
SHORT,0.0096,1.0,5.2e-05,,0.009154,2.2299999999999867,TREND,34.4037,0.0001,7.6923,29.3139,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.0002009999999999998,,,BOS,True,,,0.0098,2025-09-28 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.00020000000000000052,,195188.95939028024,19518.895939028025,3903779.1878056047,19518.895939028025,1000PEPEUSDT,5,2.3199999999999896,2.584999999999985,0.0,2.584999999999985,0.0096,0.009083,0.0098,0,0.0,2.2299999999999867,True,True,0,False,0.009399999999999999,1848,21087,2025-09-28 07:00:00,0.009154,87.0542758880647,take_profit,TP
SHORT,3.8191,2.0,0.018707,,3.8292,-0.0195131375579598,TREND,31.7448,0.0249,12.1993,27.52,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.03629999999999978,,,BOS,False,,,4.3367,2025-09-28 10:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.5176000000000003,15m,37711.22722258009,19519.331210407465,3903866.2420814927,19519.331210407465,DOTUSDT,3,0.02318392581143741,0.04907264296754308,0.09234930448222488,0.04907264296754308,3.8669,3.7937,4.3367,0,0.0,-0.0195131375579598,True,True,0,False,3.3015,1849,32794,2025-09-28 13:00:00,3.8292,-380.8833949480588,stop_loss,trailing_stop
SHORT,0.7208,,0.004195,,0.7184,0.034236804564906645,TREND,36.6732,0.0056,12.2605,36.3985,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.011799999999999922,,,BOS,True,,,0.7909,2025-09-28 11:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.07010000000000005,15m,195193.31210407463,19519.331210407465,3903866.2420814927,19519.331210407465,WIFUSDT,3,0.11982881597717485,0.17546362339514934,0.08273894436519291,0.17546362339514934,0.7266,0.7085,0.7909,0,0.0,0.034236804564906645,True,True,0,False,0.6507,1850,15022,2025-09-28 13:00:00,0.7184,468.46394904977086,take_profit,TP
SHORT,0.2945,,0.001838,,0.2892,0.22746781115879663,TREND,36.8749,0.0025,16.035,23.6152,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.002899999999999958,,,BOS,False,,,0.3178,2025-09-28 14:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.023300000000000043,,195197.69113177972,19519.769113177972,3903953.8226355943,19519.769113177972,AXLUSDT,3,0.3133047210300412,0.33476394849785235,0.0,0.33476394849785235,0.2945,0.2867,0.3178,0,0.0,0.22746781115879663,True,True,0,False,0.27119999999999994,1851,15866,2025-09-28 17:00:00,0.2892,1034.5477629984268,take_profit,TP
SHORT,0.7195,,0.005421,,0.7272,0.1681034482758651,TREND,32.6937,0.0072,15.6126,34.7826,4.0,4_to_5,1.0,,True,,,0.009099999999999997,,,BOS,True,,,0.7427,2025-09-29 10:30:00,2.5,momentum,,NONE,False,momentum,14.0,ABOVE,0.0232,15m,97624.70925996482,39049.88370398593,3904988.3703985927,39049.88370398593,WIFUSDT,4,0.8232758620689659,1.030172413793105,0.629310344827584,1.030172413793105,0.7341,0.6956,0.7427,0,2264.8932548311836,0.1681034482758651,True,True,1,True,0.6963,1852,15046,2025-09-29 14:00:00,0.7272,1513.1829935294613,take_profit,TP
SHORT,558.7,,2.073214,,552.6,1.397058823529421,TREND,38.9674,2.7643,9.5607,30.7494,3.0,3_to_4,0.5,,True,,,4.5,,,BOS,True,,,565.5,2025-09-30 11:00:00,2.5,momentum,,NONE,False,momentum,13.0,ABOVE,6.7999999999999545,,1451.1101699194696,19735.098310904654,3947019.6621809304,19735.098310904654,BCHUSDT,2,1.1323529411764848,1.2794117647058976,0.0,1.2794117647058976,558.7,550.0,565.5,0,9867.549155452327,1.397058823529421,True,True,1,True,551.9000000000001,1853,32843,2025-09-30 13:00:00,552.6,18719.321191961124,take_profit,TP
SHORT,551.0,,2.073214,,559.7,-0.5,TREND,38.9674,2.7643,9.5607,30.7494,3.0,3_to_4,0.5,,True,,,4.5,,,BOS,True,,,565.5,2025-09-30 12:00:00,2.5,momentum,,NONE,False,momentum,13.0,ABOVE,8.700000000000045,,1451.1101699194696,19735.098310904654,3947019.6621809304,12624.658478299452,BCHUSDT,8,0.0,0.21839080459769739,1.1724137931034473,0.21839080459769739,561.2,549.1,565.5,1,9867.549155452327,-0.5,True,True,1,True,551.9000000000001,1853,32843,2025-09-30 20:00:00,559.7,-2757.1093228471254,stop_loss,trailing_stop
LONG,0.0205,2.0,0.000281,,0.02146,1.2384615384615363,TREND,32.6054,0.0004,25.5238,12.5714,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0003099999999999978,,,BOS,False,,0.0192,,2025-10-01 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0013000000000000025,15m,99074.5468512511,19814.90937025022,3962981.874050044,19814.90937025022,ARCUSDT,7,1.0769230769230735,1.1230769230769204,0.0,1.1230769230769204,0.02196,0.0205,0.0192,0,128.7969109066267,1.2384615384615363,True,True,1,True,0.021800000000000003,1854,6499,2025-10-01 11:00:00,0.02146,223.90847588382763,take_profit,TP
LONG,0.0219,2.0,0.000281,,0.02146,0.1879432624113475,TREND,32.6054,0.0004,25.5238,12.5714,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0003099999999999978,,,BOS,False,,0.0192,,2025-10-01 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.001409999999999998,15m,99074.5468512511,19814.90937025022,3962981.874050044,139.69511106026386,ARCUSDT,2,0.0,0.007092198581560004,0.3404255319148925,0.007092198581560004,0.02191,0.02142,0.0192,1,128.7969109066267,0.1879432624113475,True,True,1,True,0.021800000000000003,1854,6499,2025-10-01 11:00:00,0.02146,85.20411029207627,take_profit,TP
LONG,0.022,1.0,0.000281,,0.02305,1.1562500000000027,TREND,30.5234,0.0004,27.4809,5.3435,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0003499999999999996,,,BOS,False,,0.0204,,2025-10-02 14:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0015999999999999973,15m,99045.81006202559,19809.162012405115,3961832.402481023,19809.162012405115,ARCUSDT,10,1.5000000000000044,1.6500000000000028,0.006249999999999756,1.6500000000000028,0.02464,0.02199,0.0204,0,158.47329609924066,1.1562500000000027,True,True,1,True,0.023599999999999996,1855,6533,2025-10-03 00:00:00,0.02305,262.4713966643677,take_profit,TP
LONG,0.02437,1.0,0.000281,,0.02197,-0.5,TREND,30.5234,0.0004,27.4809,5.3435,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0003499999999999996,,,BOS,False,,0.0204,,2025-10-02 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0023999999999999994,15m,99045.81006202559,19809.162012405115,3961832.402481023,237.70994414886135,ARCUSDT,61,0.01250000000000094,0.11249999999999978,1.0333333333333334,0.11249999999999978,0.02464,0.02189,0.0204,1,158.47329609924066,-0.5,True,True,1,True,0.023599999999999996,1855,6533,2025-10-05 07:00:00,0.02197,-79.2366480496207,stop_loss,trailing_stop
SHORT,0.2784,1.0,0.003177,,0.287,-1.0,TREND,34.1747,0.0042,13.828,30.3541,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.003599999999999992,,,BOS,False,,,0.287,2025-10-04 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.008599999999999997,,198104.74369388437,19810.474369388437,3962094.8738776874,19810.474369388437,AXLUSDT,1,0.0,0.0,2.1395348837209345,0.0,0.2968,0.2784,0.287,0,0.0,-1.0,True,True,0,False,0.2698,1856,16007,2025-10-04 12:00:00,0.287,-1703.700795767405,stop_loss,SL
SHORT,0.5745,1.0,0.005882,,0.5868,-1.0,TREND,30.5606,0.0078,9.4718,32.1494,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.005199999999999982,,,BOS,True,,,0.5868,2025-10-04 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.012299999999999978,,198019.558654096,49504.889663524,3960391.17308192,49504.889663524,ENAUSDT,5,0.0,0.0,1.1300813008130122,0.0,0.5884,0.5745,0.5868,0,0.0,-1.0,True,True,0,False,0.5622,1857,13204,2025-10-04 20:00:00,0.5868,-2435.6405714453763,stop_loss,SL
LONG,4558.85,1.0,24.620357,,4558.85,0.0,TREND,36.4202,32.8271,24.2461,5.8575,3.5,3_to_4,0.5,BULLISH_BOS,False,,,108.09000000000015,,,BOS,False,,4085.9,,2025-10-06 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,472.9500000000003,15m,41.84243890329235,19789.381479312127,3957876.295862425,19789.381479312127,ETHUSDT,1,0.027761919864677433,0.04209747330584595,0.007336927793636225,0.04209747330584595,4578.76,4555.38,4085.9,0,0.0,0.0,True,True,0,False,5031.800000000001,1858,32985,2025-10-06 10:00:00,4558.85,0.0,stop_loss,trailing_stop
LONG,4555.38,1.0,23.945357,,4666.0,0.23220958058692612,TREND,38.1692,31.9271,24.9295,5.1971,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,46.590000000000146,,,BOS,False,,4079.0,,2025-10-06 10:15:00,2.5,zone,full,NONE,False,zone,,BELOW,476.3800000000001,15m,41.54116772180218,19789.381479312127,3957876.295862425,19789.381479312127,ETHUSDT,20,0.34640413115579893,0.37486880221671753,0.0,0.37486880221671753,4733.96,4555.38,4079.0,0,0.0,0.23220958058692612,True,True,0,False,5031.76,1859,32986,2025-10-07 06:00:00,4666.0,4595.283973385753,take_profit,TP
LONG,124447.6,2.0,461.983929,,125000.0,0.05004439129568169,TREND,36.1357,615.9786,22.9635,8.7306,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,545.8999999999942,,,BOS,False,,113409.4,,2025-10-06 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,11038.200000000012,15m,3.5856174882339706,39578.762958624255,3957876.295862425,39578.762958624255,BTCUSDT,5,0.13894475548549542,0.1542280444275328,0.0,0.1542280444275328,126150.0,124447.6,113409.4,0,0.0,0.05004439129568169,True,True,0,False,135485.80000000002,1860,32991,2025-10-06 20:00:00,125000.0,1980.6951005004246,take_profit,TP
LONG,279.4161,1.0,2.132143,,292.38,1.7134190666261497,TREND,39.1551,2.8429,33.2412,3.1407,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.2899999999999636,,,BOS,False,,271.85,,2025-10-06 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.566099999999949,,2615.5326362739406,19789.381479312127,3957876.295862425,19789.381479312127,AAVEUSDT,14,2.752263385363685,2.932012529572726,0.0,2.932012529572726,301.6,279.4161,271.85,0,0.0,1.7134190666261497,True,True,0,False,286.9821999999999,1861,32992,2025-10-07 06:00:00,292.38,33907.5035433918,take_profit,TP
