direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,entry_type,candles_since_bos,ema_position,position_size,risk_amount,risk_percent,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,0.6812,,0.6966,-0.44767441860465046,TREND,30.122,0.0121,13.8905,36.08,3.5,,False,SWEEP_LOW,,0.00990000000000002,,,BOS,False,,,0.7156,2025-08-29 17:00:00,1,momentum,inside_zone,8.0,BELOW,9.93705346351866,1.987410692703732,1.0,OPUSDT,10,0.15697674418604865,0.034399999999999986,0.20639534883720925,0.6366279069767421,0.20639534883720925,0.7031,0.6741,0.7156,2025-08-30 03:00:00,0.6966,-0.15303062333818707,stop_loss,trailing_stop,
SHORT,2.229,,2.289,-0.5454545454545465,TREND,34.4227,0.0361,10.8696,38.5375,3.5,BEARISH_BOS,False,,,0.03100000000000014,,,BOS,False,,,2.339,2025-08-29 17:00:00,1,zone,inside_zone,,BELOW,9.93705346351866,1.987410692703732,1.0,AXSUSDT,30,0.13636363636363766,0.10999999999999988,0.18181818181818218,0.6727272727272721,0.18181818181818218,2.303,2.209,2.339,2025-08-30 23:00:00,2.289,-0.5962232078111201,stop_loss,trailing_stop,
SHORT,2.404,,2.445,-0.3867924528301884,TREND,33.4428,0.0375,15.8095,33.1429,3.5,BEARISH_BOS,False,,,0.027000000000000135,,,BOS,False,,,2.51,2025-08-29 17:00:00,1,zone,inside_zone,,BELOW,9.93705346351866,1.987410692703732,1.0,NEARUSDT,31,0.08490566037735763,0.10599999999999987,0.15094339622641542,0.5943396226415117,0.15094339622641542,2.467,2.388,2.51,2025-08-31 00:00:00,2.445,-0.40741919200426435,stop_loss,trailing_stop,
SHORT,0.7127,0.6913,0.727,1.496503496503497,RANGE,22.1127,0.0094,32.344,10.8828,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.01090000000000002,,,SWEEP,False,0.727,,,2025-08-30 08:00:00,1,,,,,9.879567609232204,2.963870282769661,1.5,OPUSDT,26,1.1118881118881152,0.01429999999999998,1.5454545454545483,0.44055944055943924,1.5454545454545483,0.719,0.6906,0.727,2025-08-31 10:00:00,0.6913,0.21142274683756893,take_profit,TP,
SHORT,9.605,9.4657,9.6979,-1.0,RANGE,13.4655,0.0929,19.6923,21.8462,2.0,,False,SWEEP_HIGH,,0.13700000000000045,,,SWEEP,False,9.6979,,,2025-09-03 13:00:00,1,,,,,9.839956626583316,0.9839956626583315,0.5,UNIUSDT,1,0.0,0.0929000000000002,0.1829924650161593,1.227125941872968,0.1829924650161593,9.719,9.588,9.6979,2025-09-03 14:00:00,9.6979,-0.9141319706095921,stop_loss,SL,
SHORT,23.615,23.29115,23.8309,-1.0,RANGE,11.4559,0.2159,12.7357,16.7053,2.0,,False,SWEEP_HIGH,,0.33500000000000085,,,SWEEP,False,23.7949,,,2025-09-03 13:30:00,1,,,,,4.5576454963331425,0.9839956626583315,0.5,LINKUSDT,3,0.0,0.2159000000000013,0.41222788327928717,1.3154238073182063,0.41222788327928717,23.899,23.526,23.8309,2025-09-03 16:00:00,23.8309,-0.9839956626583315,stop_loss,SL,15m
SHORT,3.8158,,3.7974,0.2219541616405278,TREND,38.5059,0.0244,11.1859,25.183,4.0,BEARISH_BOS,True,,,0.03139999999999965,,,BOS,True,,,3.8987,2025-09-04 03:30:00,1,zone,inside_zone,,BELOW,9.745050244919918,1.9490100489839837,1.0,DOTUSDT,8,0.6079613992762339,0.08289999999999997,0.6827503015681544,0.04101326899879458,0.6827503015681544,3.8192,3.7592,3.8987,2025-09-04 11:00:00,3.7974,0.17930892450652405,stop_loss,trailing_stop,15m
LONG,208.13,214.3739,203.9674,-1.0,RANGE,10.8347,1.975,14.8282,23.4358,4.0,BEARISH_BOS,False,SWEEP_LOW,,3.2099999999999795,,,SWEEP,False,203.9674,,,2025-09-04 02:00:00,1,,,,,0.4682193938845877,1.9490100489839837,1.0,SOLUSDT,13,0.04083985970307404,4.162599999999998,0.14173833661653865,1.169941863258542,0.14173833661653865,208.72,203.26,203.9674,2025-09-04 15:00:00,203.9674,-1.9490100489839837,stop_loss,SL,
SHORT,110.68,,111.52,-1.0,TREND,32.6076,0.6314,11.4253,30.2036,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.9100000000000108,,,BOS,False,,,111.52,2025-09-04 13:00:00,1,zone,inside_zone,,BELOW,2.3223846883679453,1.950803138229049,1.0,LTCUSDT,9,1.0833333333333601,0.8399999999999892,1.476190476190506,1.2619047619047639,1.476190476190506,111.74,109.44,111.52,2025-09-04 22:00:00,111.52,-1.950803138229049,stop_loss,SL,
SHORT,23.176,,22.619,2.2369477911646323,TREND,35.6108,0.2086,12.6327,29.442,3.5,,False,SWEEP_LOW,,0.31400000000000006,,,BOS,False,,,23.425,2025-09-04 13:30:00,1,momentum,inside_zone,10.0,BELOW,7.834550755939882,1.950803138229049,1.0,LINKUSDT,16,3.714859437750958,0.24900000000000233,4.020080321285094,0.0,4.020080321285094,23.176,22.175,23.425,2025-09-05 05:00:00,22.619,4.3638447710585035,stop_loss,trailing_stop,15m
SHORT,24.117,,24.513,-0.8336842105263212,TREND,34.6816,0.2343,11.5854,32.6524,4.0,BEARISH_BOS,True,SWEEP_LOW,,0.2989999999999995,,,BOS,True,,,24.592,2025-09-05 01:30:00,1,zone,near_zone,,BELOW,4.0248526449619515,1.9118050063569185,1.0,AVAXUSDT,6,0.0,0.47499999999999787,0.2905263157894785,1.6168421052631665,0.2905263157894785,24.885,23.979,24.592,2025-09-05 07:00:00,24.513,-1.593841647404936,stop_loss,trailing_stop,15m
SHORT,0.8235,0.7917,0.8447,-1.0,RANGE,21.3853,0.0094,26.9672,16.8831,3.0,,False,SWEEP_HIGH,,0.025900000000000034,,,SWEEP,False,0.8447,,,2025-09-02 13:00:00,1,,,,,9.839956626583316,0.9839956626583315,0.5,ADAUSDT,71,0.9528301886792452,0.021199999999999997,1.00943396226415,1.2405660377358487,1.00943396226415,0.8498,0.8021,0.8447,2025-09-05 12:00:00,0.8447,-0.20860708048356627,stop_loss,SL,
SHORT,0.2989,0.2964,0.3006,-1.0,RANGE,18.6055,0.0017,34.7458,9.7458,4.0,,False,SWEEP_HIGH,,0.0020000000000000018,,,SWEEP,False,0.3006,,,2025-09-07 23:00:00,1,,,,,9.687094833943092,1.9374189667886186,1.0,AXLUSDT,4,0.5294117647058958,0.0016999999999999793,0.8823529411764821,2.000000000000033,0.8823529411764821,0.3023,0.2974,0.3006,2025-09-08 03:00:00,0.3006,-0.016468061217703056,stop_loss,SL,
SHORT,22.414,21.816550000000003,22.8123,-1.0,RANGE,17.9507,0.1441,24.4301,10.6046,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.12900000000000134,,,SWEEP,False,22.8123,,,2025-09-07 05:15:00,1,,,,,4.864220353473822,1.9374189667886186,1.0,LINKUSDT,28,0.652774290735632,0.398299999999999,0.7833291488827566,1.2001004268139572,0.7833291488827566,22.892,22.102,22.8123,2025-09-08 09:00:00,22.8123,-1.9374189667886184,stop_loss,SL,15m
LONG,0.8481,,0.8581,0.6756756756756798,TREND,36.7785,0.0071,33.1648,8.8979,3.5,BULLISH_BOS,False,,,0.0050000000000000044,,,BOS,False,,0.8333,,2025-09-08 09:00:00,1,zone,inside_zone,,ABOVE,9.589400482542777,1.9178800965085554,1.0,ADAUSDT,11,1.3513513513513595,0.014799999999999924,1.4054054054054153,0.06756756756756797,1.4054054054054153,0.8689,0.8471,0.8333,2025-09-08 20:00:00,0.8581,0.09589400482542786,stop_loss,trailing_stop,
LONG,0.7468,,0.7468,0.0,TREND,37.0539,0.0095,33.633,12.1348,3.5,BULLISH_BOS,False,,,0.013600000000000056,,,BOS,False,,0.7303,,2025-09-08 14:00:00,1,zone,inside_zone,,ABOVE,9.589400482542777,1.9178800965085554,1.0,OPUSDT,12,0.9757575757575718,0.01650000000000007,2.9999999999999867,0.393939393939396,2.9999999999999867,0.7963,0.7403,0.7303,2025-09-09 02:00:00,0.7468,0.0,stop_loss,trailing_stop,
LONG,2.476,,2.477,0.025641025641022722,TREND,30.576,0.019,24.812,16.5414,3.5,,False,SWEEP_HIGH,,0.020999999999999908,,,BOS,False,,2.437,,2025-09-08 09:00:00,1,momentum,inside_zone,24.0,ABOVE,9.589400482542777,1.9178800965085554,1.0,AXSUSDT,29,2.2820512820512726,0.039000000000000146,2.4615384615384546,0.3076923076923068,2.4615384615384546,2.572,2.464,2.437,2025-09-09 14:00:00,2.477,0.009589400482541722,stop_loss,trailing_stop,
LONG,0.856,,0.858,0.11627906976744201,TREND,32.7183,0.011,27.4256,10.0906,3.5,BULLISH_BOS,False,,,0.01650000000000007,,,BOS,False,,0.8388,,2025-09-08 14:30:00,1,zone,inside_zone,,ABOVE,9.589400482542777,1.9178800965085554,1.0,WIFUSDT,25,2.668604651162795,0.017199999999999993,2.8430232558139577,0.16279069767442012,2.8430232558139577,0.9049,0.8532,0.8388,2025-09-09 15:00:00,0.858,0.01917880096508557,stop_loss,trailing_stop,15m
SHORT,577.1,,581.4,-0.35245901639344085,TREND,31.7253,4.7571,10.3604,33.033,4.0,,True,,,3.5,,,BOS,True,,,589.3,2025-09-09 15:00:00,1,momentum,inside_zone,10.0,BELOW,0.1573054687353522,1.9191267185712861,1.0,BCHUSDT,12,0.09836065573770919,12.199999999999932,0.1639344262295091,0.9344262295082001,0.1639344262295091,588.5,575.1,589.3,2025-09-10 03:00:00,581.4,-0.6764135155620074,stop_loss,trailing_stop,
LONG,0.8022,,0.8048,0.06516290726816874,TREND,37.4589,0.0143,18.2726,11.0834,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.011299999999999977,,,BOS,False,,0.7623,,2025-09-09 06:00:00,1,zone,inside_zone,,ABOVE,9.594195182784048,1.9188390365568098,1.0,ENAUSDT,22,0.969924812030073,0.03990000000000005,1.7819548872180415,0.6591478696741845,1.7819548872180415,0.8733,0.7759,0.7623,2025-09-10 04:00:00,0.8048,0.02494490747523791,stop_loss,trailing_stop,
LONG,334.84,340.74789999999996,330.90139999999997,1.499999999999993,RANGE,20.3509,3.9386,11.4617,27.9289,4.0,,False,SWEEP_LOW,,3.5400000000000205,,,SWEEP,False,331.6914,,,2025-09-09 22:30:00,1,,,,,0.4872611381128528,1.9191267185712861,1.0,TAOUSDT,9,1.3380388970700319,3.938600000000008,1.5538516224038978,0.4849438886914041,1.5538516224038978,340.96,332.93,330.90139999999997,2025-09-10 07:00:00,340.74789999999996,2.8786900778569153,take_profit,TP,15m
LONG,0.0105,,0.010446,-0.2700000000000004,TREND,30.4928,0.0001,29.6089,14.7734,3.5,,False,SWEEP_HIGH,,0.0002160000000000009,,,BOS,False,,0.0103,,2025-09-10 12:00:00,1,momentum,inside_zone,8.0,ABOVE,9.706994666344936,1.9413989332689872,1.0,1000PEPEUSDT,7,0.49499999999999933,0.00020000000000000052,0.884999999999998,0.9199999999999983,0.884999999999998,0.010677,0.010316,0.0103,2025-09-10 19:00:00,0.010446,-0.0005241777119826288,stop_loss,trailing_stop,
LONG,0.7943,0.8164,0.7796,-1.0,RANGE,13.3506,0.0147,15.0559,27.9262,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.019100000000000006,,,SWEEP,False,0.7796,,,2025-09-10 15:00:00,1,,,,,9.706994666344936,1.9413989332689872,1.0,ENAUSDT,4,0.3333333333333333,0.014700000000000046,0.36734693877550634,1.6462585034013553,0.36734693877550634,0.7997,0.7701,0.7796,2025-09-10 19:00:00,0.7796,-0.14269282159527102,stop_loss,SL,
LONG,0.3225,0.328,0.3189,1.5277777777777826,RANGE,20.5766,0.0036,16.6994,19.057,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.0020000000000000018,,,SWEEP,False,0.3189,,,2025-09-11 19:00:00,1,,,,,9.699833816379574,1.9399667632759148,1.0,AXLUSDT,5,1.3611111111111185,0.003599999999999992,1.9166666666666756,0.8333333333333359,1.9166666666666756,0.3294,0.3195,0.3189,2025-09-12 00:00:00,0.328,0.053349085990087704,take_profit,TP,
LONG,2.777,,2.724,-1.0,TREND,38.2788,0.0224,30.6709,6.0703,3.5,BULLISH_BOS,False,,,0.03500000000000014,,,BOS,False,,2.724,,2025-09-12 05:00:00,1,zone,inside_zone,,ABOVE,9.702501270679079,1.9405002541358156,1.0,NEARUSDT,4,0.0,0.052999999999999936,0.07547169811320771,1.2075471698113234,0.07547169811320771,2.781,2.713,2.724,2025-09-12 09:00:00,2.724,-0.5142325673459905,stop_loss,SL,
LONG,115539.9,,115630.5,0.10797282803004024,TREND,36.0616,386.9857,23.8362,10.5873,5.0,BULLISH_BOS,True,,,565.6999999999971,,,BOS,True,,114700.8,,2025-09-12 17:00:00,1,zone,inside_zone,,ABOVE,0.0034597031256031023,2.903036892693533,1.5,BTCUSDT,8,1.2157073054463312,839.0999999999913,1.2633774281968977,0.1053509712787452,1.2633774281968977,116600.0,115451.5,114700.8,2025-09-13 01:00:00,115630.5,0.3134491031796612,stop_loss,trailing_stop,15m
LONG,223.33,,241.12,3.8927789934354284,TREND,38.3806,2.1943,39.2578,11.0352,3.5,BULLISH_BOS,False,,,5.369999999999976,,,BOS,False,,218.76,,2025-09-10 12:00:00,1,zone,inside_zone,,ABOVE,0.4248137709560127,1.9413989332689872,1.0,SOLUSDT,73,4.415754923413541,4.570000000000022,4.562363238512012,0.6301969365426718,4.562363238512012,244.18,220.45,218.76,2025-09-13 13:00:00,241.12,7.557436985307462,stop_loss,trailing_stop,
LONG,0.5392,,0.5417,0.16666666666666297,TREND,33.7321,0.0061,26.1124,15.6909,4.0,BULLISH_BOS,True,,,0.008099999999999996,,,BOS,True,,0.5242,,2025-09-12 17:00:00,1,zone,near_zone,,ABOVE,9.676789642311778,1.9353579284623557,1.0,ARBUSDT,20,1.1266666666666674,0.015000000000000013,1.2333333333333296,0.21333333333333185,1.2333333333333296,0.5577,0.536,0.5242,2025-09-13 13:00:00,0.5417,0.02419197410577893,stop_loss,trailing_stop,
LONG,0.7625,0.7805,0.7505,-1.0,RANGE,20.6176,0.012,9.7445,22.5787,4.0,,False,SWEEP_LOW,,0.017400000000000082,,,SWEEP,False,0.7505,,,2025-09-13 17:00:00,1,,,,,10.071543545441424,2.0143087090882847,1.0,ENAUSDT,8,0.5500000000000037,0.01200000000000001,0.766666666666674,1.1499999999999926,0.766666666666674,0.7717,0.7487,0.7505,2025-09-14 01:00:00,0.7505,-0.12085852254529719,stop_loss,SL,
LONG,0.972,,0.9556,-0.9479768786127161,TREND,32.0611,0.0173,22.3417,13.0327,4.0,,True,,,0.009200000000000097,,,BOS,True,,0.9556,,2025-09-13 20:30:00,1,momentum,inside_zone,8.0,ABOVE,10.071543545441424,2.0143087090882847,1.0,WIFUSDT,5,0.24855491329479623,0.017299999999999982,0.6127167630057841,1.1445086705202283,0.6127167630057841,0.9826,0.9522,0.9547,2025-09-14 01:00:00,0.9556,-0.16517331414523906,stop_loss,trailing_stop,15m
LONG,115187.2,115749.31435,114812.4571,-1.0,RANGE,17.2728,374.7429,14.7701,29.4774,4.0,BEARISH_BOS,False,SWEEP_LOW,,902.3999999999942,,,SWEEP,False,114839.6571,,,2025-09-14 23:30:00,1,,,,,0.005367542362300641,2.0114483907213794,1.0,BTCUSDT,2,0.0,374.74289999999746,0.12461877196338451,1.1890819012181266,0.12461877196338451,115233.9,114741.6,114812.4571,2025-09-15 01:00:00,114812.4571,-2.0114483907213794,stop_loss,SL,15m
LONG,24.384,,23.895,-1.0,TREND,37.5196,0.2146,18.2091,8.2557,3.5,BULLISH_BOS,False,,,0.21600000000000108,,,BOS,False,,23.895,,2025-09-15 05:30:00,1,zone,inside_zone,,BELOW,4.072257478147572,1.9913339068141656,1.0,LINKUSDT,2,0.0,0.48900000000000077,0.09815950920245028,1.308793456032719,0.09815950920245028,24.432,23.744,23.895,2025-09-15 07:00:00,23.895,-1.9913339068141658,stop_loss,SL,15m
LONG,3.6425,3.6999,3.6043,-1.0,RANGE,19.5672,0.0382,14.1576,24.6918,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.09100000000000019,,,SWEEP,False,3.6043,,,2025-09-15 06:00:00,1,,,,,9.956669534070828,1.9913339068141656,1.0,SUIUSDT,1,0.0,0.038200000000000234,0.7643979057591548,1.5602094240837627,0.7643979057591548,3.6717,3.5829,3.6043,2025-09-15 07:00:00,3.6043,-0.380344776201508,stop_loss,SL,
SHORT,0.7449,,0.7464,-0.023999999999999133,TREND,32.6145,0.013,9.9119,35.9581,3.5,BEARISH_BOS,False,,,0.008900000000000019,,,BOS,False,,,0.8074,2025-09-15 12:00:00,1,zone,inside_zone,,BELOW,9.838085599920046,1.9676171199840091,1.0,OPUSDT,17,0.18399999999999928,0.0625,0.22240000000000038,0.12320000000000064,0.22240000000000038,0.7526,0.731,0.8074,2025-09-16 05:00:00,0.7464,-0.014757128399879535,stop_loss,trailing_stop,
SHORT,0.5069,,0.4935,0.7528089887640447,TREND,36.582,0.0064,13.0872,26.2864,6.0,BEARISH_BOS,True,SWEEP_LOW,,0.012399999999999967,,,BOS,True,,,0.5247,2025-09-15 07:00:00,1,zone,inside_zone,,BELOW,9.838085599920046,2.9514256799760132,1.5,ARBUSDT,23,1.1516853932584254,0.017800000000000038,1.3314606741573005,0.005617977528089257,1.3314606741573005,0.507,0.4832,0.5247,2025-09-16 06:00:00,0.4935,0.13183034703892885,stop_loss,trailing_stop,
SHORT,0.8775,,0.8657,0.4758064516128992,TREND,39.0665,0.0093,11.828,28.341,5.0,BEARISH_BOS,True,,,0.019600000000000062,,,BOS,True,,,0.9023,2025-09-15 07:00:00,1,zone,inside_zone,,BELOW,9.838085599920046,2.9514256799760132,1.5,ADAUSDT,24,0.895161290322579,0.024800000000000044,1.0322580645161255,0.004032258064520154,1.0322580645161255,0.8776,0.8519,0.9023,2025-09-16 07:00:00,0.8657,0.11608941007905577,stop_loss,trailing_stop,
LONG,116634.1,,116100.0,-1.0,TREND,34.4195,449.1857,34.7677,11.0994,3.5,BULLISH_BOS,False,,,906.8000000000029,,,BOS,False,,116100.0,,2025-09-17 05:30:00,1,zone,inside_zone,,ABOVE,0.0036883518934116627,1.9699487462711904,1.0,BTCUSDT,7,0.9985021531548073,534.1000000000058,1.133495600074869,1.102415278037814,1.133495600074869,117239.5,116045.3,116100.0,2025-09-17 12:00:00,116100.0,-1.9699487462711904,stop_loss,SL,15m
SHORT,344.54,339.44,347.94,-1.0,RANGE,19.0009,3.4,22.8782,18.0042,3.0,,False,SWEEP_HIGH,,4.380000000000052,,,SWEEP,False,347.41,,,2025-09-16 17:30:00,1,,,,,0.2896983450398829,0.9849743731355952,0.5,TAOUSDT,21,1.0117647058823591,3.3999999999999773,1.2735294117647264,1.1323529411764681,1.2735294117647264,348.39,340.21,347.94,2025-09-17 14:00:00,347.94,-0.9849743731355952,stop_loss,SL,15m
SHORT,0.0108,,0.010943,-0.7149999999999995,TREND,32.0759,0.0001,13.3497,20.6981,3.5,BEARISH_BOS,False,,,0.0001739999999999988,,,BOS,False,,,0.011,2025-09-17 08:00:00,1,zone,inside_zone,,BELOW,9.849743731355952,1.9699487462711904,1.0,1000PEPEUSDT,9,0.17000000000000626,0.0001999999999999988,0.4550000000000068,1.1549999999999998,0.4550000000000068,0.011031,0.010709,0.011,2025-09-17 17:00:00,0.010943,-0.0014085133535838917,stop_loss,trailing_stop,
LONG,29.505,29.9121,29.2336,1.5,RANGE,14.8976,0.2714,14.7895,30.0263,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.29499999999999815,,,SWEEP,False,29.3766,,,2025-09-17 16:30:00,1,,,,,7.1495929074322895,1.9403995150771223,1.0,AVAXUSDT,1,0.49005158437731294,0.27139999999999986,2.8813559322033915,0.0,2.8813559322033915,30.287,29.505,29.2336,2025-09-17 17:00:00,29.9121,2.9105992726156837,take_profit,TP,15m
LONG,2.693,2.7401,2.6616,1.499999999999993,RANGE,17.8885,0.0314,15.0,22.7273,4.0,,False,SWEEP_LOW,,0.04700000000000015,,,SWEEP,False,2.6616,,,2025-09-17 16:00:00,1,,,,,9.701997575385612,1.9403995150771223,1.0,NEARUSDT,2,0.0,0.031400000000000095,1.5605095541401206,0.6687898089171925,1.5605095541401206,2.742,2.672,2.6616,2025-09-17 18:00:00,2.7401,0.4569640858006615,take_profit,TP,
LONG,0.0116,,0.0113,-0.3333333333333333,TREND,35.0428,0.0002,27.9509,7.4934,5.0,BULLISH_BOS,True,SWEEP_HIGH,,0.00013099999999999917,,,BOS,True,,0.0107,,2025-09-18 04:00:00,1,zone,inside_zone,,ABOVE,9.87030531763875,2.9610915952916246,1.5,1000PEPEUSDT,6,0.0,0.0008999999999999998,0.0,0.38888888888888856,0.0,0.0116,0.01125,0.0107,2025-09-18 10:00:00,0.0113,-0.002961091595291624,stop_loss,trailing_stop,
LONG,3.0974,,3.1012,0.08983451536643086,TREND,38.306,0.0301,29.0055,10.1116,4.0,,True,,,0.018200000000000216,,,BOS,True,,3.0551,,2025-09-18 08:30:00,1,momentum,inside_zone,9.0,ABOVE,9.87030531763875,1.9740610635277498,1.0,XRPUSDT,9,0.9290780141843945,0.042300000000000004,1.0,0.0,1.0,3.1397,3.0974,3.0551,2025-09-18 17:00:00,3.1012,0.0375071602070275,stop_loss,trailing_stop,15m
LONG,0.2458,,0.2457,-0.007518796992480387,TREND,39.7737,0.0039,31.8435,7.0289,3.5,BULLISH_BOS,False,,,0.0032300000000000106,,,BOS,False,,0.2325,,2025-09-18 03:00:00,1,zone,inside_zone,,ABOVE,9.87030531763875,1.9740610635277498,1.0,HBARUSDT,20,0.4518796992481201,0.013299999999999979,0.48721804511278377,0.32255639097744326,0.48721804511278377,0.25228,0.24151,0.2325,2025-09-18 23:00:00,0.2457,-0.0009870305317637661,stop_loss,trailing_stop,
LONG,0.3407,,0.3384,-0.3898305084745793,TREND,36.0299,0.003,39.0071,10.1655,5.0,BULLISH_BOS,True,,,0.003599999999999992,,,BOS,True,,0.3348,,2025-09-18 21:00:00,1,zone,inside_zone,,ABOVE,9.872032621069335,2.9616097863208,1.5,AXLUSDT,12,1.0677966101694838,0.005900000000000016,1.5932203389830497,0.8305084745762715,1.5932203389830497,0.3501,0.3358,0.3348,2025-09-19 09:00:00,0.3384,-0.022705675028459712,stop_loss,trailing_stop,
LONG,24.126,,24.251,0.2723311546840961,TREND,32.5372,0.3206,31.1275,11.9207,3.5,BULLISH_BOS,False,,,0.34399999999999764,,,BOS,False,,23.667,,2025-09-18 08:30:00,1,zone,inside_zone,,ABOVE,4.300786630779415,1.9740610635277498,1.0,LINKUSDT,26,1.4335511982570768,0.45899999999999963,1.6361655773420443,0.16339869281046385,1.6361655773420443,24.877,24.051,23.667,2025-09-19 10:00:00,24.251,0.5375983288474269,stop_loss,trailing_stop,15m
LONG,4534.17,4663.183200000001,4448.1612,-1.0,RANGE,22.1682,29.4329,13.5878,27.4814,4.0,BEARISH_BOS,False,SWEEP_LOW,,31.539999999999964,,,SWEEP,False,4448.1612,,,2025-09-19 05:30:00,1,,,,,0.022955751666207842,1.9743966539085491,1.0,ETHUSDT,10,0.03546148766172954,86.00880000000052,0.16277404172596194,1.0697742556575567,0.16277404172596194,4548.17,4442.16,4448.1612,2025-09-19 15:00:00,4448.1612,-1.974396653908549,stop_loss,SL,15m
LONG,240.36,,238.78,-1.0,TREND,34.5731,1.375,26.8052,10.1818,3.5,BULLISH_BOS,False,SWEEP_HIGH,,1.4899999999999807,,,BOS,False,,238.78,,2025-09-21 04:00:00,1,zone,inside_zone,,ABOVE,1.2403807682959733,1.9598016139076535,1.0,SOLUSDT,4,0.0,1.5800000000000125,0.37341772151896857,1.2278481012658296,0.37341772151896857,240.95,238.42,238.78,2025-09-21 08:00:00,238.78,-1.9598016139076533,stop_loss,SL,
SHORT,0.9094,0.89695,0.9177,1.5,RANGE,20.6546,0.0083,20.4643,19.6045,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.015799999999999925,,,SWEEP,False,0.9177,,,2025-09-21 12:45:00,1,,,,,9.701017988842885,1.940203597768577,1.0,WIFUSDT,3,1.8313253012048238,0.008299999999999974,2.0481927710843455,0.674698795180731,2.0481927710843455,0.915,0.8924,0.9177,2025-09-21 15:00:00,0.89695,0.12077767396109354,take_profit,TP,15m
SHORT,107.04,105.7682,107.8879,1.499941030781955,RANGE,15.6348,0.8479,15.2485,9.6883,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.7800000000000011,,,SWEEP,False,107.8879,,,2025-09-24 02:00:00,1,,,,,2.28967021406793,1.941411374508188,1.0,LTCUSDT,1,1.5331996697724002,0.8478999999999957,1.6393442622950911,0.14152612336359352,1.6393442622950911,107.16,105.65,107.8879,2025-09-24 03:00:00,105.7682,2.9120025782516237,take_profit,TP,
SHORT,0.6116,0.5933,0.6238,1.5,RANGE,19.3453,0.0087,33.8512,11.0384,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.007000000000000006,,,SWEEP,False,0.6238,,,2025-09-23 09:00:00,1,,,,,9.70705687254094,2.912117061762282,1.5,ENAUSDT,19,1.0983606557377124,0.012199999999999989,1.8852459016393477,0.6475409836065594,1.8852459016393477,0.6195,0.5886,0.6238,2025-09-24 04:00:00,0.5933,0.17763914076749904,take_profit,TP,
SHORT,4.359,4.2282,4.4462,1.499999999999995,RANGE,21.734,0.0491,27.9476,11.3537,3.0,,False,SWEEP_HIGH,,0.055000000000000604,,,SWEEP,False,4.4462,,,2025-09-23 10:00:00,1,,,,,9.70705687254094,0.970705687254094,0.5,APTUSDT,18,1.2844036697247694,0.08720000000000017,1.8692660550458708,0.0,1.8692660550458708,4.359,4.196,4.4462,2025-09-24 04:00:00,4.2282,1.269683038928353,take_profit,TP,
SHORT,0.6841,,0.6985,-1.0,TREND,35.7945,0.0092,9.7125,26.2626,3.5,BEARISH_BOS,False,,,0.015100000000000002,,,BOS,False,,,0.6985,2025-09-24 03:00:00,1,zone,inside_zone,,BELOW,9.852657001453522,1.9705314002907042,1.0,OPUSDT,2,0.0,0.014399999999999968,0.7916666666666737,1.4166666666666679,0.7916666666666737,0.7045,0.6727,0.6985,2025-09-24 05:00:00,0.6985,-0.1418782608209304,stop_loss,SL,
SHORT,277.53,272.1514,281.1157,-1.0,RANGE,20.0002,3.5857,17.3705,15.7769,4.0,,False,SWEEP_HIGH,,3.2800000000000296,,,SWEEP,False,281.1157,,,2025-09-24 13:00:00,1,,,,,0.5531934739324083,1.9835858394794534,1.0,AAVEUSDT,1,0.0,3.585700000000031,0.0,1.006776919429953,0.0,281.14,277.53,281.1157,2025-09-24 14:00:00,281.1157,-1.9835858394794534,stop_loss,SL,
SHORT,107.28,105.8325,108.245,1.5,RANGE,18.3003,0.965,18.2087,26.1288,3.0,,False,SWEEP_HIGH,,1.4099999999999966,,,SWEEP,False,108.245,,,2025-09-24 14:00:00,1,,,,,1.017487036831426,0.9818749905423295,0.5,LTCUSDT,5,1.253886010362698,0.9650000000000034,1.5958549222797935,0.12435233160622189,1.5958549222797935,107.4,105.74,108.245,2025-09-24 19:00:00,105.8325,1.4728124858134943,take_profit,TP,
