direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,0.49,1.0,0.003568,,0.4853,0.44761904761904786,TREND,32.3444,0.0048,10.2102,38.5886,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.006500000000000006,,,BOS,False,,,0.5005,2025-09-21 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,19267.931980634912,1926.7931980634912,385358.6396126982,1926.7931980634912,ARBUSDT,4,0.5904761904761915,0.010499999999999954,0.7428571428571437,0.0,0.7428571428571437,0.49,0.4822,0.5005,0,2057,21915,2025-09-21 21:00:00,0.4853,90.55928030898374,stop_loss,trailing_stop,
LONG,115.8156,1.0,0.55125,,114.84,-0.5257598620392299,TREND,35.099,0.735,28.0855,8.4548,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.9299999999999926,,,BOS,False,,113.96,,2025-09-21 17:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1038.3666728085154,1926.7931980634912,385358.6396126982,1926.7931980634912,LTCUSDT,4,0.0,1.8556000000000097,0.045483940504420034,0.6173744341452876,0.045483940504420034,115.9,114.67,113.96,0,2059,32633,2025-09-21 21:00:00,114.84,-1013.0305259919877,stop_loss,trailing_stop,
LONG,4.4055,1.0,0.034446,,4.1721,-1.0,TREND,36.3682,0.0459,23.3437,12.9238,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.025500000000000078,,,BOS,False,,4.1422,,2025-09-17 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,14683.232716950828,1913.2252230186941,382645.0446037388,1913.2252230186941,DOTUSDT,98,1.6842330762639293,0.2333999999999996,2.0274207369323096,1.069408740359899,2.0274207369323096,4.8787,4.1559,4.1422,1,2050,32539,2025-09-22 00:00:00,4.1721,-3427.0665161363177,stop_loss,trailing_stop,15m
SHORT,1.2661,,0.010521,,1.1681,7.0,TREND,31.1193,0.014,11.3544,34.2159,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.011600000000000055,,,BOS,True,,,1.2717,2025-09-21 17:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,19267.931980634912,3853.5863961269824,385358.6396126982,3853.5863961269824,VIRTUALUSDT,12,8.985714285714272,0.014000000000000012,9.121428571428558,0.0,9.121428571428558,1.2661,1.1384,1.2801,0,2060,7784,2025-09-22 05:00:00,1.1681,1888.257334102223,stop_loss,trailing_stop,
SHORT,0.7317,1.0,0.010993,,0.6156,1.038461538461538,TREND,31.5068,0.0147,6.1891,47.4172,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.013600000000000056,,,BOS,True,,,0.8435,2025-09-21 17:45:00,2.5,zone,full,NONE,False,zone,,BELOW,19267.931980634912,3853.5863961269824,385358.6396126982,3853.5863961269824,FARTCOINUSDT,25,1.1502683363148483,0.11180000000000001,1.33005366726297,0.08228980322003565,1.33005366726297,0.7409,0.583,0.8435,0,2058,6608,2025-09-22 18:00:00,0.6156,2237.006902951713,stop_loss,trailing_stop,15m
SHORT,0.6348,1.0,0.010993,,0.6156,0.238213399503722,TREND,31.5068,0.0147,6.1891,47.4172,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.013600000000000056,,,BOS,True,,,0.8435,2025-09-22 06:00:00,2.5,zone,full,NONE,False,zone,,BELOW,19267.931980634912,3853.5863961269824,385358.6396126982,3853.5863961269824,FARTCOINUSDT,12,0.39330024813895853,0.0806,0.5210918114143925,0.0446650124069471,0.5210918114143925,0.6384,0.5928,0.8435,1,2058,6608,2025-09-22 18:00:00,0.6156,369.9442940281902,stop_loss,trailing_stop,15m
LONG,3779.71,3.0,7.895357,,3758.98,-0.3113790803727545,TREND,39.1965,10.5271,44.8297,16.9019,4.0,4_to_5,1.0,,True,,,11.549999999999727,,,BOS,True,,3713.74,,2025-09-23 09:30:00,2.5,momentum,full,NONE,False,momentum,2.0,BELOW,57.90544025396424,3855.0431038196107,385504.31038196106,3855.0431038196107,XAUTUSDT,10,0.06068362203115851,66.57479999999987,0.1518592620631252,0.37116146049256005,0.1518592620631252,3789.82,3755.0,3713.1352,0,2061,4150,2025-09-23 19:00:00,3758.98,-1200.3797764646797,stop_loss,trailing_stop,15m
SHORT,0.0061,,,0.005765,0.006265,2.0303030303030396,RANGE,22.6749,0.0002,22.7648,11.0041,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.0001299999999999999,,,SWEEP,False,0.0061,,,2025-09-23 22:30:00,2.5,zone,,NONE,False,,,,19215.19653027482,3843.039306054964,384303.9306054964,3843.039306054964,PUMPFUNUSDT,3,1.8363636363636455,0.00016499999999999935,2.1151515151515254,0.0,2.1151515151515254,0.0061,0.005751,0.006265,0,2062,1817,2025-09-24 01:00:00,0.005765,6.43709083764207,take_profit,TP,15m
SHORT,0.0108,,9.9e-05,,0.00967,1.6142857142857172,TREND,30.3337,0.0001,13.9159,19.6872,4.0,4_to_5,1.0,,True,,,6.399999999999982e-05,,,BOS,True,,,0.0115,2025-09-24 03:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,19215.518384816703,3843.10367696334,384310.367696334,3843.10367696334,1000PEPEUSDT,5,1.7814285714285731,0.0006999999999999992,2.1200000000000037,0.0,2.1200000000000037,0.0108,0.009316,0.0115,0,2063,20992,2025-09-24 08:00:00,0.00967,21.71353577484289,stop_loss,trailing_stop,
SHORT,0.009553,,9.9e-05,,0.00967,-0.7358490566037703,TREND,30.3337,0.0001,13.9159,19.6872,4.0,4_to_5,1.0,,True,,,6.399999999999982e-05,,,BOS,True,,,0.0115,2025-09-24 04:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,19215.518384816703,3843.10367696334,384310.367696334,3843.10367696334,1000PEPEUSDT,4,0.0,0.00015899999999999942,0.0691823899371109,0.8993710691823871,0.0691823899371109,0.009696,0.009542,0.0115,1,2063,20992,2025-09-24 08:00:00,0.00967,-2.248215651023536,stop_loss,trailing_stop,
SHORT,4171.93,1.0,23.181964,,4185.75,-0.0383090783090775,TREND,30.51,30.9093,11.8295,30.5271,3.5,3_to_4,0.5,BEARISH_BOS,False,,,120.59999999999945,,,BOS,False,,,4532.68,2025-09-24 13:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,5.3268168124249184,1921.6491650822893,384329.83301645785,1921.6491650822893,ETHUSDT,1,0.0,360.75,0.06616770616770587,0.09416493416493235,0.06616770616770587,4205.9,4148.06,4532.68,0,2064,32701,2025-09-24 14:00:00,4185.75,-73.61660834771082,stop_loss,trailing_stop,15m
SHORT,0.6422,2.0,0.007789,,0.5967,2.321428571428563,TREND,32.1603,0.0104,4.9519,23.8652,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.006399999999999961,,,BOS,False,,,0.6618,2025-09-24 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,19212.81082040551,1921.281082040551,384256.21640811017,1921.281082040551,ENAUSDT,13,2.8724489795918284,0.019600000000000062,3.0816326530612153,0.0,3.0816326530612153,0.6422,0.5818,0.6618,0,2065,12964,2025-09-25 04:00:00,0.5967,874.1828923284504,stop_loss,trailing_stop,
SHORT,0.0052,1.0,0.00011,,0.005275,-0.07500000000000041,TREND,34.2727,0.0001,0.3421,44.0371,4.0,4_to_5,1.0,BEARISH_BOS,True,SWEEP_LOW,,4.80000000000003e-05,,,BOS,True,,,0.0062,2025-09-25 04:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,19256.519965021933,3851.3039930043865,385130.39930043864,3851.3039930043865,PUMPFUNUSDT,15,0.13299999999999942,0.001,0.21600000000000005,0.23499999999999996,0.21600000000000005,0.005435,0.004984,0.0062,0,2066,1847,2025-09-25 19:00:00,0.005275,-1.444238997376653,stop_loss,trailing_stop,15m
SHORT,0.7662,,0.007366,,0.7424,0.1822358346094949,TREND,34.9375,0.0098,2.7636,30.2545,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.01979999999999993,,,BOS,False,,,0.8968,2025-09-25 04:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,14744.655409664567,1925.6519965021932,385130.39930043864,1925.6519965021932,WIFUSDT,24,0.32465543644716677,0.13060000000000005,0.3675344563552835,0.0482388973966307,0.3675344563552835,0.7725,0.7182,0.8968,0,2067,14944,2025-09-26 04:00:00,0.7424,350.9227987500173,stop_loss,trailing_stop,15m
SHORT,302.085,1.0,2.73,,262.1,6.75993237531696,TREND,30.3089,3.64,11.7936,20.938,3.5,3_to_4,0.5,BEARISH_BOS,False,,,5.909999999999968,,,BOS,False,,,308.0,2025-09-26 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,325.84943183448013,1927.3993893009565,385479.8778601913,1927.3993893009565,AAVEUSDT,2,7.316145393068441,5.9150000000000205,7.7624683009298066,0.0,7.7624683009298066,302.085,256.17,308.0,0,2068,32746,2025-09-26 12:00:00,262.1,13029.089531901674,stop_loss,trailing_stop,
SHORT,0.2392,2.0,0.00184,,0.20888,11.661538461538495,TREND,34.8512,0.0025,11.0949,20.6756,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0025199999999999945,,,BOS,False,,,0.2418,2025-09-26 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,19273.993893009563,1927.3993893009565,385479.8778601913,1927.3993893009565,HBARUSDT,2,12.269230769230804,0.002599999999999991,13.20000000000004,0.0,13.20000000000004,0.2392,0.20488,0.2418,0,2069,32746,2025-09-26 12:00:00,0.20888,584.3874948360497,stop_loss,trailing_stop,
SHORT,3.5244,,0.030873,,3.1666,2.9742310889443107,TREND,36.3161,0.0412,12.615,27.1733,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.04970000000000008,,,BOS,True,,,3.6447,2025-09-26 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,19273.993893009563,4818.498473252391,385479.8778601913,4818.498473252391,SUIUSDT,3,3.4679966749792213,0.12029999999999985,3.7813798836242762,0.0,3.7813798836242762,3.5244,3.0695,3.6447,0,2070,21045,2025-09-26 13:00:00,3.1666,6896.235014918824,stop_loss,trailing_stop,
SHORT,2.724,2.0,0.024364,,2.7619,-0.11784825870646655,TREND,36.8597,0.0325,13.1926,25.5717,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.027599999999999625,,,BOS,False,,,3.0456,2025-09-26 14:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,6312.027206185452,2029.9479495092394,405989.5899018479,2029.9479495092394,XRPUSDT,2,0.0,0.32159999999999966,0.06001243781094632,0.12810945273631824,0.06001243781094632,2.7652,2.7047,3.0456,0,2071,32750,2025-09-26 16:00:00,2.7619,-239.22583111442611,stop_loss,trailing_stop,15m
SHORT,0.0053,,,0.005032499999999999,0.0054,2.6750000000000056,RANGE,21.1796,0.0001,21.4179,18.3937,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,9.599999999999973e-05,,,SWEEP,False,0.0054,,,2025-09-26 19:30:00,2.5,zone,,NONE,False,,,,20287.518203536674,4057.5036407073344,405750.3640707334,4057.5036407073344,PUMPFUNUSDT,12,2.929999999999991,0.00010000000000000026,2.969999999999996,0.45999999999999913,2.969999999999996,0.005346,0.005003,0.0054,0,2072,1886,2025-09-27 07:00:00,0.005032499999999999,5.4269111194460855,take_profit,TP,15m
SHORT,0.0096,1.0,5.2e-05,,0.009154,2.2299999999999867,TREND,34.4037,0.0001,7.6923,29.3139,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.0002009999999999998,,,BOS,True,,,0.0098,2025-09-28 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,20287.789549092646,2028.7789549092643,405755.79098185286,2028.7789549092643,1000PEPEUSDT,5,2.3199999999999896,0.00020000000000000052,2.584999999999985,0.0,2.584999999999985,0.0096,0.009083,0.0098,0,2073,21087,2025-09-28 07:00:00,0.009154,9.04835413889529,stop_loss,trailing_stop,
SHORT,3.8186,2.0,0.018707,,3.8292,-0.020459370777842417,TREND,31.7448,0.0249,12.1993,27.52,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.03629999999999978,,,BOS,False,,,4.3367,2025-09-28 10:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,3915.8930644276343,2028.824196679959,405764.83933599177,2028.824196679959,DOTUSDT,3,0.02219648716463971,0.5181000000000004,0.048060220034742564,0.09322524609148763,0.048060220034742564,3.8669,3.7937,4.3367,0,2074,32794,2025-09-28 13:00:00,3.8292,-41.50846648293357,stop_loss,trailing_stop,15m
SHORT,0.7201,,0.004195,,0.7184,0.024011299435027143,TREND,36.6732,0.0056,12.2605,36.3985,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.011799999999999922,,,BOS,True,,,0.7909,2025-09-28 10:45:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,20288.24196679959,2028.824196679959,405764.83933599177,2028.824196679959,WIFUSDT,3,0.10875706214689153,0.07080000000000009,0.16384180790960354,0.09180790960452052,0.16384180790960354,0.7266,0.7085,0.7909,0,2075,15022,2025-09-28 13:00:00,0.7184,34.490011343557754,stop_loss,trailing_stop,15m
SHORT,0.2945,,0.001838,,0.2892,0.22746781115879663,TREND,36.8749,0.0025,16.035,23.6152,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.002899999999999958,,,BOS,False,,,0.3178,2025-09-28 14:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,20287.891044042623,2028.7891044042622,405757.8208808524,2028.7891044042622,AXLUSDT,3,0.3133047210300412,0.023300000000000043,0.33476394849785235,0.0,0.33476394849785235,0.2945,0.2867,0.3178,0,2076,15866,2025-09-28 17:00:00,0.2892,107.52582253342531,stop_loss,trailing_stop,
SHORT,0.716,,0.005421,,0.7272,-0.41947565543071025,TREND,32.6937,0.0072,15.6126,34.7826,4.0,4_to_5,1.0,,True,,,0.009099999999999997,,,BOS,True,,,0.7427,2025-09-29 10:30:00,2.5,momentum,,NONE,False,momentum,14.0,ABOVE,20293.267335169294,4058.6534670338583,405865.3467033858,4058.6534670338583,WIFUSDT,4,0.5842696629213451,0.026700000000000057,0.7640449438202221,0.6779026217228452,0.7640449438202221,0.7341,0.6956,0.7427,0,2077,15046,2025-09-29 14:00:00,0.7272,-227.28459415389585,stop_loss,trailing_stop,15m
SHORT,1.1859,,0.010521,,1.1821,7.173553719008264,TREND,31.1193,0.014,11.3544,34.2159,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.011600000000000055,,,BOS,True,,,1.2717,2025-09-22 00:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,19267.931980634912,3853.5863961269824,385358.6396126982,3853.5863961269824,VIRTUALUSDT,194,8.012396694214875,0.0242,8.326446280991732,0.623966942148765,8.326446280991732,1.201,0.9844,1.2801,1,2060,7784,2025-09-30 02:00:00,1.0123,3344.9129918382205,timeout,timeout,
SHORT,0.0055,1.0,0.00011,,0.005387,0.3766666666666647,TREND,31.1051,0.0001,12.2379,20.4778,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.00012099999999999958,,,BOS,True,,,0.0058,2025-09-29 18:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,20281.9031054616,4056.3806210923194,405638.06210923195,4056.3806210923194,PUMPFUNUSDT,16,0.9166666666666672,0.0002999999999999999,0.9333333333333331,0.9633333333333343,0.9333333333333331,0.005789,0.00522,0.0058,0,2078,1957,2025-09-30 10:00:00,0.005387,2.2918550509171483,stop_loss,trailing_stop,15m
SHORT,558.7,,2.073214,,552.6,0.8970588235294211,TREND,38.9674,2.7643,9.5607,30.7494,3.0,3_to_4,0.5,,True,,,4.5,,,BOS,True,,,565.5,2025-09-30 11:00:00,2.5,momentum,,NONE,False,momentum,20.0,ABOVE,300.7244609971499,2044.9263347806054,408985.2669561211,2044.9263347806054,BCHUSDT,2,1.1323529411764848,6.7999999999999545,1.2794117647058976,0.0,1.2794117647058976,558.7,550.0,565.5,0,2079,32843,2025-09-30 13:00:00,552.6,1834.4192120826212,stop_loss,trailing_stop,
SHORT,551.0,,2.073214,,559.7,-1.0,TREND,38.9674,2.7643,9.5607,30.7494,3.0,3_to_4,0.5,,True,,,4.5,,,BOS,True,,,565.5,2025-09-30 12:00:00,2.5,momentum,,NONE,False,momentum,20.0,ABOVE,300.7244609971499,2044.9263347806054,408985.2669561211,2044.9263347806054,BCHUSDT,8,0.0,8.700000000000045,0.21839080459769739,1.1724137931034473,0.21839080459769739,561.2,549.1,565.5,1,2079,32843,2025-09-30 20:00:00,559.7,-2616.3028106752176,stop_loss,trailing_stop,
LONG,0.0206,2.0,0.000281,,0.02146,0.6142857142857132,TREND,32.6054,0.0004,25.5238,12.5714,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0003099999999999978,,,BOS,False,,0.0192,,2025-10-01 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,20410.169167876425,2041.0169167876425,408203.3833575285,2041.0169167876425,ARCUSDT,7,0.9285714285714266,0.001400000000000002,0.9714285714285702,0.0,0.9714285714285702,0.02196,0.0206,0.0192,0,2080,6499,2025-10-01 11:00:00,0.02146,17.55274548437372,stop_loss,trailing_stop,15m
SHORT,1.0781,,,0.9929000000000001,1.1349,1.5,RANGE,22.822,0.0568,27.0087,20.9103,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.032500000000000084,,,SWEEP,False,1.0855,,,2025-10-01 11:15:00,2.5,zone,,NONE,False,,,,20411.046805150647,2041.1046805150645,408220.9361030129,2041.1046805150645,XPLUSDT,4,2.3908450704225372,0.05679999999999996,2.7640845070422557,0.0,2.7640845070422557,1.0781,0.9211,1.1349,0,2082,960,2025-10-01 15:00:00,0.9929000000000001,1739.021187798834,take_profit,TP,15m
LONG,30.601,1.0,0.288696,,30.51,-0.026007430694483413,TREND,39.2408,0.3849,27.9829,15.3275,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.5220000000000056,,,BOS,False,,34.1,,2025-10-01 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,583.3143517541129,2041.0169167876425,408203.3833575285,2041.0169167876425,AVAXUSDT,11,0.05115747356387594,3.4990000000000023,0.07230637324949984,0.07773649614175429,0.07230637324949984,30.854,30.329,27.101999999999997,0,2081,32866,2025-10-01 21:00:00,30.51,-53.08160600962283,stop_loss,trailing_stop,15m
SHORT,0.5998,2.0,0.007789,,0.6077,-1.0,TREND,32.1603,0.0104,4.9519,23.8652,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.006399999999999961,,,BOS,False,,,0.6618,2025-09-24 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,19212.81082040551,1921.281082040551,384256.21640811017,1921.281082040551,ENAUSDT,184,7.6202531645569485,0.007900000000000018,8.31645569620251,1.2784810126582247,8.31645569620251,0.6099,0.5341,0.6618,1,2065,12964,2025-10-02 08:00:00,0.6077,-151.78120548120387,stop_loss,trailing_stop,
LONG,0.0222,1.0,0.000281,,0.02305,0.4722222222222224,TREND,30.5234,0.0004,27.4809,5.3435,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0003499999999999996,,,BOS,False,,0.0204,,2025-10-02 14:45:00,2.5,zone,full,NONE,False,zone,,BELOW,20487.754723966045,2048.7754723966045,409755.09447932086,2048.7754723966045,ARCUSDT,10,1.2222222222222228,0.0017999999999999995,1.3555555555555547,0.11666666666666772,1.3555555555555547,0.02464,0.02199,0.0204,0,2083,6533,2025-10-03 00:00:00,0.02305,17.41459151537114,stop_loss,trailing_stop,15m
LONG,0.6785,,0.010243,,0.6581,-0.30722891566265015,TREND,35.2719,0.0137,22.2803,10.251,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.016800000000000037,,,BOS,False,,0.6121,,2025-10-03 15:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,20488.625453541812,2048.8625453541813,409772.50907083624,2048.8625453541813,FARTCOINUSDT,10,0.0,0.06640000000000001,0.3012048192771086,0.48795180722891535,0.3012048192771086,0.6985,0.6461,0.6121,0,2084,6894,2025-10-04 01:00:00,0.6581,-417.9679592522524,stop_loss,trailing_stop,15m
SHORT,0.2784,1.0,0.003177,,0.287,-1.0,TREND,34.1747,0.0042,13.828,30.3541,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.003599999999999992,,,BOS,False,,,0.287,2025-10-04 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,20467.727055579202,2046.77270555792,409354.541111584,2046.77270555792,AXLUSDT,1,0.0,0.008599999999999997,0.0,2.1395348837209345,0.0,0.2968,0.2784,0.287,0,2085,16007,2025-10-04 12:00:00,0.287,-176.02245267798108,stop_loss,SL,
SHORT,0.5745,1.0,0.005882,,0.5868,-1.0,TREND,30.5606,0.0078,9.4718,32.1494,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.005199999999999982,,,BOS,True,,,0.5868,2025-10-04 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,20458.9259329453,5114.731483236325,409178.518658906,5114.731483236325,ENAUSDT,5,0.0,0.012299999999999978,0.0,1.1300813008130122,0.0,0.5884,0.5745,0.5868,0,2086,13204,2025-10-04 20:00:00,0.5868,-251.64478897522676,stop_loss,SL,
LONG,0.02437,1.0,0.000281,,0.02197,-1.0,TREND,30.5234,0.0004,27.4809,5.3435,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0003499999999999996,,,BOS,False,,0.0204,,2025-10-02 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,20487.754723966045,2048.7754723966045,409755.09447932086,2048.7754723966045,ARCUSDT,61,0.01250000000000094,0.0023999999999999994,0.11249999999999978,1.0333333333333334,0.11249999999999978,0.02464,0.02189,0.0204,1,2083,6533,2025-10-05 07:00:00,0.02197,-49.170611337518494,stop_loss,trailing_stop,15m
LONG,4566.21,1.0,24.620357,,4558.85,-0.015323436946971067,TREND,36.4202,32.8271,24.2461,5.8575,3.5,3_to_4,0.5,BULLISH_BOS,False,,,108.09000000000015,,,BOS,False,,4085.9,,2025-10-06 09:30:00,2.5,zone,full,NONE,False,zone,,BELOW,4.256393821267445,2044.3885162929662,408877.7032585932,2044.3885162929662,ETHUSDT,1,0.012013074889133118,480.30999999999995,0.026128958381045956,0.02254793779017703,0.026128958381045956,4578.76,4555.38,4085.9,0,2087,32985,2025-10-06 10:00:00,4558.85,-31.327058524527004,stop_loss,trailing_stop,15m
LONG,124666.0,2.0,461.983929,,125000.0,0.029671481619672,TREND,36.1357,615.9786,22.9635,8.7306,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,545.8999999999942,,,BOS,False,,113409.4,,2025-10-06 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3632059202601749,4088.463762000687,408846.3762000687,4088.463762000687,BTCUSDT,5,0.11684700531243912,11256.600000000006,0.1318337686335127,0.0,0.1318337686335127,126150.0,124666.0,113409.4,0,2089,32991,2025-10-06 20:00:00,125000.0,121.31077736689842,stop_loss,trailing_stop,15m
SHORT,0.0218,1.0,0.000369,,0.02182,-0.039999999999998335,TREND,34.7314,0.0005,11.3372,31.25,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0007799999999999994,,,BOS,False,,,0.0223,2025-10-07 02:30:00,2.5,zone,full,NONE,False,zone,,BELOW,20448.384348871783,2044.838434887178,408967.6869774356,2044.838434887178,ARCUSDT,1,0.039999999999998335,0.0005000000000000004,0.26000000000000306,0.17999999999999944,0.26000000000000306,0.02189,0.02167,0.0223,0,2091,6641,2025-10-07 03:00:00,0.02182,-0.408967686977419,stop_loss,trailing_stop,15m
LONG,0.6979,,0.008443,,0.7213,0.29032258064516236,TREND,38.8995,0.0113,22.8426,8.1218,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.015100000000000002,,,BOS,False,,0.6173,,2025-10-06 15:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,20442.318810003435,2044.2318810003435,408846.3762000687,2044.2318810003435,FARTCOINUSDT,13,0.7754342431761786,0.0806,0.8473945409429283,0.21464019851116603,0.8473945409429283,0.7662,0.6806,0.6173,0,2090,6966,2025-10-07 04:00:00,0.7213,478.35026015408215,stop_loss,trailing_stop,15m
LONG,4561.47,1.0,23.945357,,4666.0,0.21665595788339106,TREND,38.1692,31.9271,24.9295,5.1971,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,46.590000000000146,,,BOS,False,,4079.0,,2025-10-06 10:30:00,2.5,zone,full,NONE,False,zone,,BELOW,4.2370134536869495,2044.2318810003435,408846.3762000687,2044.2318810003435,ETHUSDT,20,0.32940908242999417,482.47000000000025,0.35751445685742056,0.0,0.35751445685742056,4733.96,4561.47,4079.0,0,2088,32986,2025-10-07 06:00:00,4666.0,442.8950163138957,stop_loss,trailing_stop,15m
SHORT,204.5317,1.0,1.696607,,209.47,-1.0,TREND,31.6179,2.2621,9.8832,29.5864,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.0600000000000023,,,BOS,False,,,209.47,2025-10-07 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,415.0097435212691,2049.4426164310826,409888.52328621654,2049.4426164310826,SOLUSDT,1,0.0,4.938299999999998,0.0,4.7604033776805785,0.0,228.04,204.5317,209.47,0,2092,33013,2025-10-07 14:00:00,209.47,-2049.4426164310826,stop_loss,SL,
SHORT,0.9047,1.0,0.023411,,0.9215,-0.14596003475238944,TREND,36.6004,0.0312,6.1556,35.7208,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.049699999999999966,,,BOS,False,,,1.0198,2025-10-07 19:45:00,2.5,zone,full,NONE,False,zone,,BELOW,17716.728091650093,2039.1954033489274,407839.08066978544,2039.1954033489274,XPLUSDT,1,0.0,0.11510000000000009,0.007819287576019985,0.18940052128583862,0.007819287576019985,0.9265,0.9038,1.0198,0,2093,1112,2025-10-07 20:00:00,0.9215,-297.6410319397222,stop_loss,trailing_stop,15m
