direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,589.85,,580.3,0.8967136150234825,TREND,36.8739,3.0357,5.8824,32.1176,3.5,BEARISH_BOS,False,,,3.3500000000000227,,,BOS,False,,,600.5,2024-10-31 06:15:00,1,zone,,BELOW,0.17074587620009307,1.8184435815309874,BNBUSDT,30,1.582159624413151,10.649999999999977,1.887323943661978,0.0,1.887323943661978,589.85,569.75,600.5,2024-11-01 12:00:00,580.3,1.6306231177109005,stop_loss,trailing_stop,15m
SHORT,572.8,,576.45,-0.2943548387096826,TREND,30.0357,4.6571,19.3252,33.0521,4.5,BEARISH_BOS,False,SWEEP_LOW,,14.950000000000045,,,BOS,False,,,585.2,2024-11-01 15:30:00,1,zone,,BELOW,0.16639999675573589,2.06335995977114,BNBUSDT,17,0.161290322580644,12.400000000000091,0.43951612903224935,0.34677419354839006,0.43951612903224935,577.1,567.35,585.2,2024-11-02 08:00:00,576.45,-0.6073599881584512,stop_loss,trailing_stop,15m
LONG,629.65,,631.75,0.1390728476821205,TREND,39.6789,5.5321,25.4358,13.428,3.5,,False,SWEEP_HIGH,,9.549999999999955,,,BOS,False,,614.55,,2024-11-10 04:30:00,1,momentum,25.0,ABOVE,0.12157874534658122,1.8358390547333792,BNBUSDT,15,0.8344370860927155,15.100000000000023,1.0165562913907285,0.46026490066224646,1.0165562913907285,645.0,622.7,614.55,2024-11-10 19:00:00,631.75,0.25531536522782333,stop_loss,trailing_stop,15m
LONG,654.4,,643.55,-0.8369136783320379,TREND,37.4925,12.9643,22.562,11.7906,3.5,BULLISH_BOS,False,,,7.900000000000091,,,BOS,False,,643.55,,2024-11-12 08:30:00,1,zone,,ABOVE,0.14194205749190122,1.8401794159422522,BNBUSDT,1,0.0,12.96429999999998,0.32782333022222615,1.3845714770562205,0.32782333022222615,658.65,636.45,641.4357,2024-11-12 09:00:00,643.55,-1.5400713237871315,stop_loss,trailing_stop,15m
LONG,620.65,634.42855,611.4643,-1.0,RANGE,22.1513,9.1857,8.126,35.2644,3.0,,False,SWEEP_LOW,,15.950000000000045,,,SWEEP,False,613.4643,,,2024-11-14 23:30:00,1,,,,0.18586416133392725,1.7072924267650549,BNBUSDT,5,0.391913517750419,9.185699999999997,0.8872486582405238,1.4587892049598812,0.8872486582405238,628.8,607.25,611.4643,2024-11-15 04:00:00,611.4643,-1.7072924267650549,stop_loss,SL,15m
SHORT,613.4,,615.85,-0.39516129032258507,TREND,33.1239,4.3393,13.1687,32.0988,3.5,BEARISH_BOS,False,,,10.75,,,BOS,False,,,619.6,2024-11-19 20:30:00,1,zone,,BELOW,0.2878990697069116,1.784974232182865,BNBUSDT,17,0.5322580645161178,6.2000000000000455,1.2741935483870837,0.975806451612907,1.2741935483870837,619.45,605.5,619.6,2024-11-20 13:00:00,615.85,-0.7053527207819464,stop_loss,trailing_stop,15m
LONG,649.15,,646.15,-0.14319809069212458,TREND,34.4817,8.2679,28.3801,10.2808,5.0,BULLISH_BOS,True,,,8.299999999999955,,,BOS,True,,628.2,,2024-12-03 00:15:00,1,zone,,ABOVE,0.09956384871147425,2.0858626305053787,BNBUSDT,12,0.3508353221957063,20.949999999999932,0.6062052505966629,0.2338902147971357,0.6062052505966629,661.85,644.25,628.2,2024-12-03 12:00:00,646.15,-0.2986915461344227,stop_loss,trailing_stop,15m
LONG,3933.06,,3973.0,0.40092350933547577,TREND,35.1111,44.1829,28.2964,13.1337,3.5,BULLISH_BOS,False,,,112.71000000000004,,,BOS,False,,3833.44,,2024-12-06 14:30:00,1,zone,,ABOVE,0.017746491464016148,1.7679054796452869,ETHUSDT,17,1.3864685806063044,99.61999999999989,1.5952619955832188,0.0,1.5952619955832188,4091.98,3933.06,3833.44,2024-12-07 07:00:00,3973.0,0.708794869072806,stop_loss,trailing_stop,15m
LONG,24.767,,25.163,0.19780219780219832,TREND,39.9628,0.5025,25.3447,17.4129,5.0,BULLISH_BOS,True,,,0.7640000000000029,,,BOS,True,,22.765,,2024-12-06 19:30:00,1,zone,,ABOVE,1.0389054942970486,2.0798887995826902,LINKUSDT,14,0.9350649350649355,2.001999999999999,1.0594405594405611,0.0,1.0594405594405611,26.888,24.767,22.765,2024-12-07 09:00:00,25.163,0.4114065757416321,stop_loss,trailing_stop,15m
LONG,17.591,,17.357,-0.14173228346456787,TREND,32.6015,0.4763,33.3233,8.6083,5.0,BULLISH_BOS,True,,,0.5529999999999973,,,BOS,True,,15.94,,2024-12-06 18:00:00,1,zone,,ABOVE,1.2597751663129548,2.0798887995826902,UNIUSDT,18,0.40763173834039834,1.6510000000000016,0.6323440339188368,0.1592973955178688,0.6323440339188368,18.635,17.328,15.94,2024-12-07 12:00:00,17.357,-0.29478738891723366,stop_loss,trailing_stop,
LONG,1.1975,1.2206,1.1821,-1.0,RANGE,14.9024,0.0154,14.7959,24.2115,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.01750000000000007,,,SWEEP,False,1.1821,,,2024-12-08 06:00:00,1,,,,5.240992701751587,2.0963970807006347,ADAUSDT,2,0.3766233766233764,0.01540000000000008,0.6233766233766236,1.1298701298701292,0.6233766233766236,1.2071,1.1801,1.1821,2024-12-08 08:00:00,1.1821,-0.08071128760697487,stop_loss,SL,
LONG,51.185,52.1252,50.5582,-1.0,RANGE,18.19,0.6268,13.9031,25.5271,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.6499999999999986,,,SWEEP,False,50.7132,,,2024-12-08 06:30:00,1,,,,3.01014258556248,1.8867573726305713,AVAXUSDT,2,0.6700701978302371,0.6268000000000029,0.9412890874281965,1.0051052967453726,0.9412890874281965,51.775,50.555,50.5582,2024-12-08 08:00:00,50.5582,-1.886757372630571,stop_loss,SL,15m
LONG,0.458,,0.4488,-0.60526315789474,TREND,35.9293,0.0073,32.5886,11.752,5.0,BULLISH_BOS,True,,,0.008499999999999952,,,BOS,True,,0.4428,,2024-12-07 16:00:00,1,zone,,ABOVE,5.240992701751587,2.0963970807006347,DOGEUSDT,17,1.1138157894736849,0.015199999999999991,1.7940789473684196,0.7888157894736847,1.7940789473684196,0.48527,0.44601,0.4428,2024-12-08 09:00:00,0.4488,-0.048217132856114814,stop_loss,trailing_stop,
LONG,1.1805,1.2159,1.1569,1.4999999999999907,RANGE,15.5815,0.0157,16.5683,26.1462,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.025500000000000078,,,SWEEP,False,1.1569,,,2024-12-08 08:00:00,1,,,,5.142619268739709,1.8513429367462955,ADAUSDT,3,1.1906779661016829,0.023600000000000065,1.7627118644067687,0.30508474576271505,1.7627118644067687,1.2221,1.1733,1.1569,2024-12-08 11:00:00,1.2159,0.18204872211338508,take_profit,TP,
SHORT,235.09,,237.88,-0.41456166419019264,TREND,37.498,2.5171,8.882,26.504,3.5,BEARISH_BOS,False,,,2.9499999999999886,,,BOS,False,,,241.82,2024-12-08 08:00:00,1,zone,,BELOW,0.2598054311101789,1.7484905513715012,SOLUSDT,8,0.1485884101040121,6.72999999999999,0.2644873699851417,0.41604754829123136,0.2644873699851417,237.89,233.31,241.82,2024-12-08 16:00:00,237.88,-0.724857152797397,stop_loss,trailing_stop,
LONG,1.1743,1.197,1.1592,-1.0,RANGE,19.3412,0.0151,17.9717,28.3019,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.028900000000000148,,,SWEEP,False,1.1592,,,2024-12-09 00:00:00,1,,,,5.113067990562703,1.840704476602573,ADAUSDT,3,0.0,0.015099999999999891,0.6225165562914001,1.5761589403973506,0.6225165562914001,1.1837,1.1505,1.1592,2024-12-09 03:00:00,1.1592,-0.07720732665749626,stop_loss,SL,
LONG,2.4886,2.56285,2.4391,-1.0,RANGE,22.1898,0.0495,26.1723,29.2454,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.16989999999999972,,,SWEEP,False,2.4438,,,2024-12-09 00:30:00,1,,,,5.113067990562703,1.840704476602573,XRPUSDT,3,0.30505050505050224,0.0495000000000001,0.5979797979798027,1.1131313131313094,0.5979797979798027,2.5182,2.4335,2.4391,2024-12-09 03:00:00,2.4391,-0.2530968655328543,stop_loss,SL,15m
LONG,24.811,25.9306,24.0646,-1.0,RANGE,22.507,0.7464,14.7383,24.2894,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.4499999999999993,,,SWEEP,False,24.1296,,,2024-12-09 12:30:00,1,,,,2.7312715867916273,2.038621112381274,LINKUSDT,4,1.33172561629153,0.7464000000000013,1.4509646302250758,1.4147909967845647,1.4509646302250758,25.894,23.755,24.0646,2024-12-09 16:00:00,24.0646,-2.038621112381274,stop_loss,SL,15m
SHORT,1.1237,,1.0109,2.0,TREND,34.4046,0.0178,9.7395,36.994,3.5,BEARISH_BOS,False,,,0.03880000000000017,,,BOS,False,,,1.1801,2024-12-09 08:00:00,1,zone,,BELOW,5.096552780953186,1.732827945524083,ADAUSDT,14,2.237588652482267,0.056400000000000006,4.101063829787233,0.4982269503546101,4.101063829787233,1.1518,0.8924,1.1801,2024-12-09 22:00:00,1.0109,0.5748911536915194,stop_loss,trailing_stop,
SHORT,8.555,,7.531,1.0733752620545067,TREND,35.0738,0.1728,8.3506,43.241,5.0,BEARISH_BOS,True,,,0.3249999999999993,,,BOS,True,,,9.509,2024-12-09 08:00:00,1,zone,,BELOW,2.1369194050118163,2.038621112381274,AXSUSDT,25,1.373165618448636,0.9540000000000006,1.9612159329140444,0.2976939203354303,1.9612159329140444,8.839,6.684,9.509,2024-12-10 09:00:00,7.531,2.1882054707321,stop_loss,trailing_stop,
SHORT,97661.5,,97981.4,-0.11270036991368476,TREND,34.1771,996.4857,14.2157,24.6853,3.5,BEARISH_BOS,False,,,934.3999999999942,,,BOS,False,,,100500.0,2024-12-09 17:30:00,1,zone,,BELOW,0.0005982636556679941,1.6981713866136012,BTCUSDT,21,0.4796547472256473,2838.5,1.3293993306323764,0.22494275145323234,1.3293993306323764,98300.0,93888.0,100500.0,2024-12-10 14:00:00,97981.4,-0.19138454344818784,stop_loss,trailing_stop,15m
SHORT,14.69,,15.383,-0.4248927038626602,TREND,39.5223,0.5809,12.5169,27.2839,3.5,BEARISH_BOS,False,,,1.0099999999999998,,,BOS,False,,,16.321,2024-12-10 15:00:00,1,zone,,BELOW,1.0679892654752798,1.7418904919901836,UNIUSDT,11,0.3764561618638861,1.631000000000002,0.4028203556100547,0.5542611894543218,0.4028203556100547,15.594,14.033,16.321,2024-12-11 02:00:00,15.383,-0.7401165609743685,stop_loss,trailing_stop,
SHORT,0.2671,,0.28899,-0.6653495440729492,TREND,35.6281,0.0115,12.3459,26.3853,3.5,BEARISH_BOS,False,,,0.02250000000000002,,,BOS,False,,,0.3,2024-12-10 15:00:00,1,zone,,BELOW,5.123207329382893,1.7418904919901836,HBARUSDT,20,0.36534954407294945,0.032899999999999985,0.4419452887537995,0.9373860182370819,0.4419452887537995,0.29794,0.25256,0.3,2024-12-11 11:00:00,0.28899,-0.11214700844019164,stop_loss,trailing_stop,
LONG,234.13,,228.28,-1.0,TREND,30.8405,2.8207,18.511,12.2816,3.5,BULLISH_BOS,False,,,3.6899999999999977,,,BOS,False,,228.28,,2024-12-12 17:00:00,1,zone,,ABOVE,0.29528239509575005,1.727402011310136,SOLUSDT,2,0.0,5.849999999999994,0.12478632478632802,1.290598290598289,0.12478632478632802,234.86,226.58,228.28,2024-12-12 19:00:00,228.28,-1.727402011310136,stop_loss,SL,
SHORT,705.6,,711.8,-0.33243967828417903,TREND,36.0239,7.825,13.1903,23.7791,3.5,BEARISH_BOS,False,,,18.649999999999977,,,BOS,False,,,724.25,2024-12-12 19:30:00,1,zone,,BELOW,0.09104751619934938,1.6980361771178638,BNBUSDT,13,0.27345844504021605,18.649999999999977,0.4611260053619321,0.597855227882037,0.4611260053619321,716.75,697.0,724.25,2024-12-13 08:00:00,711.8,-0.5644946004359599,stop_loss,trailing_stop,15m
SHORT,8.996,,9.176,-0.45112781954887243,TREND,37.3198,0.1916,12.1178,24.8695,3.5,BEARISH_BOS,False,,,0.38400000000000034,,,BOS,False,,,9.395,2024-12-12 19:30:00,1,zone,,BELOW,4.2557297672127,1.6980361771178638,DOTUSDT,20,0.4010025062656654,0.39899999999999913,0.5513784461152911,0.6015037593984981,0.5513784461152911,9.236,8.776,9.395,2024-12-13 15:00:00,9.176,-0.7660313580982848,stop_loss,trailing_stop,15m
SHORT,7.839,,7.941,-0.28412256267409314,TREND,30.7459,0.1576,10.3808,25.5666,3.5,BEARISH_BOS,False,,,0.3080000000000007,,,BOS,False,,,8.198,2024-12-12 19:00:00,1,zone,,BELOW,4.7299057858436315,1.6980361771178638,AXSUSDT,25,0.41225626740947235,0.359,0.49025069637883056,0.46239554317548853,0.49025069637883056,8.005,7.663,8.198,2024-12-13 20:00:00,7.941,-0.4824503901560477,stop_loss,trailing_stop,
SHORT,118.37,108.335,125.06,-1.0,RANGE,15.52,2.3529,20.5829,15.2095,5.0,BEARISH_BOS,False,SWEEP_HIGH,,5.22999999999999,,,SWEEP,False,125.06,,,2024-12-13 15:00:00,1,,,,0.2946306578427472,1.9710791009679782,LTCUSDT,8,0.0,6.689999999999998,0.1300448430493281,1.0343796711509723,0.1300448430493281,125.29,117.5,125.06,2024-12-13 23:00:00,125.06,-1.9710791009679782,stop_loss,SL,
LONG,53.54,,52.03,-0.5252173913043471,TREND,31.35,0.8918,20.5847,7.8494,6.0,BULLISH_BOS,True,SWEEP_HIGH,,0.7950000000000017,,,BOS,True,,50.665,,2024-12-14 01:30:00,1,zone,,ABOVE,0.6685246995288687,1.9220085111454976,AVAXUSDT,11,0.0,2.875,0.052173913043477765,0.6695652173913034,0.052173913043477765,53.69,51.615,50.665,2024-12-14 12:00:00,52.03,-1.0094722962885905,stop_loss,trailing_stop,15m
SHORT,523.4,,534.0,-0.3785714285714294,TREND,35.5931,6.3214,13.3333,25.9887,5.0,BEARISH_BOS,True,,,9.399999999999977,,,BOS,True,,,551.4,2024-12-14 13:00:00,1,zone,,BELOW,0.06792210947213306,1.9018190652197258,BCHUSDT,10,0.09999999999999838,28.0,0.14999999999999755,0.4178571428571445,0.14999999999999755,535.1,519.2,551.4,2024-12-14 23:00:00,534.0,-0.719974360404612,stop_loss,trailing_stop,
SHORT,1.0588,,1.0643,-0.07352941176470672,TREND,32.0014,0.0149,10.0384,38.5687,3.5,BEARISH_BOS,False,,,0.023600000000000065,,,BOS,False,,,1.1336,2024-12-14 17:00:00,1,zone,,BELOW,4.754547663049315,1.616546205436767,ADAUSDT,6,0.16978609625668364,0.07479999999999998,0.2125668449197865,0.0748663101604285,0.2125668449197865,1.0644,1.0429,1.1336,2024-12-14 23:00:00,1.0643,-0.02615001214677152,stop_loss,trailing_stop,
SHORT,16.434,,16.676,-0.3781249999999955,TREND,34.0949,0.2843,13.593,20.2261,3.5,BEARISH_BOS,False,,,0.33999999999999986,,,BOS,False,,,17.074,2024-12-15 06:00:00,1,zone,,BELOW,2.50603451734905,1.6038620911033934,UNIUSDT,6,0.1875000000000014,0.6400000000000006,0.36093750000000224,0.55,0.36093750000000224,16.786,16.203,17.074,2024-12-15 12:00:00,16.676,-0.6064603531984634,stop_loss,trailing_stop,
SHORT,119.67,,120.18,-0.12259615384615517,TREND,37.9094,1.595,11.33,23.4662,4.0,BEARISH_BOS,True,,,2.319999999999993,,,BOS,True,,,123.83,2024-12-14 12:00:00,1,zone,,BELOW,0.41145124007157563,1.7116371586977532,LTCUSDT,26,1.0288461538461549,4.159999999999997,1.2956730769230782,0.23557692307692424,1.2956730769230782,120.65,114.28,123.83,2024-12-15 14:00:00,120.18,-0.20984013243650568,stop_loss,trailing_stop,
SHORT,6.804,6.5999,6.9401,1.4996326230712753,RANGE,11.9839,0.0878,27.1766,19.3653,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.07099999999999973,,,SWEEP,False,6.9401,,,2024-12-15 15:00:00,1,,,,4.676426420139997,1.8705705680559988,NEARUSDT,6,1.4621601763409258,0.1360999999999999,1.5429831006612795,0.433504775900075,1.5429831006612795,6.863,6.594,6.9401,2024-12-15 21:00:00,6.5999,0.9544586323505752,take_profit,TP,
SHORT,0.403,0.3909,0.411,-1.0,RANGE,16.2695,0.0037,19.479,15.6493,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0026800000000000157,,,SWEEP,False,0.411,,,2024-12-15 15:00:00,1,,,,4.676426420139997,1.8705705680559988,DOGEUSDT,8,0.6350000000000074,0.007999999999999952,0.7625000000000108,1.0500000000000018,0.7625000000000108,0.4114,0.3969,0.411,2024-12-15 23:00:00,0.411,-0.03741141136111975,stop_loss,SL,
LONG,2.3921,2.4305000000000003,2.3665000000000003,1.5000000000000173,RANGE,15.6819,0.0256,12.6776,22.8476,4.0,,False,SWEEP_LOW,,0.0383,,,SWEEP,False,2.3748,,,2024-12-15 22:30:00,1,,,,4.724149351757526,1.7006937666327095,XRPUSDT,1,2.179687500000016,0.025599999999999845,3.23437500000001,0.0,3.23437500000001,2.4749,2.3921,2.3665000000000003,2024-12-15 23:00:00,2.4305000000000003,0.18140733510749,take_profit,TP,15m
SHORT,6.858,6.717,6.952,-1.0,RANGE,14.1701,0.094,32.6748,19.9848,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.18599999999999994,,,SWEEP,False,6.952,,,2024-12-15 23:00:00,1,,,,4.731349147944845,1.7032856932601441,NEARUSDT,1,0.0,0.0940000000000003,0.276595744680848,2.085106382978723,0.276595744680848,7.054,6.832,6.952,2024-12-16 00:00:00,6.952,-0.44474681990681686,stop_loss,SL,
LONG,9.114,,8.831,-0.6008492569002148,TREND,38.2625,0.1781,34.0417,17.482,4.0,,True,,,0.20999999999999908,,,BOS,True,,8.643,,2024-12-16 00:30:00,1,momentum,10.0,ABOVE,3.599321126330831,1.6952802505018216,DOTUSDT,6,0.0,0.4710000000000001,0.19745222929936296,0.6178343949044592,0.19745222929936296,9.207,8.823,8.643,2024-12-16 06:00:00,8.831,-1.0186078787516297,stop_loss,trailing_stop,15m
LONG,102216.7,,104150.0,1.1791290558672927,TREND,34.3234,543.7214,29.8209,12.3146,3.5,BULLISH_BOS,False,,,1149.7000000000116,,,BOS,False,,100577.1,,2024-12-15 04:30:00,1,zone,,ABOVE,0.0009782032758620406,1.6038620911033934,BTCUSDT,31,2.043059282751903,1639.5999999999913,2.751341790680672,0.4553549646255155,2.751341790680672,106727.8,101470.1,100577.1,2024-12-16 11:00:00,104150.0,1.8911603932240861,stop_loss,trailing_stop,15m
LONG,4033.01,,3981.61,-0.5750083902002451,TREND,36.0943,48.5743,38.3316,14.3477,4.0,,True,,,34.86000000000013,,,BOS,True,,3943.62,,2024-12-17 03:15:00,1,momentum,9.0,ABOVE,0.019140689067706898,1.7109861957623258,ETHUSDT,11,0.0,89.39000000000033,0.03859492113211551,0.6365365253384034,0.03859492113211551,4036.46,3976.11,3943.62,2024-12-17 14:00:00,3981.61,-0.9838314180801363,stop_loss,trailing_stop,15m
LONG,107799.9,,106532.5,-1.0,TREND,34.3921,641.1429,30.5203,7.7139,3.5,BULLISH_BOS,False,,,1347.4000000000087,,,BOS,False,,106532.5,,2024-12-17 14:30:00,1,zone,,ABOVE,0.0012618007519342813,1.5992062730015009,BTCUSDT,1,0.0,1267.3999999999942,0.3759665456840794,1.6719267792330832,0.3759665456840794,108276.4,105680.9,106532.5,2024-12-17 15:00:00,106532.5,-1.5992062730015009,stop_loss,SL,15m
SHORT,529.3,,544.7,-1.0,TREND,30.2834,6.5071,12.9528,21.5148,4.5,BEARISH_BOS,False,SWEEP_LOW,,16.100000000000023,,,BOS,False,,,544.7,2024-12-17 15:00:00,1,zone,,BELOW,0.11408852391462511,1.756963268285237,BCHUSDT,2,0.0,15.400000000000091,0.1818181818181778,1.1948051948051936,0.1818181818181778,547.7,526.5,544.7,2024-12-17 17:00:00,544.7,-1.756963268285237,stop_loss,SL,
LONG,2.5656,,2.5778,0.11674641148325368,TREND,36.3682,0.0354,35.6841,13.7215,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06869999999999976,,,BOS,False,,2.4611,,2024-12-17 08:15:00,1,zone,,ABOVE,4.752739432673127,1.806040984415788,XRPUSDT,14,1.435406698564595,0.10449999999999982,1.5722488038277571,0.4124401913875597,1.5722488038277571,2.7299,2.5225,2.4611,2024-12-17 22:00:00,2.5778,0.05798342107861209,stop_loss,trailing_stop,15m
LONG,129.33,,121.82,-0.5003331112591612,TREND,32.4362,2.8636,38.4136,13.345,3.5,BULLISH_BOS,False,,,14.609999999999985,,,BOS,False,,114.32,,2024-12-17 17:00:00,1,zone,,ABOVE,0.10274159832109422,1.5421513907996263,LTCUSDT,11,0.0,15.01000000000002,0.06862091938707528,0.5489673550966022,0.06862091938707528,130.36,121.09,114.32,2024-12-18 04:00:00,121.82,-0.7715894033914196,stop_loss,trailing_stop,
SHORT,3909.7,,3889.94,0.16913464007532053,TREND,35.9454,45.1486,6.7555,31.2888,3.5,BEARISH_BOS,False,,,87.51999999999998,,,BOS,False,,,4026.53,2024-12-17 22:15:00,1,zone,,BELOW,0.013208397748506016,1.5431371089579629,ETHUSDT,19,0.7076949413677956,116.83000000000038,0.92185226397329,0.0,0.92185226397329,3909.7,3802.0,4026.53,2024-12-18 17:00:00,3889.94,0.26099793951047573,stop_loss,trailing_stop,15m
SHORT,2.4759,,2.3723,2.0,TREND,32.0435,0.0518,16.4665,28.3506,3.5,BEARISH_BOS,False,,,0.11390000000000011,,,BOS,False,,,2.5163,2024-12-18 19:30:00,1,zone,,BELOW,4.513108982564667,1.5344570540719868,XRPUSDT,2,2.8552123552123585,0.05180000000000007,4.708494208494202,0.0,4.708494208494202,2.4759,2.232,2.5277000000000003,2024-12-18 21:00:00,2.3723,0.4675580905937001,stop_loss,trailing_stop,15m
SHORT,0.3845,,0.36445,1.0282051282051279,TREND,38.4671,0.0061,1.7942,35.1392,3.5,BEARISH_BOS,False,,,0.00928000000000001,,,BOS,False,,,0.404,2024-12-18 04:00:00,1,zone,,BELOW,4.500059085589143,1.5300200891003088,DOGEUSDT,27,1.6251282051282034,0.019500000000000017,2.2748717948717934,0.2943589743589724,2.2748717948717934,0.39024,0.34014,0.404,2024-12-19 07:00:00,0.36445,0.09022618466606237,stop_loss,trailing_stop,
SHORT,6.377,,5.681,2.4421052631578926,TREND,33.4636,0.1067,13.8554,24.0295,3.5,BEARISH_BOS,False,,,0.21700000000000053,,,BOS,False,,,6.662,2024-12-17 15:30:00,1,zone,,BELOW,4.623587548119045,1.5720197663604754,FILUSDT,43,3.010526315789471,0.28500000000000014,3.750877192982454,0.8000000000000018,3.750877192982454,6.605,5.308,6.662,2024-12-19 10:00:00,5.681,3.218016933490854,stop_loss,trailing_stop,15m
SHORT,508.9,,484.3,1.1770334928229662,TREND,34.847,8.1429,13.5088,29.5614,3.5,BEARISH_BOS,False,,,18.600000000000023,,,BOS,False,,,529.8,2024-12-18 19:00:00,1,zone,,BELOW,0.07341899780248749,1.5344570540719868,BCHUSDT,15,1.779904306220097,20.899999999999977,2.483253588516748,0.11004784688995281,2.483253588516748,511.2,457.0,529.8,2024-12-19 10:00:00,484.3,1.8061073459411898,stop_loss,trailing_stop,
SHORT,6.196,,6.23,-0.06746031746031879,TREND,35.275,0.1467,13.0964,34.1772,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.5010000000000003,,,BOS,False,,,6.7,2024-12-19 17:00:00,1,zone,,BELOW,3.6131699918922937,1.8210376759137177,AXSUSDT,9,0.3690476190476186,0.5040000000000004,0.7380952380952372,0.21230158730158752,0.7380952380952372,6.303,5.824,6.7,2024-12-20 02:00:00,6.23,-0.12284777972434051,stop_loss,trailing_stop,
SHORT,99488.8,,97800.0,0.5190558150971255,TREND,34.8143,1022.5143,10.5936,37.1898,3.5,,False,SWEEP_LOW,,3443.699999999997,,,BOS,False,,,102742.4,2024-12-19 17:15:00,1,momentum,22.0,BELOW,0.0005007835934047677,1.6293494995017477,BTCUSDT,14,0.9887509220555719,3253.5999999999913,1.182782149004184,0.0,1.182782149004184,99488.8,95640.5,102742.4,2024-12-20 07:00:00,97800.0,0.8457233325419731,stop_loss,trailing_stop,15m
SHORT,13.839,,13.255,0.3724489795918366,TREND,36.9991,0.3969,19.7589,33.1654,4.5,BEARISH_BOS,False,SWEEP_LOW,,1.2270000000000003,,,BOS,False,,,15.407,2024-12-19 17:00:00,1,zone,,BELOW,1.1613760688225243,1.8210376759137177,UNIUSDT,26,1.6677295918367352,1.5679999999999996,1.6766581632653061,0.003826530612245044,1.6766581632653061,13.845,11.21,15.407,2024-12-20 19:00:00,13.255,0.6782436241923537,stop_loss,trailing_stop,
SHORT,0.2573,,0.27178,-0.501038062283738,TREND,33.451,0.0099,14.7145,23.2388,5.0,BEARISH_BOS,True,,,0.009409999999999974,,,BOS,True,,,0.2862,2024-12-20 09:00:00,1,zone,,BELOW,4.82834818794014,1.9313392751760559,HBARUSDT,10,0.7854671280276796,0.028900000000000037,0.8297577854671261,0.559861591695502,0.8297577854671261,0.27348,0.23332,0.2862,2024-12-20 19:00:00,0.27178,-0.06991448176137346,stop_loss,trailing_stop,
SHORT,6.602,,7.267,-0.9955089820359293,TREND,38.3783,0.2153,12.8733,32.6476,3.5,BEARISH_BOS,False,,,0.476,,,BOS,False,,,7.27,2024-12-20 08:30:00,1,zone,,BELOW,2.4575424908677386,1.6416383838996476,DOTUSDT,14,0.7934131736526958,0.6679999999999993,0.8577844311377261,1.1137724550898211,0.8577844311377261,7.346,6.029,7.27,2024-12-20 22:00:00,7.267,-1.6342657564270462,stop_loss,trailing_stop,15m
SHORT,2.1737,,2.2967,-0.7950872656755015,TREND,38.0957,0.0642,17.0911,29.5897,5.0,BEARISH_BOS,True,,,0.1176999999999997,,,BOS,True,,,2.3284,2024-12-20 09:30:00,1,zone,,BELOW,4.82834818794014,1.9313392751760559,XRPUSDT,17,1.3380736910148727,0.15469999999999962,1.3852617970265073,0.9243697478991606,1.3852617970265073,2.3167,1.9594,2.3284,2024-12-21 02:00:00,2.2967,-0.5938868271166361,stop_loss,trailing_stop,15m
SHORT,37.92,,37.825,0.021541950113378443,TREND,33.7803,0.9346,15.9343,34.8491,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.9450000000000003,,,BOS,False,,,42.33,2024-12-21 18:30:00,1,zone,,BELOW,0.40906931202632946,1.8039956660361116,AVAXUSDT,14,0.2834467120181408,4.409999999999997,0.4013605442176881,0.05668934240362816,0.4013605442176881,38.17,36.15,42.33,2024-12-22 08:00:00,37.825,0.038861584642500835,stop_loss,trailing_stop,15m
SHORT,6.998,,7.035,-0.04624999999999991,TREND,37.2777,0.1813,17.6517,34.2396,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.16500000000000004,,,BOS,False,,,7.798,2024-12-21 18:30:00,1,zone,,BELOW,2.25499458254514,1.8039956660361116,DOTUSDT,14,0.2150000000000008,0.7999999999999998,0.2975000000000006,0.15000000000000016,0.2975000000000006,7.118,6.76,7.798,2024-12-22 08:00:00,7.035,-0.08343479955417,stop_loss,trailing_stop,15m
