direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
SHORT,0.2828,,0.2869,,TREND,39.9225,0.0045,10.5096,28.6624,5,BOS,True,2026-01-25 17:00:00,60.23116879145811,1.011883635696495,FARTCOINUSDT,11,0.6428571428571421,0.01679999999999998,2026-01-26 04:00:00,0.2869,-0.2469477920449778,stop_loss,BELOW
LONG,4877.8,,5059.3,,TREND,32.8227,17.9714,38.4738,9.3005,3,BOS,True,2026-01-22 16:00:00,0.03475395761120097,2.2868104108170297,XAUTUSDT,93,3.3495440729483135,65.80000000000018,2026-01-26 13:00:00,5059.3,6.307843306432975,stop_loss,ABOVE
LONG,0.0895,,0.0876,,TREND,36.9066,0.0012,33.8028,11.635,4,BOS,True,2026-01-27 07:00:00,515.0054867062246,1.03001097341245,SIRENUSDT,10,0.885000000000003,0.0020000000000000018,2026-01-27 17:00:00,0.0876,-0.9785104247418261,stop_loss,ABOVE
SHORT,0.2933,0.2805,0.2992,2.18,RANGE,20.6006,0.0054,20.4993,7.3587,3,SWEEP,False,2026-01-27 02:00:00,195.24351624818985,1.1519367458643233,FARTCOINUSDT,17,1.5762711864406789,0.005900000000000016,2026-01-27 19:00:00,0.2992,-1.1519367458643233,stop_loss,
SHORT,1.8487,,1.8807,,TREND,36.3993,0.0139,13.8249,19.6109,3,BOS,True,2026-01-27 09:00:00,34.02438650912005,1.2589023008374391,DOTUSDT,11,0.4567567567567554,0.03699999999999992,2026-01-27 20:00:00,1.8807,-1.0887803682918424,stop_loss,BELOW
SHORT,1.4996,1.4352,1.5296,2.15,RANGE,19.313,0.0177,29.4784,15.4064,3,SWEEP,False,2026-01-27 20:00:00,37.9847573279855,1.139542719839566,NEARUSDT,32,1.813333333333332,0.030000000000000027,2026-01-29 04:00:00,1.4352,2.4462183719222668,take_profit,
SHORT,0.3596,0.3475,0.3668,1.68,RANGE,19.6147,0.004,30.3571,10.7143,5,SWEEP,False,2026-01-27 21:00:00,129.49349089085905,0.9323531344141903,ADAUSDT,31,1.3611111111111003,0.00720000000000004,2026-01-29 04:00:00,0.3475,1.5668712397793945,take_profit,
SHORT,0.1252,0.1212,0.1277,1.62,RANGE,15.4154,0.0014,29.3688,12.1022,4,SWEEP,False,2026-01-27 21:00:00,372.9412537656758,0.9323531344141903,DOGEUSDT,37,1.6560000000000004,0.0025000000000000022,2026-01-29 10:00:00,0.1212,1.4917650150627046,take_profit,
SHORT,11.652,,11.063,,TREND,35.858,0.1016,8.3685,38.3263,4,BOS,True,2026-01-29 11:00:00,7.242313569839798,1.4991589089568436,AVAXUSDT,13,4.082125603864714,0.20700000000000074,2026-01-30 00:00:00,11.063,4.265722692635631,stop_loss,BELOW
SHORT,0.3064,,0.2947,,TREND,33.5543,0.0043,14.3802,31.0744,4,BOS,True,2026-01-29 08:00:00,103.15231061942974,1.9392634396452775,WIFUSDT,27,1.0265957446808511,0.018799999999999983,2026-01-30 11:00:00,0.2947,1.2068820342473268,stop_loss,BELOW
SHORT,1.4185,,1.3486,,TREND,36.2906,0.0156,6.685,37.1795,4,BOS,True,2026-01-29 11:00:00,28.910285366641652,1.03787924466243,NEARUSDT,31,3.1058495821727217,0.03589999999999982,2026-01-30 18:00:00,1.3486,2.0208289471282534,stop_loss,BELOW
SHORT,4.65,,4.327,,TREND,39.3011,0.0409,5.2356,37.1728,4,BOS,True,2026-01-29 11:00:00,10.483628733964013,1.03787924466243,UNIUSDT,31,4.555555555555593,0.09899999999999931,2026-01-30 18:00:00,4.327,3.38621208107038,stop_loss,BELOW
LONG,0.0029,,0.0027711,,TREND,37.8933,0.0001,31.7311,11.1854,4,BOS,True,2026-01-30 19:00:00,5376.662125871501,1.0753324251742984,PUMPFUNUSDT,11,0.0,0.00019999999999999966,2026-01-31 06:00:00,0.0027711,-0.6930517480248362,stop_loss,ABOVE
LONG,1.4047,,1.5589,,TREND,32.7935,0.0668,43.2802,8.2327,4,BOS,True,2026-01-30 11:00:00,8.776129441617204,1.9842828667496497,ENSOUSDT,21,1.8279522335249891,0.22609999999999997,2026-01-31 08:00:00,1.5589,1.353279159897372,stop_loss,ABOVE
SHORT,1.1221,,1.26,,TREND,37.6643,0.0817,18.9997,28.88,4,BOS,True,2026-02-01 04:00:00,2.131339513527829,1.0776052580396698,ENSOUSDT,6,0.0,0.5055999999999998,2026-02-01 10:00:00,1.26,-0.2939117189154874,stop_loss,BELOW
SHORT,62.99,,59.59,,TREND,34.4133,0.595,3.4814,44.6579,3,BOS,True,2026-01-31 08:00:00,0.6362671947630896,1.9024389123416392,LTCUSDT,41,1.7625418060200668,2.990000000000002,2026-02-02 01:00:00,59.59,2.163308462194504,stop_loss,BELOW
SHORT,9.852,,10.087,,TREND,38.0927,0.123,4.1812,27.9326,4,BOS,True,2026-02-01 15:00:00,3.712391265335539,1.0765934669473032,AVAXUSDT,10,0.0,0.28999999999999915,2026-02-02 01:00:00,10.087,-0.8724119473538495,stop_loss,BELOW
SHORT,0.0618,,0.0627,,TREND,33.6022,0.0015,16.934,33.9623,4,BOS,True,2026-02-01 15:00:00,297.29460116682094,2.0216032879343806,AXLUSDT,10,0.03676470588235301,0.0067999999999999935,2026-02-02 01:00:00,0.0627,-0.26756514105014034,stop_loss,BELOW
SHORT,1.6635,,1.7806,,TREND,37.6053,0.0656,11.2661,33.0464,4,BOS,True,2026-02-01 05:00:00,4.378729207800365,1.0776052580396698,AXSUSDT,23,0.008533116619260426,0.24609999999999999,2026-02-02 04:00:00,1.7806,-0.5127491902334227,stop_loss,BELOW
SHORT,0.2177,,0.2241,,TREND,30.3506,0.0043,7.9208,26.5677,3,BOS,True,2026-02-01 15:00:00,159.86798107317193,1.7105873974829375,FARTCOINUSDT,13,0.17757009345794533,0.010699999999999987,2026-02-02 04:00:00,0.2241,-1.0231550788682986,stop_loss,BELOW
SHORT,1.5943,,1.618,,TREND,39.6811,0.0232,3.0731,28.9183,4,BOS,True,2026-02-01 15:00:00,18.658465631669078,1.0765934669473032,XRPUSDT,20,0.7920277296360517,0.05769999999999986,2026-02-02 11:00:00,1.618,-0.44220563547055813,stop_loss,BELOW
SHORT,0.6362,0.5917,0.6419,7.84,RANGE,13.3044,0.0189,18.6863,19.5545,3,SWEEP,False,2026-02-02 11:00:00,210.58902883930529,1.2003574643840482,VIRTUALUSDT,1,0.0,0.005700000000000038,2026-02-02 12:00:00,0.6419,-1.2003574643840482,stop_loss,
SHORT,0.2546,0.2381,0.2631,1.94,RANGE,17.8098,0.007,20.2648,21.3849,4,SWEEP,False,2026-02-02 12:00:00,115.09759137235844,0.9783295266650476,WIFUSDT,3,0.0,0.008500000000000008,2026-02-02 15:00:00,0.2631,-0.9783295266650476,stop_loss,
SHORT,1.2685,1.1956,1.2984,2.44,RANGE,20.5228,0.0293,16.971,15.7779,4,SWEEP,False,2026-02-02 12:00:00,32.72005105903165,0.9783295266650476,APTUSDT,30,2.394648829431431,0.029900000000000038,2026-02-03 18:00:00,1.1956,2.385291722203406,take_profit,
SHORT,121.12,,129.29,,TREND,37.5272,2.07,10.4555,32.9193,4,BOS,True,2026-02-03 18:00:00,0.13145873667589808,1.0740178786420858,AAVEUSDT,2,0.0,8.169999999999987,2026-02-03 20:00:00,129.29,-1.0740178786420858,stop_loss,BELOW
SHORT,0.0614,,0.06649,,TREND,35.9957,0.0021,6.5323,33.704,4,BOS,True,2026-02-03 18:00:00,304.18807020364085,1.5513591580385684,AXLUSDT,2,0.0,0.0051,2026-02-03 20:00:00,0.06649,-1.548317277336529,stop_loss,BELOW
SHORT,1.0745,,1.1561,,TREND,36.679,0.0198,10.1298,34.3908,4,BOS,True,2026-02-03 18:00:00,13.161983806888323,1.0740178786420858,SUIUSDT,2,0.0,0.0815999999999999,2026-02-03 20:00:00,1.1561,-1.0740178786420858,stop_loss,BELOW
SHORT,184.69,,197.31,,TREND,31.8799,3.2507,6.3722,30.5427,4,BOS,True,2026-02-03 18:00:00,0.15980720328448006,2.016766905450139,TAOUSDT,2,0.0,12.620000000000005,2026-02-03 20:00:00,197.31,-2.016766905450139,stop_loss,BELOW
SHORT,3.71,,3.969,,TREND,34.7858,0.0623,8.3716,34.7477,4,BOS,True,2026-02-03 18:00:00,5.989803698990614,1.5513591580385684,UNIUSDT,2,0.0,0.2589999999999999,2026-02-03 20:00:00,3.969,-1.5513591580385684,stop_loss,BELOW
SHORT,0.2423,,0.2611,,TREND,34.9723,0.0051,14.2053,27.1449,4,BOS,True,2026-02-03 18:00:00,82.51910415098763,1.5513591580385684,WIFUSDT,2,0.0,0.01880000000000001,2026-02-03 20:00:00,0.2611,-1.5513591580385684,stop_loss,BELOW
SHORT,0.6563,0.6222,0.6625,5.48,RANGE,15.073,0.0208,28.7435,18.0723,4,SWEEP,False,2026-02-03 21:00:00,154.03089791518224,0.9549915670741272,VIRTUALUSDT,17,5.741935483870978,0.006199999999999983,2026-02-04 14:00:00,0.6222,5.252453618907717,take_profit,
LONG,0.1453,0.1504,0.1443,5.41,RANGE,16.657,0.0032,12.6159,17.4994,4,SWEEP,False,2026-02-05 05:00:00,971.5367959736857,0.9715367959736866,KITEUSDT,1,0.0,0.0010000000000000009,2026-02-05 06:00:00,0.1443,-0.9715367959736866,stop_loss,
LONG,1.3329,1.4525,1.235,1.22,RANGE,20.0546,0.0423,28.2047,5.0667,5,SWEEP,False,2026-02-05 00:00:00,9.923767068168415,0.9715367959736866,ENSOUSDT,9,0.9193054136874381,0.09789999999999988,2026-02-05 09:00:00,1.4525,1.1868825413529416,take_profit,
LONG,0.1421,0.1504,0.1392,2.93,RANGE,14.5334,0.0033,11.9409,16.82,4,SWEEP,False,2026-02-05 07:00:00,333.95739829874645,0.9684764550663694,KITEUSDT,4,0.6275862068965448,0.0029000000000000137,2026-02-05 11:00:00,0.1392,-0.9684764550663693,stop_loss,
SHORT,0.2821,,0.2536,,TREND,33.3704,0.0053,13.6729,31.3673,4,BOS,True,2026-02-03 18:00:00,88.45468883553247,2.016766905450139,ADAUSDT,59,1.6842105263157912,0.022799999999999987,2026-02-06 05:00:00,0.2536,2.5209586318126775,stop_loss,BELOW
SHORT,3.437,,3.259,,TREND,35.9345,0.0908,9.1267,37.1361,3,BOS,True,2026-02-05 16:00:00,6.774898607180224,1.8698720155817434,UNIUSDT,13,1.3079710144927517,0.27600000000000025,2026-02-06 05:00:00,3.259,1.2059319520780793,stop_loss,BELOW
LONG,35.126,,32.213,,TREND,30.1308,1.5717,27.0769,10.5299,4,BOS,True,2026-02-06 02:00:00,0.3641644424565922,1.3769057569283747,HYPEUSDT,18,0.0,3.780999999999999,2026-02-06 20:00:00,32.213,-1.060811020876052,stop_loss,ABOVE
LONG,0.7495,,0.7782,,TREND,30.622,0.0193,27.5352,9.2524,4,BOS,True,2026-02-06 10:00:00,39.59046943221396,1.3935845240139317,BARDUSDT,14,1.2386363636363624,0.03520000000000001,2026-02-07 00:00:00,0.7782,1.1362464727045385,stop_loss,ABOVE
LONG,0.0914,,0.07688,,TREND,39.7268,0.0042,37.3537,7.7863,3,BOS,True,2026-02-06 10:00:00,56.965550963036996,1.3102076721498506,ARCUSDT,21,0.32000000000000034,0.022999999999999993,2026-02-07 07:00:00,0.07688,-0.8271397999832967,stop_loss,ABOVE
SHORT,1.0534,,1.0821,,TREND,36.3137,0.0137,10.1615,32.8296,3,BOS,True,2026-02-08 16:00:00,24.707842648487436,1.3070448761049895,APTUSDT,7,0.0,0.05290000000000017,2026-02-08 23:00:00,1.0821,-0.7091150840115936,stop_loss,BELOW
SHORT,0.9242,,0.9499,,TREND,31.3083,0.0125,9.1895,37.8995,4,BOS,True,2026-02-08 16:00:00,38.24945178558324,2.0080962187431197,FILUSDT,7,0.0,0.05249999999999999,2026-02-08 23:00:00,0.9499,-0.9830109108894871,stop_loss,BELOW
SHORT,0.0846,0.078,0.085,15.64,RANGE,21.7006,0.0014,36.1125,5.1151,3,SWEEP,False,2026-02-10 00:00:00,2973.685226101254,1.1894740904405356,XPLUSDT,1,0.0,0.00040000000000001146,2026-02-10 01:00:00,0.085,-1.1894740904405356,stop_loss,
SHORT,53.11,,53.69,,TREND,30.9429,0.5036,2.5532,34.7518,4,BOS,True,2026-02-10 06:00:00,0.702716621606085,1.377324578347927,LTCUSDT,8,0.11224489795918305,1.9600000000000009,2026-02-10 14:00:00,53.69,-0.40757564053152806,stop_loss,BELOW
LONG,5054.5,,4995.2,,TREND,36.5091,28.5,26.8421,12.1053,4,BOS,True,2026-02-09 16:00:00,0.01068919808481771,1.0635752094393622,XAUTUSDT,23,0.06331658291457469,99.5,2026-02-10 15:00:00,4995.2,-0.6338694464296922,stop_loss,ABOVE
SHORT,0.0808,,0.08262,,TREND,32.1591,0.0015,22.3524,27.9649,4,BOS,True,2026-02-10 06:00:00,390.09192850812695,1.9894688353914503,XPLUSDT,10,0.13333333333333316,0.005100000000000007,2026-02-10 16:00:00,0.08262,-0.709967309884792,stop_loss,BELOW
LONG,0.19,,0.18625,,TREND,30.0969,0.0059,25.2507,17.313,4,BOS,True,2026-02-10 17:00:00,74.02630108210501,1.3694865700189418,KITEUSDT,9,0.23081081081081073,0.01849999999999999,2026-02-11 02:00:00,0.18625,-0.277598629057894,stop_loss,ABOVE
LONG,0.0714,,0.0678,,TREND,39.6213,0.0026,43.7483,2.5063,4,BOS,True,2026-02-10 21:00:00,122.49432647754384,1.0534512077068783,ARCUSDT,10,0.15348837209302327,0.00860000000000001,2026-02-11 07:00:00,0.0678,-0.44097957531915855,stop_loss,ABOVE
SHORT,8.211,,8.453,,TREND,37.3495,0.08,6.4286,37.4107,3,BOS,True,2026-02-11 10:00:00,3.2193685671460437,1.2845280582912686,LINKUSDT,15,0.10776942355890008,0.39899999999999913,2026-02-12 01:00:00,8.453,-0.7790871932493397,stop_loss,BELOW
LONG,5090.4,,5016.0,,TREND,34.6548,20.2571,34.3441,2.9972,3,BOS,True,2026-02-11 11:00:00,0.017421872465087623,1.855429417531832,XAUTUSDT,17,0.0,106.5,2026-02-12 04:00:00,5016.0,-1.2961873114025129,stop_loss,ABOVE
SHORT,1.3836,,1.3862,,TREND,35.6533,0.0155,16.8508,25.3683,4,BOS,True,2026-02-11 04:00:00,42.11278075574791,1.5202713852825005,XRPUSDT,26,1.0969529085872531,0.03610000000000002,2026-02-12 06:00:00,1.3862,-0.10949322996495121,stop_loss,BELOW
LONG,0.0939,,0.08869,,TREND,38.9764,0.0027,41.2089,5.3088,5,BOS,True,2026-02-12 06:00:00,66.46219358674477,1.0434564393118924,XPLUSDT,9,0.12993630573248416,0.015699999999999992,2026-02-12 15:00:00,0.08869,-0.3462680285869398,stop_loss,ABOVE
SHORT,106.06,,110.42,,TREND,34.9162,1.2186,11.7819,30.9496,4,BOS,True,2026-02-12 16:00:00,0.3452965685806642,1.5054930390116958,AAVEUSDT,3,0.01376146788990878,4.359999999999999,2026-02-12 19:00:00,110.42,-1.5054930390116958,stop_loss,BELOW
SHORT,1907.97,,1940.71,,TREND,33.0013,22.595,16.3848,33.0604,4,BOS,True,2026-02-12 16:00:00,0.0209409474718083,1.9571409507152044,ETHUSDT,6,0.0,93.46000000000004,2026-02-12 22:00:00,1940.71,-0.6856066202270039,stop_loss,BELOW
SHORT,51.69,,52.77,,TREND,34.6863,0.5236,14.0518,30.8322,4,BOS,True,2026-02-12 16:00:00,0.8855841405951137,1.5054930390116958,LTCUSDT,6,0.05882352941176126,1.7000000000000028,2026-02-12 22:00:00,52.77,-0.9564308718427276,stop_loss,BELOW
SHORT,0.8959,,0.9227,,TREND,31.121,0.0153,12.8852,30.859,4,BOS,True,2026-02-12 16:00:00,32.34943720190421,1.9571409507152044,APTUSDT,7,0.0,0.0605,2026-02-12 23:00:00,0.9227,-0.8669649170110307,stop_loss,BELOW
SHORT,497.1,,505.1,,TREND,33.3194,5.35,13.6182,39.3858,4,BOS,True,2026-02-12 16:00:00,0.0936431076897228,1.9571409507152044,BCHUSDT,7,0.04306220095693948,20.899999999999977,2026-02-12 23:00:00,505.1,-0.7491448615177824,stop_loss,BELOW
SHORT,0.8887,,0.913,,TREND,39.0558,0.0121,20.6754,26.6588,4,BOS,True,2026-02-12 16:00:00,34.06092848442755,1.0422644116234816,FILUSDT,7,0.0,0.03059999999999996,2026-02-12 23:00:00,0.913,-0.827680562171589,stop_loss,BELOW
LONG,0.603,,0.5681,,TREND,32.498,0.0108,47.2776,12.2842,4,BOS,True,2026-02-12 10:00:00,34.13552811531355,1.9593793138189979,VIRTUALUSDT,18,0.0,0.05740000000000001,2026-02-13 04:00:00,0.5681,-1.1913299312244405,stop_loss,ABOVE
LONG,19.09,,20.427,,TREND,33.7562,1.0094,27.9932,12.4611,4,BOS,True,2026-02-12 12:00:00,0.7360553395262955,1.9593793138189979,RIVERUSDT,17,1.7614575507137498,2.661999999999999,2026-02-13 05:00:00,20.427,0.9841059889466569,stop_loss,ABOVE
SHORT,1.2548,,1.284,,TREND,30.9446,0.0142,12.9453,27.9478,4,BOS,True,2026-02-12 16:00:00,31.657563904451422,1.3549437351105262,DOTUSDT,21,0.0,0.04280000000000017,2026-02-13 13:00:00,1.284,-0.9244008660099852,stop_loss,BELOW
SHORT,0.2653,0.2574,0.2696,1.84,RANGE,18.9705,0.0024,19.5266,13.6095,3,SWEEP,False,2026-02-13 13:00:00,265.05984251651677,1.139757322821029,ADAUSDT,2,0.0,0.004300000000000026,2026-02-13 15:00:00,0.2696,-1.139757322821029,stop_loss,
LONG,8.845,,8.754,,TREND,37.523,0.1034,40.3594,8.1548,4,BOS,True,2026-02-13 16:00:00,2.197396226268457,1.0151970565360307,LINKUSDT,7,0.0,0.4620000000000015,2026-02-13 23:00:00,8.754,-0.19996305659043198,stop_loss,ABOVE
SHORT,1.3241,1.248,1.3506,2.87,RANGE,19.9466,0.0153,36.1215,9.2056,4,SWEEP,False,2026-02-13 16:00:00,35.054282381315694,0.9289384831048647,DOTUSDT,9,0.18490566037736347,0.026499999999999968,2026-02-14 01:00:00,1.3506,-0.9289384831048648,stop_loss,
LONG,0.0827,,0.08146,,TREND,34.8112,0.0019,32.5167,12.5093,4,BOS,True,2026-02-13 08:00:00,165.91682864312202,1.4766597749237844,ARCUSDT,19,2.0056179775280922,0.008899999999999991,2026-02-14 03:00:00,0.08146,-0.20573686751746983,stop_loss,ABOVE
LONG,0.6183,,0.69395,,TREND,34.9779,0.0294,47.4657,12.0656,4,BOS,True,2026-02-13 16:00:00,11.546423215195455,1.4663957483298222,PIPPINUSDT,37,0.892598425196851,0.12699999999999995,2026-02-15 05:00:00,0.69395,0.8734869162295361,stop_loss,ABOVE
LONG,0.1059,,0.1021,,TREND,32.2637,0.0015,27.4927,8.5189,4,BOS,True,2026-02-15 07:00:00,500.8772300797846,1.9033334743031805,HBARUSDT,4,0.0,0.003799999999999998,2026-02-15 11:00:00,0.1021,-1.9033334743031805,stop_loss,ABOVE
LONG,9.184,,9.453,,TREND,34.1605,0.0941,37.7845,9.1806,5,BOS,True,2026-02-13 16:00:00,4.062038084016141,1.4663957483298222,AVAXUSDT,44,1.4072022160664888,0.3609999999999989,2026-02-15 12:00:00,9.453,1.0926882446003425,stop_loss,ABOVE
LONG,0.0964,,0.10208,,TREND,36.6938,0.0011,32.9708,9.4494,5,BOS,True,2026-02-13 16:00:00,281.99918237111916,1.0151970565360307,DOGEUSDT,55,5.44999999999999,0.003600000000000006,2026-02-15 23:00:00,0.10208,1.601755355867958,stop_loss,ABOVE
SHORT,1.1112,,1.0829,,TREND,30.5413,0.0163,12.1053,41.2281,4,BOS,True,2026-02-15 11:00:00,32.89383196371708,1.3091745121559417,ENSOUSDT,17,1.8517587939698434,0.03980000000000006,2026-02-16 04:00:00,1.0829,0.9308954445731932,stop_loss,BELOW
SHORT,0.1204,,0.122,,TREND,35.6141,0.002,10.1633,42.5771,4,BOS,True,2026-02-15 17:00:00,137.74261689964237,1.4600717391362108,ENAUSDT,12,0.1037735849056593,0.010600000000000012,2026-02-16 05:00:00,0.122,-0.22038818703942836,stop_loss,BELOW
SHORT,0.7881,0.7744,0.796,1.73,RANGE,19.418,0.0081,24.0741,14.1093,4,SWEEP,False,2026-02-16 13:00:00,118.00201907176162,0.932215950666919,BARDUSDT,4,1.164556962025312,0.007900000000000018,2026-02-16 17:00:00,0.796,-0.932215950666919,stop_loss,
LONG,0.2788,0.2832,0.2772,2.75,RANGE,20.8358,0.0044,17.7994,19.4175,3,SWEEP,False,2026-02-16 15:00:00,712.1094067594563,1.1393750508151232,ADAUSDT,3,1.9375000000000064,0.0015999999999999903,2026-02-16 18:00:00,0.2832,3.1332813897416183,take_profit,
SHORT,0.9276,0.8961,0.9381,3.0,RANGE,18.5217,0.0151,21.9223,12.6894,4,SWEEP,False,2026-02-16 22:00:00,89.44279112380939,0.9391493068000043,APTUSDT,14,0.9142857142857032,0.010500000000000065,2026-02-17 12:00:00,0.9381,-0.9391493068000043,stop_loss,
SHORT,4936.3,,4867.5,,TREND,31.2871,16.2857,5.7895,39.8684,4,BOS,True,2026-02-17 01:00:00,0.04879160865165303,1.9272685417402946,XAUTUSDT,24,2.44810126582278,39.5,2026-02-18 01:00:00,4867.5,3.3568626752337374,stop_loss,BELOW
LONG,0.2881,,0.3073,,TREND,30.0765,0.0144,42.8976,10.8774,5,BOS,True,2026-02-16 19:00:00,15.389421413949645,1.3342628365894347,POWERUSDT,35,0.4741637831603226,0.08670000000000003,2026-02-18 06:00:00,0.3073,0.2954768911478331,stop_loss,ABOVE
LONG,556.4,570.0,555.0886,10.37,RANGE,13.8489,4.3714,20.2614,26.9608,3,SWEEP,False,2026-02-18 13:00:00,0.8832506750457582,1.1582949352549499,BCHUSDT,1,0.0,1.311399999999935,2026-02-18 14:00:00,555.0886,-1.1582949352549499,stop_loss,
LONG,4971.6,,4950.4,,TREND,33.3063,18.5786,53.4794,9.5348,4,BOS,True,2026-02-18 14:00:00,0.02292686122888252,1.937319773840573,XAUTUSDT,9,0.10177514792898762,84.5,2026-02-18 23:00:00,4950.4,-0.48604945805232613,stop_loss,ABOVE
SHORT,0.7466,,0.7702,,TREND,33.1128,0.0083,4.7414,51.4655,4,BOS,True,2026-02-18 05:00:00,29.84481175702296,1.9428972453821927,BARDUSDT,21,0.0,0.06509999999999994,2026-02-19 02:00:00,0.7702,-0.7043375574657404,stop_loss,BELOW
SHORT,1.1623,,1.2261,,TREND,36.517,0.0258,8.6007,27.9591,4,BOS,True,2026-02-19 01:00:00,16.14475752414374,1.0300355300403683,ENSOUSDT,6,0.056426332288402124,0.06379999999999986,2026-02-19 07:00:00,1.2261,-1.0300355300403683,stop_loss,BELOW
SHORT,0.0808,,0.07635,,TREND,32.3366,0.0025,6.9835,39.9884,4,BOS,True,2026-02-19 01:00:00,141.18086340374873,1.9341778286313582,WETUSDT,17,0.462043795620438,0.013700000000000004,2026-02-19 18:00:00,0.07635,0.6282548421466813,stop_loss,BELOW
SHORT,0.0577,,0.05533,,TREND,30.2058,0.0007,15.6638,37.1538,4,BOS,True,2026-02-18 18:00:00,432.6520586740736,1.3412213818896275,AXLUSDT,30,1.06451612903226,0.0030999999999999986,2026-02-20 00:00:00,0.05533,1.0253853790575562,stop_loss,BELOW
LONG,0.2438,,0.2375,,TREND,36.3414,0.0057,31.9234,10.7241,4,BOS,True,2026-02-19 19:00:00,61.08498321313807,1.0262277179807184,KITEUSDT,7,0.47797619047619155,0.01679999999999998,2026-02-20 02:00:00,0.2375,-0.3848353942427698,stop_loss,ABOVE
SHORT,0.2746,0.2669,0.2772,2.96,RANGE,21.2508,0.0026,22.6519,15.4696,3,SWEEP,False,2026-02-20 05:00:00,442.37375828370153,1.15017177153762,ADAUSDT,4,0.42307692307692063,0.002599999999999991,2026-02-20 09:00:00,0.2772,-1.15017177153762,stop_loss,
SHORT,1.4281,1.3792,1.4326,10.89,RANGE,15.5592,0.015,23.2458,30.2148,3,SWEEP,False,2026-02-20 15:00:00,254.6096911593682,1.1457436102172003,XRPUSDT,1,0.0,0.0045000000000001705,2026-02-20 16:00:00,1.4326,-1.1457436102172003,stop_loss,
LONG,1.2908,,1.8638,,TREND,32.9233,0.0317,37.7422,12.9563,4,BOS,True,2026-02-19 10:00:00,13.904312417935277,1.9229664074004469,ENSOUSDT,35,5.924078091106297,0.13829999999999987,2026-02-20 21:00:00,1.8638,7.967171015476913,stop_loss,ABOVE
LONG,8.914,,8.883,,TREND,32.9188,0.0989,36.2717,20.159,4,BOS,True,2026-02-20 16:00:00,4.138935006472198,1.9163269079966243,LINKUSDT,11,0.1339092872570222,0.4629999999999992,2026-02-21 03:00:00,8.883,-0.12830698520064054,stop_loss,ABOVE
SHORT,3.47,3.306,3.5394,2.36,RANGE,11.5698,0.0496,19.7406,25.5043,4,SWEEP,False,2026-02-21 00:00:00,13.817205857410357,0.9589140865042775,UNIUSDT,4,0.0,0.0693999999999999,2026-02-21 04:00:00,3.5394,-0.9589140865042775,stop_loss,
LONG,9.195,,9.192,,TREND,32.3615,0.0765,40.7096,7.0962,4,BOS,True,2026-02-20 07:00:00,6.072856223280299,1.9311682790031328,AVAXUSDT,37,0.48113207547170017,0.3179999999999996,2026-02-21 20:00:00,9.192,-0.018218568669841586,stop_loss,ABOVE
LONG,0.9682,,0.9682,,TREND,37.5971,0.011,28.4039,9.8371,4,BOS,True,2026-02-21 05:00:00,51.18692893545045,1.0442133502831878,FILUSDT,17,1.8333333333333406,0.020399999999999974,2026-02-21 22:00:00,0.9682,-0.0,stop_loss,ABOVE
SHORT,7.999,,8.095,,TREND,30.9565,0.2167,18.029,26.6974,3,BOS,True,2026-02-21 19:00:00,3.8317297688092284,1.6591389898943987,RIVERUSDT,13,0.2771362586605079,0.4330000000000007,2026-02-22 08:00:00,8.095,-0.3678460578056897,stop_loss,BELOW
SHORT,0.0972,,0.09466,,TREND,36.5482,0.0012,2.5952,39.4464,4,BOS,True,2026-02-22 00:00:00,386.72245661501427,1.0441506328605417,ARBUSDT,33,3.0962962962962846,0.002700000000000008,2026-02-23 09:00:00,0.09466,0.9822750398021365,stop_loss,BELOW
LONG,0.0042,,0.003966,,TREND,34.6934,0.0001,36.8192,19.4989,4,BOS,True,2026-02-23 12:00:00,3778.182072278846,1.5112728289115376,1000PEPEUSDT,8,0.0,0.00039999999999999975,2026-02-23 20:00:00,0.003966,-0.8840946049132493,stop_loss,ABOVE
SHORT,3.486,,3.336,,TREND,39.1122,0.0368,10.2913,35.9223,5,BOS,True,2026-02-22 13:00:00,13.20106737729809,1.0428843228065456,UNIUSDT,44,2.6202531645569747,0.07899999999999974,2026-02-24 09:00:00,3.336,1.980160106594718,stop_loss,BELOW
SHORT,9.055,,8.318,,TREND,32.5121,0.0741,19.19,38.5728,4,BOS,True,2026-02-22 00:00:00,7.8114854782395735,1.9606828550381286,AVAXUSDT,59,3.278884462151403,0.25099999999999945,2026-02-24 11:00:00,8.318,5.757064797462567,stop_loss,BELOW
LONG,5205.1,,5133.8,,TREND,30.4421,22.0071,32.5868,2.7264,4,BOS,True,2026-02-23 21:00:00,0.015714820412975006,1.3561890016397458,XAUTUSDT,15,0.09154113557357613,86.30000000000018,2026-02-24 12:00:00,5133.8,-1.1204666954451208,stop_loss,ABOVE
