direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,0.611,3.0,0.007385,,0.5877999999999999,2.5,TREND,34.0462,0.0098,13.0132,40.0551,3.0,3_to_4,0.5,,True,,,0.00763999999999998,,,BOS,True,,,0.6226,2023-12-18 02:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,4.170706114782786,0.8341412229565571,166.82824459131143,0.8341412229565571,SUIUSDT,11,2.9767241379310163,0.011600000000000055,4.129310344827561,0.0,4.129310344827561,0.611,0.5631,0.6226,0,0.04838019093148054,0.5,1,True,0.5993999999999999,122,2642,2023-12-18 13:00:00,0.5877999999999999,0.14514057279444162,stop_loss,trailing_stop,
SHORT,1.0653,3.0,0.012514,,1.0696,0.2942583732057338,TREND,30.5163,0.0167,13.2277,37.286,3.0,3_to_4,0.5,,True,,,0.015800000000000036,,,BOS,True,,,1.1186,2023-12-18 09:00:00,2.5,momentum,full,NONE,False,momentum,7.0,BELOW,4.170706114782786,0.8341412229565571,166.82824459131143,0.08716775779896081,ARBUSDT,4,0.6363636363636257,0.02090000000000014,1.53110047846888,0.6315789473684216,1.53110047846888,1.0785,1.0333,1.1194,1,0.06923372150539403,0.5,1,True,1.0862,120,2642,2023-12-18 13:00:00,1.0696,0.05129968521182725,stop_loss,trailing_stop,
LONG,0.7104,,0.02105,,0.69708,-0.14509803921568626,TREND,37.4923,0.0281,30.31,13.7782,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.043989999999999974,,,BOS,True,,0.6186,,2023-12-20 07:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,8.41766657790347,2.1044166444758674,168.35333155806939,2.1044166444758674,SUIUSDT,11,0.0,0.09179999999999999,0.32636165577342036,0.2589324618736391,0.32636165577342036,0.74036,0.68663,0.6186,0,0.0,0.0,0,False,0.8022,123,2695,2023-12-20 18:00:00,0.69708,-0.1121233188176742,stop_loss,trailing_stop,
LONG,0.5864,1.0,0.006343,,0.5949,0.9775280898876367,TREND,37.8972,0.0085,24.2399,7.7703,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.009599999999999942,,,BOS,False,,0.5686,,2023-12-20 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,4.208833288951735,0.841766657790347,168.35333155806939,0.841766657790347,ADAUSDT,2,1.1123595505617914,0.017800000000000038,1.3764044943820177,0.0,1.3764044943820177,0.6109,0.5864,0.5686,0,0.07491723254334104,0.5,1,True,0.6042000000000001,124,2705,2023-12-20 19:00:00,0.5949,0.11069231549943058,stop_loss,trailing_stop,
LONG,5.296,1.0,0.050893,,5.309,0.05726872246695983,TREND,33.4638,0.0679,31.0526,10.9474,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.09300000000000086,,,BOS,False,,5.069,,2023-12-20 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,7.416446324144016,1.683533315580694,168.35333155806939,1.683533315580694,FILUSDT,2,0.29074889867841297,0.2270000000000003,0.449339207048455,0.04405286343612626,0.449339207048455,5.398,5.286,5.069,0,0.0,0.0,0,False,5.523000000000001,125,2705,2023-12-20 19:00:00,5.309,0.09641380221387147,stop_loss,trailing_stop,15m
LONG,0.6062,1.0,0.006343,,0.5949,-0.5,TREND,37.8972,0.0085,24.2399,7.7703,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.009599999999999942,,,BOS,False,,0.5686,,2023-12-20 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,4.208833288951735,0.841766657790347,168.35333155806939,0.047559816165154506,ADAUSDT,1,0.0,0.011299999999999977,0.18584070796460134,1.0176991150442458,0.18584070796460134,0.6083,0.5947,0.5686,1,0.07491723254334104,0.5,1,True,0.6042000000000001,124,2705,2023-12-20 19:00:00,0.5949,0.027357416378186533,stop_loss,trailing_stop,
LONG,44.065,,0.808661,,44.105,0.00799999999999983,TREND,37.2804,1.0782,22.6234,13.415,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,1.5600000000000023,,,BOS,False,,39.065,,2023-12-21 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.1684756717733432,0.842378358866716,168.47567177334318,0.842378358866716,AVAXUSDT,1,0.22900000000000062,5.0,0.23500000000000085,0.0,0.23500000000000085,45.24,44.065,39.065,0,0.0,0.0,0,False,49.065,126,2717,2023-12-21 06:00:00,44.105,0.006739026870933584,stop_loss,trailing_stop,15m
LONG,2.2613,3.0,0.039771,,2.5109,4.465116279069781,TREND,35.9989,0.053,40.194,8.4591,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.03469999999999995,,,BOS,False,,2.2054,,2023-12-21 17:00:00,2.5,momentum,full,NONE,False,momentum,14.0,ABOVE,8.424120540010707,0.8424120540010707,168.48241080021413,0.8424120540010707,OPUSDT,4,5.025044722719154,0.05589999999999984,5.33989266547408,0.0,5.33989266547408,2.5598,2.2613,2.2054,0,0.0,0.0,0,False,2.3171999999999997,128,2729,2023-12-21 21:00:00,2.5109,2.102660486786673,stop_loss,trailing_stop,
LONG,7.3422,3.0,0.067607,,7.518,2.026041666666668,TREND,33.0926,0.0901,19.8098,11.8067,3.0,3_to_4,0.5,,True,,,0.0699999999999994,,,BOS,True,,7.227,,2023-12-21 17:00:00,2.5,momentum,full,NONE,False,momentum,13.0,ABOVE,3.6563023177129885,0.8424120540010707,168.48241080021413,0.8424120540010707,AXSUSDT,13,2.602430555555564,0.11519999999999975,2.845486111111116,0.0,2.845486111111116,7.67,7.3422,7.227,0,0.42120602700053533,0.5,1,True,7.4574,127,2729,2023-12-22 06:00:00,7.518,1.063983974454478,stop_loss,trailing_stop,
LONG,7.446,3.0,0.067607,,7.518,1.1050420168067245,TREND,33.0926,0.0901,19.8098,11.8067,3.0,3_to_4,0.5,,True,,,0.0699999999999994,,,BOS,True,,7.227,,2023-12-21 18:00:00,2.5,momentum,full,NONE,False,momentum,13.0,ABOVE,3.6563023177129885,0.8424120540010707,168.48241080021413,0.4350999758078448,AXSUSDT,12,1.6470588235294201,0.11899999999999977,1.882352941176476,0.08403361344537652,1.882352941176476,7.67,7.436,7.227,1,0.42120602700053533,0.5,1,True,7.4574,127,2729,2023-12-22 06:00:00,7.518,0.6844597938758707,stop_loss,trailing_stop,
LONG,7.578,3.0,0.067607,,7.518,0.0652173913043439,TREND,33.0926,0.0901,19.8098,11.8067,3.0,3_to_4,0.5,,True,,,0.0699999999999994,,,BOS,True,,7.227,,2023-12-21 22:00:00,2.5,momentum,full,NONE,False,momentum,13.0,ABOVE,3.354259952336695,0.8424120540010707,168.48241080021413,0.4628878734224636,AXSUSDT,8,0.4637681159420297,0.1379999999999999,0.6666666666666645,1.02898550724638,0.6666666666666645,7.67,7.436,7.227,2,0.42120602700053533,0.5,1,True,7.4574,127,2729,2023-12-22 06:00:00,7.518,0.21995042986033195,stop_loss,trailing_stop,
LONG,6.0819,3.0,0.062196,,6.357,2.0291828793774327,TREND,37.6633,0.0829,37.2954,14.6425,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.07800000000000029,,,BOS,True,,5.902,,2023-12-22 09:00:00,2.5,momentum,full,NONE,False,momentum,12.0,ABOVE,4.313836637129787,1.7255346548519148,172.55346548519148,1.7255346548519148,UNIUSDT,15,1.9349638688160073,0.17989999999999995,2.2795997776542527,0.0,2.2795997776542527,6.492,6.0819,5.902,0,0.7760592110196485,0.5,1,True,6.2618,129,2745,2023-12-23 00:00:00,6.357,1.9627956698940534,stop_loss,trailing_stop,
LONG,6.253,3.0,0.062196,,6.357,2.293103448275869,TREND,37.6633,0.0829,37.2954,14.6425,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.07800000000000029,,,BOS,True,,5.902,,2023-12-22 10:00:00,2.5,momentum,full,NONE,False,momentum,12.0,ABOVE,4.313836637129787,1.7255346548519148,172.55346548519148,0.2502025249535269,UNIUSDT,14,3.0517241379310365,0.05799999999999983,4.1206896551724235,0.06896551724138723,4.1206896551724235,6.492,6.249,5.902,1,0.7760592110196485,0.5,1,True,6.2618,129,2745,2023-12-23 00:00:00,6.357,1.2246982212811468,stop_loss,trailing_stop,
LONG,6.397,3.0,0.062196,,6.357,0.30198019801980175,TREND,37.6633,0.0829,37.2954,14.6425,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.07800000000000029,,,BOS,True,,5.902,,2023-12-22 14:00:00,2.5,momentum,full,NONE,False,momentum,12.0,ABOVE,4.313836637129787,1.7255346548519148,172.55346548519148,0.8713950007002169,UNIUSDT,10,0.1633663366336608,0.20199999999999996,0.47029702970296916,0.5792079207920793,0.47029702970296916,6.492,6.28,5.902,2,0.7760592110196485,0.5,1,True,6.2618,129,2745,2023-12-23 00:00:00,6.357,0.6035057455344568,stop_loss,trailing_stop,
LONG,0.7387,1.0,0.013414,,0.8129000000000001,2.0,TREND,37.0839,0.0179,44.3291,4.7524,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.01440000000000008,,,BOS,False,,0.7016,,2023-12-25 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,8.817223256095058,0.8817223256095058,176.34446512190115,0.8817223256095058,SUIUSDT,12,4.024258760107814,0.03710000000000002,4.0512129380053885,0.0,4.0512129380053885,0.889,0.7387,0.7016,0,0.0,0.0,0,False,0.7758,130,2826,2023-12-26 06:00:00,0.8129000000000001,0.6542379656022537,stop_loss,trailing_stop,
LONG,0.8127,1.0,0.013414,,0.8129000000000001,0.002702702702703907,TREND,37.0839,0.0179,44.3291,4.7524,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.01440000000000008,,,BOS,False,,0.7016,,2023-12-25 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,8.817223256095058,0.8817223256095058,176.34446512190115,0.6524745209510339,SUIUSDT,11,1.0175675675675686,0.07399999999999995,1.0310810810810822,0.2351351351351349,1.0310810810810822,0.889,0.7953,0.7016,1,0.0,0.0,0,False,0.7758,130,2826,2023-12-26 06:00:00,0.8129000000000001,0.0017634446512197963,stop_loss,trailing_stop,
LONG,0.8095,1.0,0.013414,,0.8129000000000001,0.0480225988700575,TREND,37.0839,0.0179,44.3291,4.7524,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.01440000000000008,,,BOS,False,,0.7016,,2023-12-25 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3.2379633426337855,0.8817223256095058,176.34446512190115,0.22924780465847192,SUIUSDT,10,1.1087570621468932,0.07079999999999997,1.122881355932204,0.11581920903954786,1.122881355932204,0.889,0.8013,0.7016,2,0.0,0.0,0,False,0.7758,130,2826,2023-12-26 06:00:00,0.8129000000000001,0.011009075364955096,stop_loss,trailing_stop,
LONG,4.288,,0.111429,,4.478,0.3718199608610557,TREND,36.6332,0.1486,27.9327,16.9712,4.0,4_to_5,1.0,,True,,,0.09899999999999931,,,BOS,True,,3.777,,2023-12-26 10:00:00,2.5,momentum,,NONE,False,momentum,2.0,ABOVE,3.464021049070833,1.770114756075196,177.0114756075196,1.770114756075196,NEARUSDT,4,0.5088062622309192,0.5110000000000001,0.6868884540117415,0.0,0.6868884540117415,4.639,4.288,3.777,0,0.0,0.0,0,False,4.799,131,2842,2023-12-26 14:00:00,4.478,0.6581639993234566,stop_loss,trailing_stop,
LONG,301.65,,3.6375,,307.75,0.3417366946778731,TREND,36.1312,4.85,31.5169,14.9485,4.0,4_to_5,1.0,,True,,,1.25,,,BOS,True,,283.8,,2023-12-27 11:00:00,2.5,momentum,,NONE,False,momentum,8.0,ABOVE,0.09953481210467417,1.7766963960684306,177.66963960684305,1.7766963960684306,BNBUSDT,6,0.5574229691876786,17.849999999999966,0.7058823529411791,0.0,0.7058823529411791,314.25,301.65,283.8,0,0.0,0.0,0,False,319.49999999999994,132,2867,2023-12-27 17:00:00,307.75,0.6071623538385147,stop_loss,trailing_stop,15m
LONG,7.26,,0.098089,,7.446,1.922018348623855,TREND,38.7429,0.1308,22.556,6.8269,3.0,3_to_4,0.5,,True,,,0.0860000000000003,,,BOS,True,,7.148,,2023-12-28 01:00:00,2.5,momentum,,NONE,False,momentum,22.0,ABOVE,3.407431230135356,0.8913840098034078,178.27680196068155,0.8913840098034078,UNIUSDT,3,1.7201834862385388,0.1307999999999998,2.545871559633033,0.0,2.545871559633033,7.593,7.26,7.1292,0,0.4456920049017039,0.5,1,True,7.3908,133,2881,2023-12-28 04:00:00,7.446,1.07947421370688,stop_loss,trailing_stop,
LONG,75.6115,3.0,0.696964,,77.15,1.6555471860539968,TREND,33.3169,0.9293,28.3628,3.9201,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,1.0799999999999983,,,BOS,True,,75.01,,2023-12-28 11:00:00,2.5,momentum,full,NONE,False,momentum,9.0,ABOVE,1.930014808720393,1.7935627617438843,179.35627617438843,1.7935627617438843,LTCUSDT,1,0.6009899924674356,0.929300000000012,1.9460884536747787,0.0,1.9460884536747787,77.42,75.6115,74.6822,0,0.0,0.0,0,False,76.54080000000002,134,2891,2023-12-28 12:00:00,77.15,2.9693277832163227,stop_loss,trailing_stop,
LONG,7.485,,0.098089,,7.233,-0.5,TREND,38.7429,0.1308,22.556,6.8269,3.0,3_to_4,0.5,,True,,,0.0860000000000003,,,BOS,True,,7.148,,2023-12-28 02:00:00,2.5,momentum,,NONE,False,momentum,22.0,ABOVE,3.1721562166259947,0.8913840098034078,178.27680196068155,0.7993833665897527,UNIUSDT,92,2.9960317460317376,0.25200000000000067,3.1071428571428505,1.3531746031746004,3.1071428571428505,8.268,7.144,7.1292,1,0.4456920049017039,0.5,1,True,7.3908,133,2881,2023-12-31 22:00:00,7.233,-0.3536913616880488,stop_loss,trailing_stop,
LONG,7.073,,0.197732,,7.49,0.38971962616822403,TREND,33.6426,0.2636,26.5782,17.6104,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.17899999999999938,,,BOS,True,,6.003,,2024-01-01 09:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,1.7006720803356699,1.8197191259591672,181.9719125959167,1.8197191259591672,FILUSDT,15,0.7392523364485974,1.0700000000000003,0.9897196261682234,0.0,0.9897196261682234,8.132,7.073,6.003,0,0.0,0.0,0,False,8.143,135,2985,2024-01-02 00:00:00,7.49,0.709180257499974,stop_loss,trailing_stop,15m
SHORT,0.0014,1.0,4.1e-05,,0.0012354,2.5678627145085766,TREND,39.1445,0.0001,12.4967,62.0256,4.0,4_to_5,1.0,BEARISH_BOS,True,,,1.6799999999999975e-05,,,BOS,True,,,0.0014,2024-01-03 12:00:00,2.5,zone,full,NONE,False,zone,,BELOW,9.134054642670835,1.826810928534167,182.6810928534167,1.826810928534167,1000PEPEUSDT,6,3.410296411856469,6.41000000000001e-05,3.8549141965678553,0.0,3.8549141965678553,0.0014,0.0011529,0.0014641,0,0.0,0.0,0,False,0.0013358999999999999,136,3036,2024-01-03 18:00:00,0.0012354,0.0015034653941836194,stop_loss,trailing_stop,15m
SHORT,98.0387,1.0,1.082679,,92.19,2.633007698194755,TREND,33.7817,1.4436,10.7867,41.4151,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.5600000000000023,,,BOS,False,,,100.26,2024-01-08 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.41120649241167545,0.9134129815940544,182.68259631881088,0.9134129815940544,AAVEUSDT,5,3.465853329131592,2.2212999999999994,4.3617251159231145,0.0,4.3617251159231145,98.0387,88.35,100.26,0,0.0,0.0,0,False,95.8174,137,3144,2024-01-08 05:00:00,92.19,2.4050234121681693,stop_loss,trailing_stop,
SHORT,0.0785,1.0,0.000957,,0.07368,1.9280000000000002,TREND,32.0613,0.0013,6.4354,38.948,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0017100000000000032,,,BOS,False,,,0.081,2024-01-08 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,9.134129815940545,0.9134129815940544,182.68259631881088,0.9134129815940544,HBARUSDT,5,2.628,0.0025000000000000022,3.655999999999995,0.0,3.655999999999995,0.0785,0.06936,0.081,0,0.0,0.0,0,False,0.076,138,3144,2024-01-08 05:00:00,0.07368,0.04402650571283347,stop_loss,trailing_stop,
SHORT,0.0778,,0.00083,,0.07786,-0.009677419354839418,TREND,34.7288,0.0011,14.1935,29.4194,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.0022900000000000004,,,BOS,False,,,0.084,2024-01-10 12:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,9.256582311834594,0.9256582311834594,185.13164623669186,0.9256582311834594,DOGEUSDT,3,0.114516129032256,0.006200000000000011,0.20645161290322375,0.12258064516129183,0.20645161290322375,0.07856,0.07652,0.084,0,0.0,0.0,0,False,0.07159999999999998,139,3204,2024-01-10 15:00:00,0.07786,-0.0005553949387101172,stop_loss,trailing_stop,
SHORT,0.0012024,1.0,4.1e-05,,0.0013358999999999999,-1.0,TREND,39.1445,0.0001,12.4967,62.0256,4.0,4_to_5,1.0,BEARISH_BOS,True,,,1.6799999999999975e-05,,,BOS,True,,,0.0014,2024-01-03 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,9.134054642670835,1.826810928534167,182.6810928534167,0.0012193962947965559,1000PEPEUSDT,177,1.0741573033707863,0.00013349999999999994,1.2868913857677904,1.420973782771537,1.2868913857677904,0.0013921,0.0010306,0.0014641,1,0.0,0.0,0,False,0.0013358999999999999,136,3036,2024-01-10 22:00:00,0.0013358999999999999,-0.0012193962947965559,stop_loss,trailing_stop,15m
SHORT,0.0011814,1.0,4.1e-05,,0.0013358999999999999,-1.0,TREND,39.1445,0.0001,12.4967,62.0256,4.0,4_to_5,1.0,BEARISH_BOS,True,,,1.6799999999999975e-05,,,BOS,True,,,0.0014,2024-01-03 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,9.134054642670835,1.826810928534167,182.6810928534167,0.0014112114422926432,1000PEPEUSDT,176,0.792233009708738,0.0001544999999999999,0.9760517799352756,1.3637540453074448,0.9760517799352756,0.0013921,0.0010306,0.0014641,2,0.0,0.0,0,False,0.0013358999999999999,136,3036,2024-01-10 22:00:00,0.0013358999999999999,-0.0014112114422926432,stop_loss,trailing_stop,15m
LONG,3.5444,,0.133746,,3.85,1.7139652271452601,TREND,37.1234,0.1783,26.6322,9.2486,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.0743999999999998,,,BOS,False,,3.4937,,2024-01-11 00:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,5.191487948233761,0.9256423011700803,185.12846023401605,0.9256423011700803,OPUSDT,3,2.169377453729668,0.17830000000000013,2.936623667975318,0.0,2.936623667975318,4.068,3.5444,3.3661,0,0.0,0.0,0,False,3.7227,140,3216,2024-01-11 03:00:00,3.85,1.586518716980238,stop_loss,trailing_stop,
LONG,100.3323,1.0,2.424643,,109.14,2.72448032665182,TREND,34.5122,3.2329,27.4194,7.1365,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,4.25,,,BOS,False,,97.33,,2024-01-11 01:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.2863283534923537,0.9256423011700803,185.12846023401605,0.9256423011700803,AAVEUSDT,4,3.1018621628309835,3.2327999999999975,3.411191536748331,0.0,3.411191536748331,111.36,100.3323,97.0995,0,0.0,0.0,0,False,103.5651,141,3217,2024-01-11 05:00:00,109.14,2.521894239054603,stop_loss,trailing_stop,
LONG,6.344,2.0,0.115125,,6.277,-0.14533622559652956,TREND,38.997,0.1535,30.1536,15.356,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.13700000000000045,,,BOS,False,,5.883,,2024-01-11 19:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.052460663666494,0.9461843659502545,189.2368731900509,0.9461843659502545,FILUSDT,6,0.2537960954446853,0.4610000000000003,0.3492407809110618,0.28416485900216953,0.3492407809110618,6.505,6.213,5.883,0,0.0,0.0,0,False,6.805000000000001,142,3235,2024-01-12 01:00:00,6.277,-0.13751486446565545,stop_loss,trailing_stop,15m
LONG,1.0829,1.0,0.029523,,1.1373,0.9742807323452485,TREND,34.8061,0.0394,23.4259,15.8955,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.053199999999999914,,,BOS,False,,0.9682,,2024-01-12 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,4.12160763569279,0.9454967916279262,189.09935832558523,0.9454967916279262,SUIUSDT,6,1.1517000871839589,0.11470000000000002,1.2650392327811681,0.0,1.2650392327811681,1.228,1.0829,0.9682,0,0.4727483958139631,0.5,1,True,1.1976,143,3250,2024-01-12 16:00:00,1.1373,0.6969638511956509,stop_loss,trailing_stop,
LONG,1.1895,1.0,0.029523,,1.1373,-0.051214361140443754,TREND,34.8061,0.0394,23.4259,15.8955,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.053199999999999914,,,BOS,False,,0.9682,,2024-01-12 11:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,4.12160763569279,0.9454967916279262,189.09935832558523,0.39031624310010726,SUIUSDT,5,0.2692713833157347,0.0947,0.4065469904963039,0.7317845828933465,0.4065469904963039,1.228,1.1202,0.9682,1,0.4727483958139631,0.5,1,True,1.1976,143,3250,2024-01-12 16:00:00,1.1373,0.2576004772307994,stop_loss,trailing_stop,
LONG,4.0121,1.0,0.099573,,4.03,0.08723196881091629,TREND,32.4777,0.1328,27.5192,9.964,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.16850000000000032,,,BOS,False,,3.8069,,2024-01-12 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,4.630943534454474,0.9502696132700583,190.05392265401167,0.9502696132700583,OPUSDT,1,0.7392787524366468,0.20520000000000005,0.864035087719297,0.5594541910331394,0.864035087719297,4.1894,3.8973,3.8069,0,0.0,0.0,0,False,4.2173,144,3256,2024-01-12 17:00:00,4.03,0.0828938892667352,stop_loss,trailing_stop,
SHORT,7.9667,1.0,0.068571,,7.962,0.02014573510501763,TREND,37.0604,0.0914,5.5469,32.8125,4.0,4_to_5,1.0,BEARISH_BOS,True,SWEEP_LOW,,0.14499999999999957,,,BOS,True,,,8.2,2024-01-14 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,8.149884978280294,1.901368165432784,190.1368165432784,1.901368165432784,AXSUSDT,6,0.7959708529790033,0.23329999999999895,0.9674239177025362,0.0,0.9674239177025362,7.9667,7.741,8.2,0,0.0,0.0,0,False,7.733400000000001,145,3308,2024-01-15 02:00:00,7.962,0.038304459397922215,stop_loss,trailing_stop,
SHORT,0.5363,2.0,0.003466,,0.5294,1.2582417582417604,TREND,39.8818,0.0046,7.5734,26.4297,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.007400000000000073,,,BOS,False,,,0.5454,2024-01-17 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,4.7543780250669085,0.9508756050133816,190.17512100267632,0.9508756050133816,ADAUSDT,4,1.0219780219780195,0.009099999999999997,1.65934065934066,0.0,1.65934065934066,0.5363,0.5212,0.5454,0,0.043264840028108854,0.5,1,True,0.5272,146,3375,2024-01-17 19:00:00,0.5294,0.07607004840107061,stop_loss,trailing_stop,
SHORT,5.816,,0.060536,,5.723,1.5,TREND,36.1326,0.0807,14.4248,26.8142,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.08300000000000018,,,BOS,False,,,5.909,2024-01-18 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,4.756279776276935,0.951255955255387,190.2511910510774,0.951255955255387,FILUSDT,2,0.9032258064516092,0.09299999999999997,1.1505376344086047,0.0,1.1505376344086047,5.816,5.709,5.909,0,0.44233401919375487,0.5,1,True,5.723,148,3385,2024-01-18 03:00:00,5.723,0.8846680383875097,stop_loss,trailing_stop,15m
