direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,risk_percent,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
LONG,0.1962,,0.001273,,0.18674,-0.7691056910569122,TREND,32.4509,0.0017,36.4899,9.9747,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.0027500000000000024,,,BOS,True,,0.1839,,2025-05-01 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.012300000000000005,,16840978864.097862,207144040.0284038,1101400017.7120001,207144040.0284038,0.2,HBARUSDT,7,0.0,0.0,0.7739837398373981,0.0,0.1962,0.18668,0.1839,0,0.0,-0.7691056910569122,True,True,0,False,0.20850000000000002,1667,29195,2025-05-01 18:00:00,0.18674,-1000000.0,stop_loss,trailing_stop,1100400017.7120001
LONG,4.1898,,0.031329,,4.1587,-0.7440191387559842,TREND,38.0848,0.0418,26.2483,10.5848,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.03110000000000035,,,BOS,True,,4.2511,,2025-05-01 21:00:00,2.5,momentum,,NONE,False,momentum,19.0,ABOVE,0.04180000000000028,15m,787913516.9067738,32934785.006703366,1100400017.7120001,32934785.006703366,0.2,DOTUSDT,2,0.0,0.5622009569378024,0.7703349282296494,0.5622009569378024,4.2133,4.1576,4.148,0,0.0,-0.7440191387559842,True,True,0,False,4.2316,1668,29205,2025-05-01 23:00:00,4.1587,-1000000.0,stop_loss,trailing_stop,1098400017.7120001
LONG,2.6568,1.0,0.027696,,2.572,-1.0,TREND,32.4078,0.0369,20.6963,9.2843,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.04899999999999993,,,BOS,False,,2.572,,2025-05-02 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.08479999999999999,,1240289089.5573626,105176514.79446433,1098400017.7120001,105176514.79446433,0.2,NEARUSDT,1,0.0,0.0,1.3419811320754707,0.0,2.6568,2.543,2.572,0,0.0,-1.0,True,True,0,False,2.7416,1670,29211,2025-05-02 04:00:00,2.572,-1000000.0,stop_loss,SL,1097400017.7120001
LONG,21.951,1.0,0.200196,,21.6841,-1.0,TREND,34.9761,0.2669,26.358,5.2716,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.5919999999999987,,,BOS,False,,22.126,,2025-05-02 03:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.2668999999999997,15m,150116170.2490092,40066005.83946051,1098400017.7120001,40066005.83946051,0.2,AVAXUSDT,2,0.0,0.4758336455601313,1.2101910828025506,0.4758336455601313,22.078,21.628,21.6841,0,0.0,-1.0,True,True,0,False,22.2179,1669,29211,2025-05-02 05:00:00,21.6841,-1000000.0,stop_loss,SL,1096400017.7120001
LONG,173.6818,1.0,1.523571,,173.31,-0.03958772546263834,TREND,33.6721,2.0314,22.3629,11.8847,3.5,3_to_4,0.5,BULLISH_BOS,False,,,6.590000000000003,,,BOS,False,,164.29,,2025-05-03 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,9.391800000000018,,11674013.689729318,109640001.77120002,1096400017.7120001,109640001.77120002,0.2,AAVEUSDT,2,0.032815860644391785,0.09350710193998923,0.06940096680082704,0.09350710193998923,174.56,173.03,164.29,0,0.0,-0.03958772546263834,True,True,0,False,183.07360000000003,1671,29234,2025-05-03 04:00:00,173.31,-1000000.0,stop_loss,trailing_stop,1095400017.7120001
SHORT,0.332,1.0,0.002614,,0.315,2.463768115942045,TREND,34.0899,0.0035,14.1393,51.2295,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.00599999999999995,,,BOS,True,,,0.3389,2025-05-03 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.006899999999999962,,9898192931.132532,68297531.22481409,1095400017.7120001,68297531.22481409,0.2,ARBUSDT,27,2.9565217391304555,3.2608695652174124,0.0,3.2608695652174124,0.332,0.3095,0.3389,0,0.0,2.463768115942045,True,True,0,False,0.32510000000000006,1672,18531,2025-05-04 20:00:00,0.315,1000000.0,take_profit,TP,1096400017.7120001
SHORT,0.3196,1.0,0.002614,,0.315,0.2929936305732481,TREND,34.0899,0.0035,14.1393,51.2295,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.00599999999999995,,,BOS,True,,,0.3389,2025-05-03 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.015699999999999992,,2269649334.5272007,68297531.22481409,1095400017.7120001,35633494.55207703,0.2,ARBUSDT,26,0.5095541401273893,0.6433121019108282,0.31210191082802663,0.6433121019108282,0.3245,0.3095,0.3389,1,0.0,0.2929936305732481,True,True,0,False,0.32510000000000006,1672,18531,2025-05-04 20:00:00,0.315,1000000.0,take_profit,TP,1097400017.7120001
SHORT,0.318,1.0,0.002614,,0.315,0.21428571428571427,TREND,34.0899,0.0035,14.1393,51.2295,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.00599999999999995,,,BOS,True,,,0.3389,2025-05-04 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.014000000000000012,,2868134248.3340507,68297531.22481409,1095400017.7120001,40153879.47667675,0.2,ARBUSDT,20,0.45714285714285796,0.6071428571428571,0.3428571428571405,0.6071428571428571,0.3228,0.3095,0.3389,2,0.0,0.21428571428571427,True,True,0,False,0.32510000000000006,1672,18531,2025-05-04 20:00:00,0.315,1000000.0,take_profit,TP,1098400017.7120001
SHORT,5.367,3.0,0.036,,5.128,2.6555555555555586,TREND,32.0675,0.048,8.7798,23.6607,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.04499999999999993,,,BOS,True,,,5.457,2025-05-04 23:00:00,2.5,momentum,full,NONE,False,momentum,27.0,ABOVE,0.08999999999999986,,613974297.2118503,55257686.749066435,1098400017.7120001,55257686.749066435,0.2,APTUSDT,1,2.6555555555555586,3.1222222222222236,0.0,3.1222222222222236,5.367,5.086,5.457,0,0.0,2.6555555555555586,True,True,0,False,5.277,1673,22293,2025-05-05 00:00:00,5.128,1000000.0,take_profit,TP,1099400017.7120001
LONG,169.1816,1.0,1.983214,,176.92,1.4194731821850404,TREND,34.9047,2.6443,29.2274,9.1842,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,4.3700000000000045,,,BOS,True,,163.73,,2025-05-05 08:00:00,2.5,zone,full,NONE,False,zone,,BELOW,5.451600000000013,,19495028.142162036,106279095.41981082,1099400017.7120001,106279095.41981082,0.2,AAVEUSDT,2,1.6395920463717037,2.0743268031403583,0.0,2.0743268031403583,180.49,169.1816,163.73,0,0.0,1.4194731821850404,True,True,0,False,174.63320000000002,1674,29288,2025-05-05 10:00:00,176.92,1000000.0,take_profit,TP,1100400017.7120001
SHORT,0.7471,3.0,0.006654,,0.6657,1.6853002070393377,TREND,30.2278,0.0089,17.0692,24.2351,4.0,4_to_5,1.0,,True,,,0.010399999999999965,,,BOS,True,,,0.7954,2025-05-05 10:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.04830000000000001,,4418685655.382145,213422517.15495765,1100400017.7120001,213422517.15495765,0.2,OPUSDT,4,1.8385093167701858,1.91304347826087,0.0,1.91304347826087,0.7471,0.6547,0.7954,0,0.0,1.6853002070393377,True,True,0,False,0.6988,1675,25657,2025-05-05 14:00:00,0.6657,1000000.0,take_profit,TP,1101400017.7120001
SHORT,0.7431,1.0,0.006825,,0.653,4.64432989690722,TREND,35.6488,0.0091,8.3203,38.854,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.0262,,,BOS,True,,,0.7625,2025-05-05 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.019399999999999973,,4446507943.932177,86262254.11228411,1101400017.7120001,86262254.11228411,0.2,OPUSDT,2,4.953608247422685,5.304123711340213,0.0,5.304123711340213,0.7431,0.6402,0.7625,0,0.0,4.64432989690722,True,True,0,False,0.7237,1676,25667,2025-05-05 22:00:00,0.653,1000000.0,take_profit,TP,1102400017.7120001
SHORT,5.27,,0.04425,,4.886,1.3963636363636325,TREND,37.0988,0.059,13.5593,30.1453,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.08199999999999985,,,BOS,False,,,5.545,2025-05-05 23:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.27500000000000036,,400872733.71345407,110240001.77120002,1102400017.7120001,110240001.77120002,0.2,UNIUSDT,15,1.5381818181818132,1.6727272727272704,0.0,1.6727272727272704,5.27,4.81,5.545,0,0.0,1.3963636363636325,True,True,0,False,4.994999999999999,1677,29303,2025-05-06 14:00:00,4.886,1000000.0,take_profit,TP,1104400017.7120001
SHORT,0.2874,2.0,0.004012,,0.2655,2.488636363636352,TREND,37.6687,0.0054,6.9426,37.7837,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.0050000000000000044,,,BOS,True,,,0.2962,2025-05-06 00:00:00,2.5,momentum,full,NONE,False,momentum,14.0,ABOVE,0.00880000000000003,,11507307074.237999,101264302.25329474,1102400017.7120001,101264302.25329474,0.2,ENAUSDT,3,2.715909090909079,3.1363636363636274,0.0,3.1363636363636274,0.2874,0.2598,0.2962,0,0.0,2.488636363636352,True,True,0,False,0.27859999999999996,1678,9565,2025-05-06 03:00:00,0.2655,1000000.0,take_profit,TP,1103400017.7120001
SHORT,4.94,,0.04425,,5.006,-1.0,TREND,37.0988,0.059,13.5593,30.1453,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.08199999999999985,,,BOS,False,,,5.545,2025-05-06 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.06599999999999984,,66812122.285582066,110240001.77120002,1102400017.7120001,4409600.070848405,0.2,UNIUSDT,24,1.909090909090919,3.121212121212135,1.3787878787878716,3.121212121212135,5.031,4.734,5.545,1,0.0,-1.0,True,True,0,False,4.994999999999999,1677,29303,2025-05-07 00:00:00,5.006,-1000000.0,stop_loss,trailing_stop,1106400017.7120001
