direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position,mtf_tf
LONG,86.88,,91.02,0.7137931034482763,TREND,35.7432,1.075,39.1362,8.2392,4,BULLISH_BOS,True,,,2.469999999999999,,,BOS,True,,81.08,,2025-05-06 22:00:00,1,0.764555195276938,4.434420132606238,LTCUSDT,14,1.015517241379311,5.799999999999997,2025-05-07 12:00:00,91.02,3.165258508446524,stop_loss,ABOVE,
LONG,0.6854,,0.6712,-0.43292682926829174,TREND,32.1601,0.0105,24.5913,14.1008,4,BULLISH_BOS,True,,,0.010400000000000076,,,BOS,True,,0.6526,,2025-05-07 00:00:00,1,12.317833701683995,4.434420132606238,ADAUSDT,13,0.021341463414635147,0.03280000000000005,2025-05-07 13:00:00,0.6712,-0.1749132385639126,stop_loss,ABOVE,
SHORT,357.1,,367.6,-1.0,TREND,39.3887,4.0357,7.2566,44.0708,4,BEARISH_BOS,True,,,4.400000000000034,,,BOS,True,,,367.6,2025-05-07 17:00:00,1,0.42745203309182145,4.488246347464125,BCHUSDT,5,0.0,10.5,2025-05-07 22:00:00,367.6,-4.488246347464125,stop_loss,BELOW,
SHORT,2.352,2.3057,2.3751,-1.0,RANGE,18.2393,0.0231,23.7654,17.284,4,BULLISH_BOS,False,SWEEP_HIGH,,0.03200000000000003,,,SWEEP,False,2.3751,,,2025-05-07 22:00:00,1,12.24293864780492,4.407457913209771,AXSUSDT,2,0.08658008658007577,0.023100000000000342,2025-05-08 00:00:00,2.3751,-0.28281188276429786,stop_loss,,
LONG,3.5322,,3.8819,1.5902683037744425,TREND,33.11,0.0655,36.6332,13.9664,4,BULLISH_BOS,True,,,0.16100000000000003,,,BOS,True,,3.3123,,2025-05-08 02:00:00,1,12.228798053666704,4.402367299320014,SUIUSDT,25,2.298772169167804,0.21989999999999998,2025-05-09 03:00:00,3.8819,4.276410679367245,stop_loss,ABOVE,
LONG,5.169,,6.202,3.0652818991097956,TREND,38.9529,0.0699,44.5352,9.0909,4,BULLISH_BOS,True,,,0.18299999999999983,,,BOS,True,,4.832,,2025-05-08 03:00:00,1,12.228798053666704,4.402367299320014,UNIUSDT,35,3.905044510385762,0.33699999999999974,2025-05-09 14:00:00,6.202,12.632348389437709,stop_loss,ABOVE,
LONG,0.7024,,0.7716,1.447698744769871,TREND,32.2455,0.009,36.5369,11.4376,4,BULLISH_BOS,True,,,0.007800000000000029,,,BOS,True,,0.6546,,2025-05-08 03:00:00,1,12.228798053666704,4.402367299320014,ADAUSDT,45,1.9602510460251021,0.047800000000000065,2025-05-10 00:00:00,0.7716,0.846232825313735,stop_loss,ABOVE,
LONG,0.1769,,0.23541,7.313749999999994,TREND,31.9336,0.0019,25.9573,16.6789,4,BULLISH_BOS,True,,,0.003129999999999994,,,BOS,True,,0.1689,,2025-05-08 02:00:00,1,12.228798053666704,4.402367299320014,DOGEUSDT,76,9.21249999999999,0.008000000000000007,2025-05-11 06:00:00,0.23541,0.7155069741200389,stop_loss,ABOVE,
LONG,1887.43,,2501.34,6.0335135135135145,TREND,33.3255,22.8036,34.415,11.4518,4,BULLISH_BOS,True,,,69.15999999999985,,,BOS,True,,1785.68,,2025-05-08 03:30:00,1,0.04326650908422618,4.402367299320014,ETHUSDT,76,6.822800982800983,101.75,2025-05-11 07:00:00,2501.34,26.5617425918973,stop_loss,ABOVE,15m
LONG,2.4,,3.156,6.247933884297523,TREND,37.157,0.0348,29.7741,14.1684,4,BULLISH_BOS,True,,,0.04699999999999971,,,BOS,True,,2.279,,2025-05-08 03:00:00,1,12.228798053666704,4.402367299320014,NEARUSDT,82,7.8347107438016526,0.121,2025-05-11 13:00:00,3.156,9.244971328572031,stop_loss,ABOVE,
LONG,100.59,103.7329,99.0186,-1.0,RANGE,15.7694,1.5714,10.6364,30.8182,4,BEARISH_BOS,False,SWEEP_LOW,,2.509999999999991,,,SWEEP,False,99.0186,,,2025-05-11 07:00:00,1,3.317390636122231,5.212947645602464,LTCUSDT,6,0.6618302150948161,1.571399999999997,2025-05-11 13:00:00,99.0186,-5.212947645602464,stop_loss,,
LONG,2475.9,2566.3614000000002,2430.6693,-1.0,RANGE,22.2975,45.2307,18.7752,19.8553,4,BEARISH_BOS,False,SWEEP_LOW,,47.40000000000009,,,SWEEP,False,2430.6693,,,2025-05-12 17:45:00,1,0.11685700358154766,5.2855240718959156,ETHUSDT,1,0.0,45.23070000000007,2025-05-12 18:00:00,2430.6693,-5.2855240718959156,stop_loss,,15m
LONG,168.93,175.3786,165.7057,2.0,RANGE,20.0097,3.2243,17.1467,27.6252,3,,False,SWEEP_LOW,,3.25,,,SWEEP,False,165.7057,,,2025-05-13 02:00:00,1,1.4309075564658071,4.613675234312701,SOLUSDT,10,1.6251589492292844,3.2242999999999995,2025-05-13 12:00:00,175.3786,9.227350468625403,take_profit,,
LONG,0.791,0.8267,0.7731,1.9944134078212234,RANGE,21.7482,0.0179,9.8721,35.4117,4,,False,SWEEP_LOW,,0.020299999999999985,,,SWEEP,False,0.7731,,,2025-05-13 04:00:00,1,14.417735107227191,5.190384638601789,ADAUSDT,14,2.0446927374301627,0.017900000000000027,2025-05-13 18:00:00,0.8267,0.5147131433280101,take_profit,,
LONG,2587.0,,2655.25,0.3922413793103448,TREND,37.8138,32.135,38.625,0.3556,4,BULLISH_BOS,True,,,41.31999999999971,,,BOS,True,,2413.0,,2025-05-13 16:30:00,1,0.03078435027032785,5.356476947037046,ETHUSDT,10,0.6222413793103447,174.0,2025-05-14 02:00:00,2655.25,2.101031905949876,stop_loss,ABOVE,15m
LONG,7.145,,6.847,-0.668161434977577,TREND,36.4089,0.1143,34.9375,6.4375,4,BULLISH_BOS,True,,,0.14900000000000002,,,BOS,True,,6.699,,2025-05-13 18:00:00,1,12.030811174029045,5.365741783616951,UNIUSDT,13,0.12107623318385718,0.44599999999999973,2025-05-14 07:00:00,6.847,-3.585181729860645,stop_loss,ABOVE,
LONG,6.08,,5.982,-0.2558746736292425,TREND,36.8515,0.1082,38.3498,6.1386,4,BULLISH_BOS,True,,,0.2990000000000004,,,BOS,True,,5.697,,2025-05-13 16:00:00,1,13.985579496180277,5.356476947037046,APTUSDT,16,0.3315926892950386,0.383,2025-05-14 08:00:00,5.982,-1.3705867906256652,stop_loss,ABOVE,
LONG,3.139,3.2891,3.0639,-1.0,RANGE,14.6457,0.0751,13.6061,23.882,4,BEARISH_BOS,False,SWEEP_LOW,,0.07100000000000017,,,SWEEP,False,3.0639,,,2025-05-15 09:00:00,1,14.762101457098039,5.314356524555294,AXSUSDT,4,0.15978695073235713,0.07509999999999994,2025-05-15 13:00:00,3.0639,-1.1086338194280618,stop_loss,,
SHORT,0.7648,,0.7965,-0.397243107769423,TREND,36.4162,0.0162,12.9474,32.7441,4,BEARISH_BOS,True,,,0.026499999999999968,,,BOS,True,,,0.8446,2025-05-15 07:00:00,1,14.762101457098039,5.314356524555294,OPUSDT,8,0.018796992481203725,0.07979999999999998,2025-05-15 15:00:00,0.7965,-0.4679586161900071,stop_loss,BELOW,
SHORT,4.658,,4.7484,-0.305199189736664,TREND,38.7584,0.0689,1.4311,38.7846,4,BEARISH_BOS,True,,,0.09529999999999994,,,BOS,True,,,4.9542,2025-05-17 01:30:00,1,14.683271835317136,5.285977860714169,DOTUSDT,6,0.01316677920324336,0.2961999999999998,2025-05-17 07:00:00,4.7484,-1.3273677739126664,stop_loss,BELOW,15m
SHORT,165.0,,169.46,-0.4879649890590826,TREND,37.7895,2.2043,2.9164,31.3675,4,BEARISH_BOS,True,,,2.819999999999993,,,BOS,True,,,174.14,2025-05-17 01:00:00,1,0.5783345580650084,5.285977860714169,SOLUSDT,6,0.0,9.139999999999986,2025-05-17 07:00:00,169.46,-2.579372128969942,stop_loss,BELOW,
SHORT,2.3304,,2.3803,-0.5412147505422996,TREND,32.3389,0.0288,3.6192,34.6306,4,BEARISH_BOS,True,,,0.04420000000000002,,,BOS,True,,,2.4226,2025-05-17 01:30:00,1,14.683271835317136,5.285977860714169,XRPUSDT,6,0.0,0.09220000000000006,2025-05-17 07:00:00,2.3803,-0.7326952645823259,stop_loss,BELOW,15m
LONG,169.22,,170.14,0.1854838709677391,TREND,35.3655,1.6679,26.167,13.0621,3,BULLISH_BOS,True,,,0.960000000000008,,,BOS,True,,164.26,,2025-05-18 06:00:00,1,0.9323419404479912,4.624416024622044,SOLUSDT,12,1.415322580645161,4.960000000000008,2025-05-18 18:00:00,170.14,0.8577545852121403,stop_loss,ABOVE,
LONG,3.031,,2.959,-0.47368421052631576,TREND,32.8769,0.0401,27.9359,9.6085,4,BULLISH_BOS,True,,,0.04599999999999982,,,BOS,True,,2.879,,2025-05-18 08:00:00,1,14.451300076943888,5.202468027699799,AXSUSDT,10,0.3815789473684196,0.15200000000000014,2025-05-18 18:00:00,2.959,-1.0404936055399607,stop_loss,ABOVE,
LONG,0.0132,,0.013144,-0.04666666666666709,TREND,32.1845,0.0002,37.0147,8.3693,4,BULLISH_BOS,True,,,0.00043299999999999936,,,BOS,True,,0.012,,2025-05-18 08:00:00,1,14.451300076943888,5.202468027699799,1000PEPEUSDT,11,0.7950000000000002,0.0011999999999999997,2025-05-18 19:00:00,0.013144,-0.0008092728043088648,stop_loss,ABOVE,
SHORT,5.012,,5.016,-0.01286173633440655,TREND,32.95,0.0743,18.8462,30.9615,4,BEARISH_BOS,True,,,0.11800000000000033,,,BOS,True,,,5.323,2025-05-18 19:00:00,1,14.442122662287282,5.199164158423422,APTUSDT,18,0.5852090032154309,0.31100000000000083,2025-05-19 13:00:00,5.016,-0.057768490649155596,stop_loss,BELOW,
SHORT,0.3746,,0.3777,-0.09451219512195097,TREND,36.0089,0.0083,23.2035,30.7359,4,BEARISH_BOS,True,,,0.011299999999999977,,,BOS,True,,,0.4074,2025-05-18 19:00:00,1,14.442122662287282,5.199164158423422,ARBUSDT,18,0.32012195121951253,0.032799999999999996,2025-05-19 13:00:00,0.3777,-0.044770580253090456,stop_loss,BELOW,
SHORT,22.245,,21.803,0.2743637492240844,TREND,33.8746,0.3889,23.1772,32.6538,4,BEARISH_BOS,True,,,0.5819999999999972,,,BOS,True,,,23.856,2025-05-18 19:30:00,1,3.2272899803993913,5.199164158423422,AVAXUSDT,18,0.6114214773432645,1.6110000000000007,2025-05-19 13:00:00,21.803,1.4264621713365315,stop_loss,BELOW,15m
SHORT,2431.32,,2422.79,0.05462346311475543,TREND,30.9901,35.1164,19.8849,35.8318,4,BEARISH_BOS,True,,,69.25,,,BOS,True,,,2587.48,2025-05-18 19:30:00,1,0.03329382785875657,5.199164158423422,ETHUSDT,18,0.5035220286885258,156.15999999999985,2025-05-19 13:00:00,2422.79,0.2839963516352002,stop_loss,BELOW,15m
SHORT,15.357,,15.298,0.05717054263565821,TREND,38.4044,0.2455,25.8074,34.5068,4,BEARISH_BOS,True,,,0.4280000000000008,,,BOS,True,,,16.389,2025-05-18 19:30:00,1,5.037949765914168,5.199164158423422,LINKUSDT,18,0.4951550387596892,1.032,2025-05-19 13:00:00,15.298,0.29723903618893227,stop_loss,BELOW,15m
SHORT,2.812,,2.806,0.03468208092485423,TREND,37.9218,0.0452,27.0142,34.2812,4,BEARISH_BOS,True,,,0.07600000000000007,,,BOS,True,,,2.985,2025-05-18 19:30:00,1,14.442122662287282,5.199164158423422,FILUSDT,19,0.4682080924855488,0.17300000000000004,2025-05-19 14:00:00,2.806,0.08665273597372056,stop_loss,BELOW,15m
SHORT,0.1893,,0.19058,-0.11327433628318609,TREND,38.0431,0.0025,23.4494,31.096,4,BEARISH_BOS,True,,,0.00408,,,BOS,True,,,0.2006,2025-05-18 19:00:00,1,14.442122662287282,5.199164158423422,HBARUSDT,20,0.3486725663716812,0.011300000000000004,2025-05-19 15:00:00,0.19058,-0.01848591700772777,stop_loss,BELOW,
SHORT,0.7299,,0.7443,-0.30901287553648016,TREND,32.9451,0.0107,20.9256,30.5164,4,BEARISH_BOS,True,,,0.019499999999999962,,,BOS,True,,,0.7765,2025-05-18 19:00:00,1,14.442122662287282,5.199164158423422,ADAUSDT,28,0.42274678111587877,0.046599999999999975,2025-05-19 23:00:00,0.7443,-0.20796656633693641,stop_loss,BELOW,
SHORT,0.6829,,0.7259,-0.6204906204906208,TREND,33.4215,0.0167,23.0572,30.4868,4,BEARISH_BOS,True,,,0.024899999999999922,,,BOS,True,,,0.7522,2025-05-18 19:00:00,1,14.442122662287282,5.199164158423422,OPUSDT,30,0.06926406926406802,0.06930000000000003,2025-05-20 01:00:00,0.7259,-0.6210112744783537,stop_loss,BELOW,
SHORT,93.88,,94.85,-0.16869565217391286,TREND,35.5591,1.1793,12.4773,46.0933,4,BEARISH_BOS,True,,,4.280000000000001,,,BOS,True,,,99.63,2025-05-20 07:00:00,1,0.9077847674467453,5.219762412818786,LTCUSDT,19,0.18608695652173796,5.75,2025-05-21 02:00:00,94.85,-0.8805512244233419,stop_loss,BELOW,
SHORT,0.7327,,0.7497,-0.8212560386473461,TREND,37.1079,0.0077,13.6617,20.0743,3,BEARISH_BOS,True,,,0.007900000000000018,,,BOS,True,,,0.7534,2025-05-20 07:00:00,1,14.499340035607737,4.639788811394475,ADAUSDT,20,0.39130434782608786,0.02069999999999994,2025-05-21 03:00:00,0.7497,-0.24648878060533175,stop_loss,BELOW,
SHORT,0.7299,0.7003,0.7447,-1.0,RANGE,20.5135,0.0148,20.2507,13.7898,3,,False,SWEEP_HIGH,,0.013399999999999967,,,SWEEP,False,0.7447,,,2025-05-21 03:00:00,1,14.442988035356302,4.621756171314017,OPUSDT,2,0.0,0.014800000000000035,2025-05-21 05:00:00,0.7447,-0.2137562229232738,stop_loss,,
LONG,107411.9,,106136.0,-1.0,TREND,35.6611,904.3786,24.8813,7.0569,4,BULLISH_BOS,True,,,467.59999999999127,,,BOS,True,,106136.0,,2025-05-21 05:30:00,1,0.004072127972972548,5.19562808071565,BTCUSDT,4,0.2402225879771153,1275.8999999999942,2025-05-21 09:00:00,106136.0,-5.19562808071565,stop_loss,ABOVE,15m
SHORT,22.77,22.0846,23.1127,-1.0,RANGE,21.2876,0.3427,21.3839,14.1726,3,,False,SWEEP_HIGH,,0.29199999999999804,,,SWEEP,False,23.1057,,,2025-05-21 05:30:00,1,13.476323524211365,4.618336071747244,AVAXUSDT,9,1.047563466588846,0.34270000000000067,2025-05-21 14:00:00,23.1127,-4.618336071747244,stop_loss,,15m
LONG,0.7598,,0.7478,-0.5106382978723392,TREND,38.4609,0.0093,25.5008,7.473,5,BULLISH_BOS,True,SWEEP_HIGH,,0.007800000000000029,,,BOS,True,,0.7363,,2025-05-21 05:00:00,1,14.432300224210138,5.772920089684056,ADAUSDT,12,0.6936170212765926,0.023500000000000076,2025-05-21 17:00:00,0.7478,-0.1731876026905218,stop_loss,ABOVE,
LONG,0.225,0.2339,0.2206,2.022727272727264,RANGE,21.1547,0.0045,23.8956,21.911,4,BEARISH_BOS,False,SWEEP_LOW,,0.013369999999999993,,,SWEEP,False,0.2206,,,2025-05-21 17:00:00,1,13.932942636452466,5.015859349122889,DOGEUSDT,6,2.0363636363636286,0.004400000000000015,2025-05-21 23:00:00,0.2339,0.12400318946442683,take_profit,,
LONG,2659.65,,2634.38,-0.42606643061878274,TREND,34.5021,41.61,40.0694,0.769,4,BULLISH_BOS,True,,,54.960000000000036,,,BOS,True,,2600.34,,2025-05-22 08:30:00,1,0.08460784701624098,5.018091406533248,ETHUSDT,11,0.10150059011970979,59.309999999999945,2025-05-22 19:00:00,2634.38,-2.138040294100408,stop_loss,ABOVE,15m
LONG,107733.3,,110683.2,1.7036673404562483,TREND,30.6319,805.7929,34.6917,13.6414,4,BULLISH_BOS,True,,,2136.199999999997,,,BOS,True,,106001.8,,2025-05-21 14:30:00,1,0.0028986293537229674,5.018976725971318,BTCUSDT,38,2.315680046202709,1731.5,2025-05-23 04:00:00,110683.2,8.550666730547364,stop_loss,ABOVE,15m
LONG,3.099,,3.093,-0.07058823529411998,TREND,32.4797,0.0444,37.8422,3.8647,4,BULLISH_BOS,True,,,0.06499999999999995,,,BOS,True,,3.014,,2025-05-22 08:00:00,1,13.939142795925688,5.018091406533248,AXSUSDT,22,1.2470588235294042,0.08500000000000041,2025-05-23 06:00:00,3.093,-0.0836348567755573,stop_loss,ABOVE,
LONG,398.9,,434.2,3.879120879120895,TREND,38.0759,3.8357,26.257,7.0764,4,BULLISH_BOS,True,,,3.1999999999999886,,,BOS,True,,389.8,,2025-05-21 05:00:00,1,0.5709481407379857,5.19562808071565,BCHUSDT,54,5.7692307692307905,9.099999999999966,2025-05-23 11:00:00,434.2,20.154469368050904,stop_loss,ABOVE,
LONG,0.7995,,0.8036,0.25,TREND,33.1516,0.01,33.7151,2.9349,4,BULLISH_BOS,True,,,0.009699999999999931,,,BOS,True,,0.7831,,2025-05-22 08:00:00,1,13.939142795925688,5.018091406533248,ADAUSDT,27,2.347560975609759,0.01639999999999997,2025-05-23 11:00:00,0.8036,0.057150485463295216,stop_loss,ABOVE,
LONG,5.439,,5.752,0.9484848484848475,TREND,36.3009,0.0636,31.5376,3.4792,4,BULLISH_BOS,True,,,0.06500000000000039,,,BOS,True,,5.109,,2025-05-22 08:00:00,1,13.939142795925688,5.018091406533248,APTUSDT,27,1.6606060606060604,0.33000000000000007,2025-05-23 11:00:00,5.752,4.362951695124736,stop_loss,ABOVE,
LONG,4.8779,,4.899,0.2161885245901608,TREND,32.5771,0.0597,29.06,4.951,4,BULLISH_BOS,True,,,0.06620000000000026,,,BOS,True,,4.7803,,2025-05-22 08:00:00,1,13.939142795925688,5.018091406533248,DOTUSDT,27,2.3176229508196693,0.09759999999999991,2025-05-23 11:00:00,4.899,0.2941159129940275,stop_loss,ABOVE,15m
LONG,179.76,,180.04,0.06140350877193004,TREND,35.0673,2.61,38.7521,1.5326,4,BULLISH_BOS,True,,,1.8799999999999955,,,BOS,True,,175.2,,2025-05-22 08:00:00,1,1.1004586417836064,5.018091406533248,SOLUSDT,27,1.5438596491228107,4.560000000000002,2025-05-23 11:00:00,180.04,0.30812841969941107,stop_loss,ABOVE,
SHORT,0.1944,,0.18525,1.2534246575342451,TREND,30.7089,0.0033,15.6582,43.9818,4,BEARISH_BOS,True,,,0.0024899999999999922,,,BOS,True,,,0.2017,2025-05-23 20:00:00,1,15.514433168975879,5.5851959408313165,HBARUSDT,47,1.5547945205479448,0.007300000000000001,2025-05-25 19:00:00,0.18525,0.14195706349612916,stop_loss,BELOW,
SHORT,0.4008,,0.3862,0.941935483870967,TREND,36.2487,0.0087,11.9574,39.9672,4,BEARISH_BOS,True,,,0.006699999999999984,,,BOS,True,,,0.4163,2025-05-23 20:00:00,1,15.514433168975879,5.5851959408313165,ARBUSDT,50,1.3935483870967735,0.015500000000000014,2025-05-25 22:00:00,0.3862,0.22651072426704785,stop_loss,BELOW,
SHORT,2.906,,2.787,1.0917431192660572,TREND,32.1193,0.0501,15.2422,43.3048,4,BEARISH_BOS,True,,,0.03699999999999992,,,BOS,True,,,3.015,2025-05-23 20:30:00,1,15.514433168975879,5.5851959408313165,FILUSDT,50,1.4036697247706427,0.10899999999999999,2025-05-25 22:00:00,2.787,1.846217547108133,stop_loss,BELOW,15m
LONG,668.9,,671.9,0.3658536585365884,TREND,34.5815,3.1929,32.4385,5.8166,3,BULLISH_BOS,True,,,2.2999999999999545,,,BOS,True,,660.7,,2025-05-25 23:45:00,1,0.6097626316378371,5.000053579430222,BNBUSDT,14,0.7804878048780525,8.199999999999932,2025-05-26 13:00:00,671.9,1.8292878949135112,stop_loss,ABOVE,15m
LONG,0.4009,,0.3951,-0.27751196172248704,TREND,38.8284,0.0054,33.2891,12.7321,4,BULLISH_BOS,True,,,0.008000000000000007,,,BOS,True,,0.38,,2025-05-26 00:00:00,1,15.625167435719446,5.625060276859001,ARBUSDT,13,0.23923444976076605,0.020899999999999974,2025-05-26 13:00:00,0.3951,-0.09062597112717234,stop_loss,ABOVE,
LONG,425.7,,409.7,-1.0,TREND,39.7885,4.2714,31.4381,16.388,4,BULLISH_BOS,True,,,5.0,,,BOS,True,,409.7,,2025-05-26 00:00:00,1,0.35156626730368756,5.625060276859001,BCHUSDT,25,0.0,16.0,2025-05-27 01:00:00,409.7,-5.625060276859001,stop_loss,ABOVE,
SHORT,2.793,,2.807,-0.291666666666662,TREND,30.1242,0.024,14.881,22.619,4,BEARISH_BOS,True,,,0.03000000000000025,,,BOS,True,,,2.841,2025-05-26 14:30:00,1,15.712100531908764,5.656356191487156,FILUSDT,13,0.5833333333333334,0.04800000000000004,2025-05-27 03:00:00,2.807,-0.2199694074467194,stop_loss,BELOW,15m
SHORT,2.86,2.7959,2.8921,-1.0,RANGE,21.1364,0.0321,26.7261,18.0401,4,BULLISH_BOS,False,SWEEP_HIGH,,0.03299999999999992,,,SWEEP,False,2.8921,,,2025-05-27 07:00:00,1,15.419849047693475,5.551145657169652,AXSUSDT,1,0.0,0.03210000000000024,2025-05-27 08:00:00,2.8921,-0.49497715443096424,stop_loss,,
LONG,23.39,23.9378,23.1161,-1.0,RANGE,12.9675,0.2739,14.133,22.1121,4,,False,SWEEP_LOW,,0.4740000000000002,,,SWEEP,False,23.155,,,2025-05-28 10:30:00,1,15.395100189971927,5.542236068389895,AVAXUSDT,4,0.8178167214311766,0.27390000000000114,2025-05-28 14:00:00,23.1161,-4.216717942033329,stop_loss,,15m
LONG,6.918,,6.628,-0.42212518195050935,TREND,33.6116,0.1387,35.5819,16.7353,4,BULLISH_BOS,True,,,0.28300000000000036,,,BOS,True,,6.231,,2025-05-28 08:00:00,1,8.067301409592273,5.542236068389895,UNIUSDT,11,0.0,0.6870000000000003,2025-05-28 19:00:00,6.628,-2.3395174087817594,stop_loss,ABOVE,
SHORT,0.2191,,0.22106,-0.3563636363636392,TREND,33.2376,0.002,8.966,31.0195,4,BEARISH_BOS,True,,,0.0021899999999999975,,,BOS,True,,,0.2246,2025-05-28 14:00:00,1,15.184264292870262,5.466335145433295,DOGEUSDT,9,0.36363636363636365,0.005500000000000005,2025-05-28 23:00:00,0.22106,-0.029761158014025978,stop_loss,BELOW,
SHORT,0.7392,,0.7508,-1.0,TREND,31.6634,0.0079,10.5691,26.4679,4,BEARISH_BOS,True,SWEEP_LOW,,0.007800000000000029,,,BOS,True,,,0.7508,2025-05-28 20:00:00,1,15.067288422431174,5.4242238320752225,ADAUSDT,4,0.0,0.011600000000000055,2025-05-29 00:00:00,0.7508,-0.17478054570020243,stop_loss,BELOW,
LONG,7.212,,7.079,-0.21280000000000002,TREND,35.2567,0.1346,30.9284,15.5968,4,BULLISH_BOS,True,,,0.4010000000000007,,,BOS,True,,6.587,,2025-05-29 00:00:00,1,8.672867330253386,5.4205420814083665,UNIUSDT,9,0.5216000000000008,0.625,2025-05-29 09:00:00,7.079,-1.1534913549237003,stop_loss,ABOVE,
LONG,424.4,,418.5,-0.2906403940886695,TREND,38.6694,4.5714,32.9688,27.3437,4,BULLISH_BOS,True,,,15.200000000000045,,,BOS,True,,404.1,,2025-05-28 23:00:00,1,0.26717675523305334,5.42368813123097,BCHUSDT,12,0.10344827586207032,20.299999999999955,2025-05-29 11:00:00,418.5,-1.5763428558750086,stop_loss,ABOVE,
LONG,271.91,,265.67,-0.5265822784810125,TREND,35.2943,3.1979,25.4858,20.4378,4,BULLISH_BOS,True,,,9.349999999999966,,,BOS,True,,260.06,,2025-05-29 00:00:00,1,0.45742971151125367,5.4205420814083665,AAVEUSDT,11,0.15274261603375516,11.850000000000023,2025-05-29 11:00:00,265.67,-2.854361399830227,stop_loss,ABOVE,
SHORT,2.2886,,2.1422,5.44237918215616,TREND,36.0487,0.0126,4.6459,33.0878,3,BEARISH_BOS,True,,,0.01670000000000016,,,BOS,True,,,2.3155,2025-05-28 06:30:00,1,15.395100189971927,4.926432060791017,XRPUSDT,75,7.029739776951702,0.026899999999999924,2025-05-31 09:00:00,2.1422,2.253842667811895,stop_loss,BELOW,15m
LONG,412.9,,413.1,0.014814814814818182,TREND,35.1782,5.7357,24.1594,13.076,4,BULLISH_BOS,True,,,7.5,,,BOS,True,,399.4,,2025-05-31 13:00:00,1,0.39708116506945634,5.36059572843766,BCHUSDT,9,0.5555555555555556,13.5,2025-05-31 22:00:00,413.1,0.07941623301390932,stop_loss,ABOVE,
SHORT,0.6575,,0.6846,-1.0,TREND,39.7886,0.0072,9.1807,41.8559,3,BEARISH_BOS,True,,,0.015800000000000036,,,BOS,True,,,0.6846,2025-06-01 09:00:00,1,14.894514501755305,4.766244640561697,ADAUSDT,7,0.0,0.027100000000000013,2025-06-01 16:00:00,0.6846,-0.40364134299756893,stop_loss,BELOW,
SHORT,3.3222,3.2419,3.3624,-1.0,RANGE,17.2559,0.0402,26.7117,17.0727,2,,False,SWEEP_HIGH,,0.03149999999999986,,,SWEEP,False,3.3624,,,2025-06-01 22:00:00,1,14.874332434605428,4.164813081689519,SUIUSDT,1,0.0,0.040200000000000014,2025-06-01 23:00:00,3.3624,-0.5979481638711384,stop_loss,,
SHORT,2.1789,2.1441,2.1963,-1.0,RANGE,16.2079,0.0174,19.5082,14.0984,3,,False,SWEEP_HIGH,,0.02059999999999995,,,SWEEP,False,2.193,,,2025-06-02 20:30:00,1,14.84443502641187,4.7502192084517985,XRPUSDT,2,0.0,0.01739999999999986,2025-06-02 22:00:00,2.1963,-0.2582931694595645,stop_loss,,15m
SHORT,0.1708,0.1673,0.1726,-1.0,RANGE,19.8902,0.0017,21.0483,18.4275,4,BULLISH_BOS,False,SWEEP_HIGH,,0.0016299999999999926,,,SWEEP,False,0.1726,,,2025-06-02 21:00:00,1,14.84443502641187,5.343996609508274,HBARUSDT,3,0.0,0.001799999999999996,2025-06-03 00:00:00,0.1726,-0.026719983047541307,stop_loss,,
LONG,668.1,,663.5,-0.24598930481283485,TREND,33.1957,3.1214,41.1899,4.5767,4,BULLISH_BOS,True,,,4.7000000000000455,,,BOS,True,,649.4,,2025-06-03 00:00:00,1,0.2855008755488306,5.338866372763145,BNBUSDT,12,0.15508021390374171,18.700000000000045,2025-06-03 12:00:00,663.5,-1.313304027524627,stop_loss,ABOVE,
LONG,2575.95,,2601.1,0.4781368821292801,TREND,39.8052,24.5786,34.7661,8.5557,4,BULLISH_BOS,True,,,26.5600000000004,,,BOS,True,,2523.35,,2025-06-02 22:30:00,1,0.1015085044193538,5.339347332458001,ETHUSDT,22,1.3557034220532418,52.59999999999991,2025-06-03 20:00:00,2601.1,2.5529388861467575,stop_loss,ABOVE,15m
SHORT,406.8,401.0571,409.6714,2.0000348262171874,RANGE,18.2652,2.8714,16.9154,18.6567,4,BULLISH_BOS,False,SWEEP_HIGH,,4.600000000000023,,,SWEEP,False,409.6714,,,2025-06-03 14:00:00,1,1.8510924636998374,5.315226900267702,BCHUSDT,6,1.4975273385804904,2.871399999999994,2025-06-03 20:00:00,401.0571,10.630638909781833,take_profit,,
LONG,6.389,,6.57,1.1036585365853622,TREND,36.1667,0.0902,28.8994,7.8385,4,BULLISH_BOS,True,,,0.08099999999999952,,,BOS,True,,6.225,,2025-06-02 22:00:00,1,14.831520367938891,5.339347332458001,UNIUSDT,26,2.939024390243893,0.1640000000000006,2025-06-04 00:00:00,6.57,2.68450518659694,stop_loss,ABOVE,
