direction,entry,entry_level,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,2.163,,2.198,2.1396,-1.0,RANGE,18.5866,0.0234,7.9511,18.9602,2.0,,False,SWEEP_LOW,,0.04200000000000026,,,SWEEP,False,2.1396,,,2025-06-25 08:00:00,1,,,,23.75385816506133,6.651080286217172,NEARUSDT,1,0.0,0.023399999999999643,0.38461538461540506,1.1965811965812159,0.38461538461540506,2.172,2.135,2.1396,0,566,2025-06-25 09:00:00,2.1396,-0.5558402810624267,stop_loss,SL,
SHORT,2.247,1.0,,2.267,-0.3921568627450972,TREND,31.5905,0.0236,13.8973,27.1903,5.0,BEARISH_BOS,True,,,0.028000000000000025,,,BOS,True,,,2.298,2025-06-25 15:15:00,1,zone,,BELOW,23.72606615100821,9.490426460403283,FILUSDT,5,0.31372549019607776,0.051000000000000156,0.3529411764705831,0.4509803921568639,0.3529411764705831,2.27,2.229,2.298,0,568,2025-06-25 20:00:00,2.267,-0.47452132302016464,stop_loss,trailing_stop,15m
SHORT,0.5419,1.0,,0.5508,-0.5329341317365235,TREND,37.0985,0.0071,12.5881,22.1551,3.5,BEARISH_BOS,False,,,0.012300000000000089,,,BOS,False,,,0.5586,2025-06-25 15:00:00,1,zone,,BELOW,23.72606615100821,8.06686249134279,OPUSDT,10,0.1856287425149769,0.016699999999999937,0.38323353293413753,0.6526946107784402,0.38323353293413753,0.5528,0.5355,0.5586,0,570,2025-06-26 01:00:00,0.5508,-0.2111619887439709,stop_loss,trailing_stop,
SHORT,6.9666,1.0,,7.061,-0.5381984036488022,TREND,32.8689,0.1174,12.1046,27.2506,3.5,BEARISH_BOS,False,,,0.19700000000000006,,,BOS,False,,,7.142,2025-06-25 15:00:00,1,zone,,BELOW,23.72606615100821,8.06686249134279,UNIUSDT,10,0.49942987457240473,0.17540000000000067,0.6362599771949762,1.1026225769669311,0.6362599771949762,7.16,6.855,7.142,0,571,2025-06-26 01:00:00,7.061,-2.2397406446551815,stop_loss,trailing_stop,
LONG,256.92,,264.6276,251.7816,1.4999999999999862,RANGE,19.2458,3.4486,14.623,25.8078,3.0,BEARISH_BOS,False,SWEEP_LOW,,4.349999999999994,,,SWEEP,False,251.7816,,,2025-06-25 15:00:00,1,,,,1.4775691204115289,7.592341168322627,AAVEUSDT,12,1.1929783590222585,5.1384000000000185,1.6561575587731512,0.5507550988634599,1.6561575587731512,265.43,254.09,251.7816,0,567,2025-06-26 03:00:00,264.6276,11.388511752483836,take_profit,TP,
LONG,13.047,,13.438350000000003,12.7861,1.5000000000000033,RANGE,21.6908,0.1438,9.6374,22.0566,3.0,BEARISH_BOS,False,SWEEP_LOW,,0.18599999999999994,,,SWEEP,False,12.7861,,,2025-06-25 15:45:00,1,,,,23.72606615100821,7.592341168322627,LINKUSDT,12,1.4143349942506631,0.26090000000000124,1.935607512456867,0.26446914526638754,1.935607512456867,13.552,12.978,12.7861,0,569,2025-06-26 03:00:00,13.438350000000003,9.28519598819713,take_profit,TP,15m
LONG,12.969,,13.211699999999999,12.8072,-1.0,RANGE,17.4317,0.1618,12.2296,24.106,3.0,,False,SWEEP_LOW,,0.2760000000000016,,,SWEEP,False,12.8072,,,2025-06-26 21:45:00,1,,,,24.613480340221294,7.876313708870814,LINKUSDT,3,0.0,0.1617999999999995,0.38936959208900374,1.0259579728059278,0.38936959208900374,13.032,12.803,12.8072,0,573,2025-06-27 00:00:00,12.8072,-3.982461119047793,stop_loss,SL,15m
SHORT,0.0094,1.0,,0.009321,0.3950000000000071,TREND,32.6727,0.0001,16.0338,29.3776,6.0,BEARISH_BOS,True,SWEEP_LOW,,0.0001810000000000006,,,BOS,True,,,0.0096,2025-06-26 09:00:00,1,zone,,BELOW,24.613480340221294,9.845392136088517,1000PEPEUSDT,20,1.26000000000001,0.0001999999999999988,1.6550000000000085,0.23500000000000226,1.6550000000000085,0.009447,0.009069,0.0096,0,572,2025-06-27 05:00:00,0.009321,0.0019444649468775054,stop_loss,trailing_stop,
SHORT,0.009224,1.0,,0.009321,-0.2679558011049711,TREND,32.6727,0.0001,16.0338,29.3776,6.0,BEARISH_BOS,True,SWEEP_LOW,,0.0001810000000000006,,,BOS,True,,,0.0096,2025-06-26 13:00:00,1,zone,,BELOW,24.613480340221294,9.845392136088517,1000PEPEUSDT,16,0.20994475138121388,0.0003620000000000012,0.428176795580106,0.6160220994475144,0.428176795580106,0.009447,0.009069,0.0096,1,572,2025-06-27 05:00:00,0.009321,-0.0023875075930014623,stop_loss,trailing_stop,
LONG,84.97,,86.41,84.01,-1.0,RANGE,10.1343,0.855,17.2932,17.2097,4.0,,False,SWEEP_LOW,,1.5699999999999932,,,SWEEP,False,84.01,,,2025-06-27 01:00:00,1,,,,9.155383981600899,8.789168622336806,LTCUSDT,11,0.42708333333333254,0.9599999999999937,0.6666666666666716,1.1145833333333335,0.6666666666666716,85.61,83.9,84.01,0,576,2025-06-27 12:00:00,84.01,-8.789168622336806,stop_loss,SL,
LONG,107047.0,,107891.66065,106483.8929,-1.0,RANGE,17.4719,563.1071,13.2492,22.6321,4.0,,False,SWEEP_LOW,,833.6999999999971,,,SWEEP,False,106507.7929,,,2025-06-27 01:30:00,1,,,,0.015608342751027118,8.789168622336806,BTCUSDT,12,0.7137185803553153,563.1070999999938,1.1399252469024121,1.3620854718400965,1.1399252469024121,107688.9,106280.0,106483.8929,0,574,2025-06-27 13:00:00,106483.8929,-8.789168622336806,stop_loss,SL,15m
SHORT,0.144,,0.1396,0.1468,-1.0,RANGE,20.5821,0.0014,23.0651,6.0482,4.0,,False,SWEEP_HIGH,,0.002019999999999994,,,SWEEP,False,0.1468,,,2025-06-27 12:00:00,1,,,,23.974876701019753,8.630955612367112,HBARUSDT,4,0.0,0.0028000000000000247,0.24285714285713578,1.3535714285714222,0.24285714285713578,0.14779,0.14332,0.1468,0,577,2025-06-27 16:00:00,0.1468,-0.0671296547628559,stop_loss,SL,
SHORT,2.0808,2.0,,2.1052,-1.0,TREND,35.6707,0.0179,8.52,17.0,3.5,BEARISH_BOS,False,,,0.03529999999999989,,,BOS,False,,,2.1052,2025-06-27 14:30:00,1,zone,,BELOW,23.535418269902912,8.002042211766991,XRPUSDT,2,0.0,0.024399999999999977,0.5614754098360679,1.668032786885255,0.5614754098360679,2.1215,2.0671,2.1052,0,578,2025-06-27 16:00:00,2.1052,-0.5742642057856305,stop_loss,SL,15m
LONG,12.977,,13.2356,12.8046,-1.0,RANGE,19.8701,0.1724,12.3861,18.517,4.0,,False,SWEEP_LOW,,0.24300000000000033,,,SWEEP,False,12.8116,,,2025-06-27 01:30:00,1,,,,24.414357284268903,8.789168622336806,LINKUSDT,17,1.2412993039443203,0.17239999999999966,1.4617169373549848,1.508120649651974,1.4617169373549848,13.229,12.717,12.8046,0,575,2025-06-27 18:00:00,12.8046,-4.20903519580795,stop_loss,SL,15m
LONG,2.1669,1.0,,2.131,-0.4550063371356182,TREND,38.1364,0.0196,33.0909,5.8182,4.0,BULLISH_BOS,True,,,0.021999999999999797,,,BOS,True,,2.088,,2025-06-28 22:00:00,1,zone,,ABOVE,23.29289681708509,8.385442854150632,NEARUSDT,16,0.026615969581748944,0.07889999999999997,0.19138149556400377,0.5944233206590616,0.19138149556400377,2.182,2.12,2.088,0,580,2025-06-29 14:00:00,2.131,-0.8362149957333609,stop_loss,trailing_stop,
LONG,0.5538,1.0,,0.5691999999999998,2.0,TREND,30.3987,0.0045,32.16,6.4,4.0,BULLISH_BOS,True,,,0.005400000000000071,,,BOS,True,,0.5461,,2025-06-28 22:00:00,1,zone,,ABOVE,23.29289681708509,8.385442854150632,OPUSDT,23,4.4285714285714715,0.007699999999999929,4.53246753246758,0.8441558441558454,4.53246753246758,0.5887,0.5473,0.5461,0,581,2025-06-29 21:00:00,0.5691999999999998,0.3587106109831071,stop_loss,trailing_stop,
LONG,0.0097,1.0,,0.0099,1.0,TREND,39.0666,0.0001,29.4614,7.5925,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.00023500000000000083,,,BOS,False,,0.0095,,2025-06-29 21:00:00,1,zone,,ABOVE,23.269021597847576,8.842228207182078,1000PEPEUSDT,9,3.449999999999989,0.00020000000000000052,3.899999999999987,0.0,3.899999999999987,0.01048,0.0097,0.0095,0,582,2025-06-30 06:00:00,0.0099,0.004653804319569527,stop_loss,trailing_stop,
LONG,7.1087,1.0,,7.176,0.2476996687523016,TREND,38.2882,0.0707,38.5859,5.7576,3.5,BULLISH_BOS,False,SWEEP_HIGH,,0.09799999999999986,,,BOS,False,,6.837,,2025-06-28 17:00:00,1,zone,,ABOVE,23.29289681708509,7.919584917808931,UNIUSDT,40,1.2451232977548774,0.27170000000000005,1.4549135075450854,0.5914611704085365,1.4549135075450854,7.504,6.948,6.837,0,579,2025-06-30 09:00:00,7.176,1.567611955789835,stop_loss,trailing_stop,
LONG,0.1493,1.0,,0.14814,-0.4833333333333339,TREND,30.481,0.001,21.8519,10.8889,3.5,BULLISH_BOS,False,,,0.0019799999999999818,,,BOS,False,,0.1469,,2025-06-29 21:00:00,1,zone,,ABOVE,23.269021597847576,7.911467343268176,HBARUSDT,17,1.5541666666666807,0.0023999999999999855,1.9541666666666784,0.7250000000000009,1.9541666666666784,0.15399,0.14756,0.1469,0,583,2025-06-30 14:00:00,0.14814,-0.02699206505350306,stop_loss,trailing_stop,
LONG,0.5651,1.0,,0.5538,-0.6420454545454574,TREND,30.3987,0.0045,32.16,6.4,4.0,BULLISH_BOS,True,,,0.005400000000000071,,,BOS,True,,0.5461,,2025-06-29 18:00:00,1,zone,,ABOVE,23.29289681708509,8.385442854150632,OPUSDT,34,2.7784090909090784,0.01760000000000006,3.2613636363636256,0.801136363636361,3.2613636363636256,0.6225,0.551,0.5461,1,581,2025-07-01 04:00:00,0.5538,-0.2632097340330636,stop_loss,trailing_stop,
LONG,504.5536,1.0,,519.8,0.9046375848483358,TREND,37.1662,4.2143,31.0169,22.2034,5.0,BULLISH_BOS,True,,,3.8000000000000114,,,BOS,True,,487.7,,2025-06-30 14:00:00,1,zone,,ABOVE,0.5540961048701839,9.338514113040148,BCHUSDT,20,1.3199791142545154,16.85360000000003,1.3793136184553982,0.13964968908719944,1.3793136184553982,527.8,502.2,487.7,0,584,2025-07-01 10:00:00,519.8,8.447970853292738,stop_loss,trailing_stop,
LONG,512.7,1.0,,519.8,0.2839999999999957,TREND,37.1662,4.2143,31.0169,22.2034,5.0,BULLISH_BOS,True,,,3.8000000000000114,,,BOS,True,,487.7,,2025-06-30 15:00:00,1,zone,,ABOVE,0.5540961048701839,9.338514113040148,BCHUSDT,19,0.5639999999999951,25.000000000000057,0.603999999999995,0.4200000000000013,0.603999999999995,527.8,502.2,487.7,1,584,2025-07-01 10:00:00,519.8,3.9340823445782553,stop_loss,trailing_stop,
SHORT,3.351,1.0,,3.3578,-0.06082289803220154,TREND,33.0313,0.0327,13.6681,23.1441,3.5,BEARISH_BOS,False,,,0.04850000000000021,,,BOS,False,,,3.4628,2025-07-01 04:30:00,1,zone,,BELOW,23.33312479589872,7.933262430605565,DOTUSDT,10,0.22808586762075178,0.11180000000000012,0.4060822898032186,0.08497316636851568,0.4060822898032186,3.3605,3.3056,3.4628,0,585,2025-07-01 14:00:00,3.3578,-0.15866524861211453,stop_loss,trailing_stop,15m
SHORT,2.1609,1.0,,2.145,0.14985862393967758,TREND,38.614,0.0202,2.8269,42.0495,3.5,BEARISH_BOS,False,,,0.030999999999999694,,,BOS,False,,,2.267,2025-07-01 11:00:00,1,zone,,BELOW,23.95222745579227,8.143757334969372,AXSUSDT,16,0.3383600377002808,0.10610000000000008,0.5080113100848216,0.09519321394910453,0.5080113100848216,2.171,2.107,2.267,0,586,2025-07-02 03:00:00,2.145,0.38084041654709233,stop_loss,trailing_stop,
SHORT,2.236,1.0,,2.249,-0.40625000000000216,TREND,38.666,0.0195,1.0989,38.0952,3.5,BEARISH_BOS,False,,,0.028999999999999915,,,BOS,False,,,2.268,2025-07-01 11:30:00,1,zone,,BELOW,23.95222745579227,8.143757334969372,FILUSDT,24,1.2187500000000204,0.031999999999999584,1.843750000000029,0.5312500000000039,1.843750000000029,2.253,2.177,2.268,0,587,2025-07-02 11:00:00,2.249,-0.3113789569252971,stop_loss,trailing_stop,15m
SHORT,2.209,1.0,,2.249,-0.9090909090909091,TREND,38.666,0.0195,1.0989,38.0952,3.5,BEARISH_BOS,False,,,0.028999999999999915,,,BOS,False,,,2.268,2025-07-01 18:00:00,1,zone,,BELOW,23.95222745579227,8.143757334969372,FILUSDT,17,0.2727272727272727,0.04400000000000004,0.7272727272727273,1.0,0.7272727272727273,2.253,2.177,2.268,1,587,2025-07-02 11:00:00,2.249,-0.9580890982316916,stop_loss,trailing_stop,15m
LONG,13.123,1.0,,13.530999999999997,3.0,TREND,33.9656,0.11,26.4935,11.2987,3.5,BULLISH_BOS,False,,,0.1639999999999997,,,BOS,False,,12.987,,2025-07-02 14:30:00,1,zone,,ABOVE,23.899862811431166,8.125953355886598,LINKUSDT,10,4.691176470588261,0.13599999999999923,5.2867647058823914,0.0,5.2867647058823914,13.842,13.123,12.987,0,591,2025-07-03 00:00:00,13.530999999999997,9.75114402706386,stop_loss,trailing_stop,15m
LONG,2.7819,1.0,,2.8783,1.5960264900662255,TREND,36.6745,0.0286,36.4861,11.3551,3.5,BULLISH_BOS,False,,,0.056599999999999984,,,BOS,False,,2.7215,,2025-07-02 13:00:00,1,zone,,ABOVE,23.899862811431166,8.125953355886598,SUIUSDT,14,2.7533112582781474,0.06040000000000001,2.9668874172185467,0.01821192052979564,2.9668874172185467,2.9611,2.7808,2.7215,0,588,2025-07-03 03:00:00,2.8783,2.3039467750219655,stop_loss,trailing_stop,
LONG,107727.5,1.0,,108913.1,2.0,TREND,37.4508,441.0714,44.7595,11.0494,5.0,BULLISH_BOS,True,,,565.5,,,BOS,True,,107134.7,,2025-07-02 14:30:00,1,zone,,ABOVE,0.01612676303065523,9.559945124572467,BTCUSDT,22,3.657388663967603,592.8000000000029,4.26602564102561,0.0,4.26602564102561,110256.4,107727.5,107134.7,0,589,2025-07-03 12:00:00,108913.1,19.119890249144934,stop_loss,trailing_stop,15m
LONG,0.1622,1.0,,0.17062,3.6608695652173453,TREND,31.3948,0.0013,35.1381,11.547,5.0,BULLISH_BOS,True,,,0.002019999999999994,,,BOS,True,,0.1599,,2025-07-02 14:00:00,1,zone,,ABOVE,23.899862811431166,9.559945124572467,DOGEUSDT,25,5.447826086956458,0.0023000000000000242,5.734782608695583,0.0,5.734782608695583,0.17539,0.1622,0.1599,0,590,2025-07-03 15:00:00,0.17062,0.20123684487225002,stop_loss,trailing_stop,
LONG,0.16857,1.0,,0.17062,1.7083333333333208,TREND,31.3948,0.0013,35.1381,11.547,5.0,BULLISH_BOS,True,,,0.002019999999999994,,,BOS,True,,0.1599,,2025-07-03 03:00:00,1,zone,,ABOVE,23.899862811431166,9.559945124572467,DOGEUSDT,12,5.133333333333304,0.0012000000000000066,5.683333333333296,0.19999999999999074,5.683333333333296,0.17539,0.16833,0.1599,1,590,2025-07-03 15:00:00,0.17062,0.0489947187634338,stop_loss,trailing_stop,
LONG,0.17188,1.0,,0.17062,-0.4532374100719593,TREND,31.3948,0.0013,35.1381,11.547,5.0,BULLISH_BOS,True,,,0.002019999999999994,,,BOS,True,,0.1599,,2025-07-03 12:00:00,1,zone,,ABOVE,23.899862811431166,9.559945124572467,DOGEUSDT,3,0.9316546762590123,0.0027799999999999214,1.1438848920863591,1.0755395683453515,1.1438848920863591,0.17506,0.16889,0.1599,2,590,2025-07-03 15:00:00,0.17062,-0.030113827142403536,stop_loss,trailing_stop,
LONG,274.64,,278.8957,271.8029,-1.0,RANGE,20.6947,2.8371,13.7462,32.0997,4.0,BEARISH_BOS,False,SWEEP_LOW,,3.1200000000000045,,,SWEEP,False,271.8029,,,2025-07-04 04:00:00,1,,,,3.2318432167686613,9.169062390294252,AAVEUSDT,3,0.11984068238695715,2.837099999999964,0.8741320362342003,1.8822036586655537,0.8741320362342003,277.12,269.3,271.8029,0,593,2025-07-04 07:00:00,271.8029,-9.169062390294252,stop_loss,SL,
LONG,2.9668,,3.0131,2.9359,-1.0,RANGE,19.5425,0.0309,23.3295,25.8728,3.0,BEARISH_BOS,False,SWEEP_LOW,,0.030600000000000183,,,SWEEP,False,2.9359,,,2025-07-04 06:00:00,1,,,,25.469617750817367,8.150277680261558,SUIUSDT,1,0.0,0.030899999999999928,0.3171521035598651,1.7055016181229876,0.3171521035598651,2.9766,2.9141,2.9359,0,594,2025-07-04 07:00:00,2.9359,-0.7870111885002548,stop_loss,SL,
SHORT,489.2339,1.0,,487.2,0.20205442028193796,TREND,38.8884,4.2643,8.2077,30.8208,3.5,BEARISH_BOS,False,,,6.399999999999977,,,BOS,False,,,499.3,2025-07-04 02:00:00,1,zone,,BELOW,0.8602805490982506,8.659670035277905,BCHUSDT,16,1.3743058384081244,10.066100000000006,2.0796435560942155,0.26485928015815163,2.0796435560942155,491.9,468.3,499.3,0,592,2025-07-04 18:00:00,487.2,1.7497246088109464,stop_loss,trailing_stop,
SHORT,476.0,1.0,,487.2,-0.7044025157232707,TREND,38.8884,4.2643,8.2077,30.8208,3.5,BEARISH_BOS,False,,,6.399999999999977,,,BOS,False,,,499.3,2025-07-04 07:00:00,1,zone,,BELOW,0.8602805490982506,8.659670035277905,BCHUSDT,11,0.03773584905660526,15.899999999999977,0.48427672955974843,0.823899371069185,0.48427672955974843,489.1,468.3,499.3,1,592,2025-07-04 18:00:00,487.2,-9.635142149900396,stop_loss,trailing_stop,
SHORT,475.4,1.0,,487.2,-0.8529771069618826,TREND,38.8884,4.2643,8.2077,30.8208,3.5,BEARISH_BOS,False,,,6.399999999999977,,,BOS,False,,,499.3,2025-07-04 08:00:00,1,zone,,BELOW,0.8602805490982506,8.659670035277905,BCHUSDT,10,0.0,13.833900000000028,0.01445723910104802,0.990320878421849,0.01445723910104802,489.1,475.2,499.3,2,592,2025-07-04 18:00:00,487.2,-10.151310479359367,stop_loss,trailing_stop,
SHORT,2.139,2.0,,2.153,-0.5600000000000014,TREND,34.3953,0.0168,12.3404,23.4043,4.0,BEARISH_BOS,True,,,0.015000000000000124,,,BOS,True,,,2.164,2025-07-05 13:00:00,1,zone,,BELOW,24.069977670855202,8.665191961507873,AXSUSDT,10,1.1199999999999672,0.025000000000000355,1.399999999999968,0.5600000000000014,1.399999999999968,2.153,2.104,2.164,0,595,2025-07-05 23:00:00,2.153,-0.3369796873919785,stop_loss,trailing_stop,
SHORT,2.111,2.0,,2.153,-1.0,TREND,34.3953,0.0168,12.3404,23.4043,4.0,BEARISH_BOS,True,,,0.015000000000000124,,,BOS,True,,,2.164,2025-07-05 18:00:00,1,zone,,BELOW,24.069977670855202,8.665191961507873,AXSUSDT,5,0.0,0.041999999999999815,0.16666666666667018,1.0,0.16666666666667018,2.153,2.104,2.164,1,595,2025-07-05 23:00:00,2.153,-1.010939062175914,stop_loss,trailing_stop,
LONG,0.1531,,0.1548,0.152,1.545454545454502,RANGE,19.349,0.0011,7.6094,21.6233,4.0,,False,SWEEP_LOW,,0.0010800000000000254,,,SWEEP,False,0.152,,,2025-07-06 06:00:00,1,,,,24.002581733376807,8.640929424015651,HBARUSDT,5,1.4818181818181513,0.0011000000000000176,1.5999999999999597,0.7545454545454653,1.5999999999999597,0.15486,0.15227,0.152,0,596,2025-07-06 11:00:00,0.1548,0.04080438894674008,take_profit,TP,
SHORT,0.3183,,0.3154,0.3203,-1.0,RANGE,15.2023,0.002,27.0073,21.5328,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0039000000000000146,,,SWEEP,False,0.3203,,,2025-07-06 13:00:00,1,,,,24.004621952824145,8.641663903016692,AXLUSDT,3,0.5000000000000139,0.0019999999999999463,1.2500000000000346,1.0,1.2500000000000346,0.3203,0.3158,0.3203,0,598,2025-07-06 16:00:00,0.3203,-0.048009243905647,stop_loss,SL,
LONG,273.0325,1.0,,283.3600000000002,3.0,TREND,30.4944,2.17,34.0685,14.2199,5.0,BULLISH_BOS,True,,,6.670000000000016,,,BOS,True,,269.59,,2025-07-06 13:00:00,1,zone,,ABOVE,2.7892080700448836,9.601848781129657,AAVEUSDT,12,4.371096586782782,3.4425000000000523,5.3877995642700585,0.0,5.3877995642700585,291.58,273.0325,269.59,0,597,2025-07-07 01:00:00,283.3600000000002,28.805546343388972,stop_loss,trailing_stop,
LONG,152.3539,1.0,,150.57,-0.3122035737412292,TREND,33.116,1.1757,44.7145,8.9307,3.5,BULLISH_BOS,False,,,2.0200000000000102,,,BOS,False,,146.64,,2025-07-06 16:00:00,1,zone,,ABOVE,1.4282285841218396,8.160755306813813,SOLUSDT,9,0.0098181627259816,5.713900000000024,0.2880869458688432,0.3892087715920834,0.2880869458688432,154.0,150.13,146.64,0,599,2025-07-07 01:00:00,150.57,-2.547816971214974,stop_loss,trailing_stop,
LONG,277.58,1.0,,283.3600000000002,0.7234042553191732,TREND,30.4944,2.17,34.0685,14.2199,5.0,BULLISH_BOS,True,,,6.670000000000016,,,BOS,True,,269.59,,2025-07-06 14:00:00,1,zone,,ABOVE,2.7892080700448836,9.601848781129657,AAVEUSDT,11,1.3141426783479335,7.990000000000009,1.7521902377972445,0.5306633291614523,1.7521902377972445,291.58,273.34,269.59,1,597,2025-07-07 01:00:00,283.3600000000002,16.121622644859986,stop_loss,trailing_stop,
LONG,2.8744,,2.918,2.8453,-1.0,RANGE,16.4028,0.0291,16.8796,16.8305,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.05810000000000004,,,SWEEP,False,2.8453,,,2025-07-07 14:00:00,1,,,,26.121189091480563,9.403628072933003,SUIUSDT,4,0.8797250859106438,0.029100000000000126,1.0068728522336763,1.6769759450171733,1.0068728522336763,2.9037,2.8256,2.8453,0,601,2025-07-07 18:00:00,2.8453,-0.7601266025620876,stop_loss,SL,
LONG,0.0099,,0.0101,0.0097,0.9999999999999913,RANGE,21.8639,0.0001,14.2697,27.5281,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.00023900000000000136,,,SWEEP,False,0.0097,,,2025-07-07 14:00:00,1,,,,26.121189091480563,9.403628072933003,1000PEPEUSDT,5,0.45499999999999413,0.00020000000000000052,1.1549999999999898,0.32500000000000323,1.1549999999999898,0.010131,0.009835,0.0097,0,600,2025-07-07 19:00:00,0.0101,0.005224237818296081,take_profit,TP,
LONG,7.32,,7.5396,7.1736,1.5,RANGE,20.762,0.0794,13.8614,14.1314,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.14700000000000024,,,SWEEP,False,7.1736,,,2025-07-07 14:00:00,1,,,,26.121189091480563,9.403628072933003,UNIUSDT,20,1.8306010928961751,0.14639999999999986,1.8510928961748645,0.6693989071038249,1.8510928961748645,7.591,7.222,7.1736,0,602,2025-07-08 10:00:00,7.5396,5.736213124489126,take_profit,TP,
SHORT,0.0098,1.0,,0.009998,-0.660000000000001,TREND,33.2178,0.0001,13.0305,28.657,3.5,BEARISH_BOS,False,,,0.00028299999999999853,,,BOS,False,,,0.0101,2025-07-07 20:00:00,1,zone,,BELOW,26.083443973243376,8.868370950902747,1000PEPEUSDT,14,0.04999999999999798,0.0002999999999999999,0.30999999999999783,0.8566666666666678,0.30999999999999783,0.010057,0.009707,0.0101,0,603,2025-07-08 10:00:00,0.009998,-0.005164521906702195,stop_loss,trailing_stop,
SHORT,17.839,2.0,,18.077,-1.0,TREND,38.2283,0.1819,14.0613,24.3126,3.5,BEARISH_BOS,False,,,0.1509999999999998,,,BOS,False,,,18.077,2025-07-08 01:15:00,1,zone,,BELOW,26.083443973243376,8.868370950902747,AVAXUSDT,9,0.3319327731092271,0.2380000000000031,0.65966386554621,1.306722689075613,0.65966386554621,18.15,17.682,18.077,0,604,2025-07-08 10:00:00,18.077,-6.207859665632005,stop_loss,SL,15m
LONG,2.8952,1.0,,2.8806,-0.20419580419580685,TREND,30.3196,0.0238,26.3142,8.441,3.5,BULLISH_BOS,False,,,0.021300000000000097,,,BOS,False,,2.8237,,2025-07-08 12:00:00,1,zone,,ABOVE,26.059603420090895,8.860265162830904,SUIUSDT,12,0.4503496503496511,0.0714999999999999,0.5174825174825172,0.4601398601398629,0.5174825174825172,2.9322,2.8623,2.8237,0,607,2025-07-09 00:00:00,2.8806,-0.38047020993333147,stop_loss,trailing_stop,
LONG,108469.4,1.0,,108567.0,0.08875147767573527,TREND,36.8178,354.1786,27.6636,17.0697,3.5,BULLISH_BOS,False,,,530.0,,,BOS,False,,107369.7,,2025-07-08 10:15:00,1,zone,,ABOVE,0.008056983870901998,8.860265162830904,BTCUSDT,16,0.5885241429480889,1099.699999999997,0.6534509411657795,0.3996544512139685,0.6534509411657795,109188.0,108029.9,107369.7,0,605,2025-07-09 02:00:00,108567.0,0.786361625800082,stop_loss,trailing_stop,15m
LONG,13.491,1.0,,13.969,1.911999999999999,TREND,30.6972,0.0933,29.5559,15.5436,5.0,BULLISH_BOS,True,,,0.11299999999999955,,,BOS,True,,13.241,,2025-07-08 11:00:00,1,zone,,ABOVE,26.059603420090895,10.423841368036358,LINKUSDT,27,2.5919999999999987,0.25,2.868000000000002,0.32399999999999807,2.868000000000002,14.208,13.41,13.241,0,606,2025-07-09 14:00:00,13.969,12.456490434803442,stop_loss,trailing_stop,15m
LONG,13.913,1.0,,13.969,0.40579710144926956,TREND,30.6972,0.0933,29.5559,15.5436,5.0,BULLISH_BOS,True,,,0.11299999999999955,,,BOS,True,,13.241,,2025-07-09 00:00:00,1,zone,,ABOVE,26.059603420090895,10.423841368036358,LINKUSDT,14,1.6376811594202845,0.1379999999999999,2.137681159420291,0.7753623188405881,2.137681159420291,14.208,13.806,13.241,1,606,2025-07-09 14:00:00,13.969,1.4593377915250683,stop_loss,trailing_stop,15m
LONG,14.066,1.0,,13.969,-0.37307692307692586,TREND,30.6972,0.0933,29.5559,15.5436,5.0,BULLISH_BOS,True,,,0.11299999999999955,,,BOS,True,,13.241,,2025-07-09 05:00:00,1,zone,,ABOVE,26.059603420090895,10.423841368036358,LINKUSDT,9,0.2807692307692238,0.26000000000000156,0.523076923076917,0.6499999999999979,0.523076923076917,14.202,13.897,13.241,2,606,2025-07-09 14:00:00,13.969,-2.527781531748851,stop_loss,trailing_stop,15m
