direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,4.315,1.0,0.018214,,4.295000000000001,0.3269962139917855,TREND,39.8238,0.0243,13.2353,27.9412,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.040000000000000036,,,BOS,False,,,4.325,2023-01-01 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.41152263374485243,0.0015364188493873954,8.652370345333494e-05,0.02430000000000021,3.0,0.27282499321426146,0.015364188493873955,0.15364188493873954,0.01,0.015364188493873955,"ENTRY DOTUSDT: notional=0.015364, capital=0.15, units=0.003561, risk_amount=0.0015, trade_risk=0.0001",False,0.1382776964448656,DOTUSDT,1,1.5000000000000568,4.0000000000000036,0.0,4.0000000000000036,4.315,4.275,4.339300000000001,0,0.0,0.3269962139917855,True,True,0,False,4.305000000000001,656,8760,2023-01-01 01:00:00,4.295000000000001,0.003269962139917855,take_profit,TP,0.14154765858478344
LONG,70.4,1.0,0.805179,,75.93,1.9427727880335655,TREND,34.5678,1.0736,56.4205,8.4498,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.36999999999999034,,,BOS,False,,67.7,,2023-01-02 07:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.003648303538854433,0.0014154765858478344,0.0005511109832114933,2.7409999999999997,3.0,0.03635518119069229,0.014154765858478344,0.14154765858478344,0.01,0.014154765858478344,"ENTRY LTCUSDT: notional=0.014155, capital=0.14, units=0.000201, risk_amount=0.0014, trade_risk=0.0006",False,0.1273928927263051,LTCUSDT,1,493.9999999999998,50.0,0.0,50.0,75.96,70.4,67.659,0,0.0,1.9427727880335655,True,True,0,False,70.41000000000001,657,8791,2023-01-02 08:00:00,75.93,0.019427727880335654,take_profit,TP,0.14682062060664075
LONG,74.49,3.0,0.859821,,75.78999999999999,0.14084362292051855,TREND,36.5721,1.1464,52.8349,7.9128,4.0,4_to_5,1.0,BULLISH_BOS,True,,,2.5999999999999943,,,BOS,True,,67.7,,2023-01-02 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.001292607577265618,0.0014682062060664075,0.0014682062060664075,7.7363,3.0,0.014136819964309384,0.014136819964309384,0.14682062060664075,0.01,0.014136819964309384,"ENTRY LTCUSDT: notional=0.014137, capital=0.15, units=0.000190, risk_amount=0.0015, trade_risk=0.0015",False,0.13268380064233137,LTCUSDT,1,63.000000000000966,50.0,0.0,50.0,75.82,74.49,66.7537,0,0.0,0.14084362292051855,True,True,0,False,74.5,658,8792,2023-01-02 09:00:00,75.78999999999999,0.0014084362292051855,take_profit,TP,0.13409223687153657
LONG,1231.0,1.0,5.4375,,1254.18,0.5218743648212008,TREND,35.0378,7.25,48.1281,12.3645,5.0,5_plus,1.25,BULLISH_BOS,True,,,19.799999999999955,,,BOS,True,,1193.25,,2023-01-04 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.00026490066225165563,0.0013409223687153658,0.000411208931104834,37.75,3.0,0.04372650161294345,0.013409223687153658,0.13409223687153657,0.01,0.013409223687153658,"ENTRY ETHUSDT: notional=0.013409, capital=0.13, units=0.000011, risk_amount=0.0013, trade_risk=0.0004",False,0.1206830131843829,ETHUSDT,1,1000.0,50.0,0.0,50.0,1254.2,1231.0,1193.25,0,0.0,0.5218743648212008,True,True,0,False,1231.01,659,8835,2023-01-04 04:00:00,1254.18,0.005218743648212008,take_profit,TP,0.11383345551415662
LONG,5.2978,1.0,0.035571,,5.5678,2.091857701149443,TREND,32.2926,0.0474,39.006,12.8012,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.10000000000000053,,,BOS,True,,5.176,,2023-01-04 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.08210180623973763,0.0012068301318438291,0.00027745839793608243,0.12179999999999946,3.0,0.05249215658852435,0.012068301318438291,0.1206830131843829,0.01,0.012068301318438291,"ENTRY UNIUSDT: notional=0.012068, capital=0.12, units=0.002278, risk_amount=0.0012, trade_risk=0.0003",False,0.10861471186594461,UNIUSDT,2,27.720000000000056,29.42,0.0,29.42,5.592,5.2978,5.176,0,0.0,2.091857701149443,True,True,0,False,5.307799999999999,660,8835,2023-01-04 05:00:00,5.5678,0.02091857701149443,take_profit,TP,0.12336868697423539
LONG,1247.6,,5.054464,,1248.08,-0.05545449508739286,TREND,39.2732,6.7393,51.7753,3.7626,3.0,3_to_4,0.5,,True,,,4.5,,,BOS,True,,1193.25,,2023-01-04 05:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.01,15m,0.00018399264029438854,0.0011383345551415661,0.0004958999925612699,54.34999999999991,3.0,0.02613038069907305,0.011383345551415663,0.11383345551415662,0.01,0.011383345551415663,"ENTRY ETHUSDT: notional=0.011383, capital=0.11, units=0.000009, risk_amount=0.0011, trade_risk=0.0005",False,0.10245010996274095,ETHUSDT,1,0.0,50.0,50.0,50.0,1250.7,1246.45,1193.25,0,0.0,-0.05545449508739286,True,True,0,False,1247.61,661,8836,2023-01-04 05:00:00,1248.08,-0.0005545449508739287,stop_loss,trailing_stop,0.12281414202336147
LONG,0.9727,1.0,0.010366,,1.031,2.499767717117122,TREND,33.8302,0.0138,47.5452,2.3256,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.01100000000000001,,,BOS,False,,0.9505,,2023-01-04 08:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.4504504504504505,0.0012281414202336147,0.00028029957365257777,0.022199999999999998,3.0,0.053811403579335004,0.012281414202336147,0.12281414202336147,0.01,0.012281414202336147,"ENTRY OPUSDT: notional=0.012281, capital=0.12, units=0.012626, risk_amount=0.0012, trade_risk=0.0003",False,0.11053272782102531,OPUSDT,7,7.680000000000009,7.779999999999998,0.0,7.779999999999998,1.0505,0.9727,0.9505,0,0.0,2.499767717117122,True,True,0,False,0.9827,662,5207,2023-01-04 15:00:00,1.031,0.024997677171171222,take_profit,TP,0.13553040499219654
LONG,1.028,2.0,0.015991,,1.0845,2.5137334553990502,TREND,37.7691,0.0213,39.531,14.9079,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.010000000000000009,,,BOS,False,,1.013,,2023-01-06 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,,0.46948356807511527,0.0013553040499219655,0.0002808168897211867,0.021300000000000097,3.0,0.0654109184657171,0.013553040499219654,0.13553040499219654,0.01,0.013553040499219654,"ENTRY OPUSDT: notional=0.013553, capital=0.14, units=0.013184, risk_amount=0.0014, trade_risk=0.0003",False,0.12197736449297689,OPUSDT,1,5.600000000000005,7.299999999999995,0.0,7.299999999999995,1.101,1.028,1.0067,0,0.0,2.5137334553990502,True,True,0,False,1.038,663,5269,2023-01-06 23:00:00,1.0845,0.025137334553990504,take_profit,TP,0.1471146990469674
LONG,262.65,3.0,0.774107,,267.17999999999995,0.443068983859648,TREND,32.2345,1.0321,53.2872,6.5744,4.0,4_to_5,1.0,,True,,,2.0,,,BOS,True,,254.1,,2023-01-08 15:15:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,0.01,15m,0.0011695906432748562,0.001471146990469674,0.00047889993407636354,8.549999999999983,3.0,0.045192603163375505,0.014711469904696739,0.1471146990469674,0.01,0.014711469904696739,"ENTRY BNBUSDT: notional=0.014711, capital=0.15, units=0.000056, risk_amount=0.0015, trade_risk=0.0005",False,0.13240322914227065,BNBUSDT,1,190.0000000000034,50.0,0.0,50.0,267.2,262.65,254.1,0,0.0,0.443068983859648,True,True,0,False,262.65999999999997,664,8943,2023-01-08 16:00:00,267.17999999999995,0.00443068983859648,take_profit,TP,0.13683391898086714
LONG,6.94,,0.066429,,7.23,0.540324232,TREND,39.3552,0.0886,36.6935,6.8548,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.09500000000000064,,,BOS,False,,6.44,,2023-01-08 22:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.01,,0.02,0.0013683391898086715,0.000985835151158985,0.5,3.0,0.018992547954544362,0.013683391898086714,0.13683391898086714,0.01,0.013683391898086714,"ENTRY AXSUSDT: notional=0.013683, capital=0.14, units=0.001972, risk_amount=0.0014, trade_risk=0.0010",False,0.12315052708278042,AXSUSDT,1,26.499999999999968,31.49999999999995,0.0,31.49999999999995,7.255,6.94,6.44,0,0.0,0.540324232,True,True,0,False,6.95,665,8950,2023-01-08 23:00:00,7.23,0.00540324232,take_profit,TP,0.1285537694027804
LONG,5.99,,0.041518,,6.11,0.21605880083857507,TREND,34.9524,0.0554,48.0,5.1613,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.03500000000000014,,,BOS,True,,5.513,,2023-01-09 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.020964360587002084,0.001285537694027804,0.0010237086478318246,0.4770000000000003,3.0,0.01614333498370344,0.012855376940278041,0.1285537694027804,0.01,0.012855376940278041,"ENTRY LINKUSDT: notional=0.012855, capital=0.13, units=0.002146, risk_amount=0.0013, trade_risk=0.0010",False,0.11569839246250237,LINKUSDT,1,8.199999999999985,14.499999999999957,0.0,14.499999999999957,6.135,5.99,5.513,0,0.0,0.21605880083857507,True,True,0,False,6.0,666,8953,2023-01-09 02:00:00,6.11,0.0021605880083857506,take_profit,TP,0.11785898047088812
LONG,12.435,1.0,0.109554,,12.535,0.03956845263158057,TREND,35.7224,0.1461,21.5159,16.1369,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08999999999999986,,,BOS,False,,11.77,,2023-01-10 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.007518796992481193,0.0011785898047088812,0.0006302872699086507,0.6650000000000009,3.0,0.022038743190308147,0.011785898047088813,0.11785898047088812,0.01,0.005892949023544407,"ENTRY AVAXUSDT: notional=0.011786, capital=0.12, units=0.000948, risk_amount=0.0012, trade_risk=0.0006",False,0.10607308242379931,AVAXUSDT,2,1.9999999999999574,12.5,7.500000000000107,12.5,12.56,12.36,11.77,0,-0.0001867067368420946,0.03956845263158057,True,True,1,True,12.445,667,8986,2023-01-10 12:00:00,12.535,0.00030233115789475833,take_profit,TP,0.10618870684485197
LONG,12.635,2.0,0.112768,,12.785,0.1353988875739667,TREND,31.6606,0.1504,38.7173,7.3634,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.09500000000000064,,,BOS,False,,11.79,,2023-01-10 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.01183431952662721,0.0010618870684485197,0.0007101658669085872,0.8450000000000006,3.0,0.01587803918325093,0.010618870684485198,0.10618870684485197,0.01,0.010618870684485198,"ENTRY AVAXUSDT: notional=0.010619, capital=0.11, units=0.000840, risk_amount=0.0011, trade_risk=0.0007",False,0.09556983616036678,AVAXUSDT,1,14.499999999999957,17.99999999999997,0.0,17.99999999999997,12.815,12.635,11.79,0,0.0,0.1353988875739667,True,True,0,False,12.645,668,8994,2023-01-10 19:00:00,12.785,0.001353988875739667,take_profit,TP,0.09692382503610644
LONG,59.1518,1.0,0.503571,,62.671800000000005,1.9681797908097372,TREND,35.2677,0.6714,30.8511,9.5745,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.8500000000000014,,,BOS,True,,57.45,,2023-01-10 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.00587613115524739,0.0009692382503610644,0.00027885028933429895,1.7017999999999986,3.0,0.033689145103835735,0.009692382503610646,0.09692382503610644,0.01,0.009692382503610646,"ENTRY AAVEUSDT: notional=0.009692, capital=0.10, units=0.000164, risk_amount=0.0010, trade_risk=0.0003",False,0.08723144253249579,AAVEUSDT,1,314.81999999999954,50.0,0.0,50.0,62.7,59.1518,57.45,0,0.0,1.9681797908097372,True,True,0,False,59.1618,669,8995,2023-01-10 20:00:00,62.671800000000005,0.019681797908097372,take_profit,TP,0.07691434735366787
LONG,6.195,1.0,0.039804,,6.215,0.006358372881356584,TREND,31.1194,0.0531,38.7618,8.0754,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.11599999999999966,,,BOS,True,,5.782,,2023-01-10 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.024213075060532673,0.0006359172160618943,0.0004239448107079298,0.41300000000000026,3.0,0.00953875824092841,0.006359172160618944,0.06359172160618944,0.01,0.006359172160618944,"ENTRY LINKUSDT: notional=0.006359, capital=0.06, units=0.001027, risk_amount=0.0006, trade_risk=0.0004",False,0.05723254944557049,LINKUSDT,1,2.0999999999999908,4.999999999999982,0.0,4.999999999999982,6.245,6.195,5.782,0,0.0,0.006358372881356584,True,True,0,False,6.205,673,8995,2023-01-10 20:00:00,6.215,6.358372881356584e-05,take_profit,TP,0.07697793108248144
LONG,17376.5,1.0,45.241071,,17478.48,0.11523958568147247,TREND,32.8274,60.3214,38.4251,9.0586,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,235.0,,,BOS,True,,16915.0,,2023-01-10 19:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,2.1668472372697727e-05,0.0007850829827924622,0.00020850907637252685,461.5,3.0,0.0295601179859008,0.007850829827924621,0.07850829827924621,0.01,0.007850829827924621,"ENTRY BTCUSDT: notional=0.007851, capital=0.08, units=0.000000, risk_amount=0.0008, trade_risk=0.0002",False,0.07065746845132159,BTCUSDT,1,1000.0,50.0,0.0,50.0,17478.5,17376.5,16915.0,0,0.0,0.11523958568147247,True,True,0,False,17376.51,671,8995,2023-01-10 20:00:00,17478.48,0.0011523958568147247,take_profit,TP,0.07813032693929617
LONG,12.71,1.0,0.113571,,12.780000000000001,0.011691864130435811,TREND,33.3411,0.1514,39.1509,7.3113,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.16000000000000014,,,BOS,True,,11.79,,2023-01-10 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0054347826086956425,0.0008723144253249579,0.0006314156343815601,0.9200000000000017,3.0,0.012051213419434995,0.00872314425324958,0.08723144253249579,0.01,0.00436157212662479,"ENTRY AVAXUSDT: notional=0.008723, capital=0.09, units=0.000686, risk_amount=0.0009, trade_risk=0.0006",False,0.07850829827924621,AVAXUSDT,2,7.499999999999929,9.499999999999886,0.0,9.499999999999886,12.805,12.71,11.79,0,-0.00013914128260869094,0.011691864130435811,True,True,1,True,12.72,670,8995,2023-01-10 21:00:00,12.780000000000001,4.7348000000012666e-05,take_profit,TP,0.06984267319288613
LONG,12.785,1.0,0.113571,,12.780000000000001,-0.013283778018287878,TREND,33.3411,0.1514,39.1509,7.3113,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.16000000000000014,,,BOS,True,,11.79,,2023-01-10 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.001551007226508889,0.0007755036132542902,7.755036132542902e-06,0.012785000000000001,3.0,0.232651083976287,0.019829627390916146,0.07755036132542902,0.01,0.019829627390916146,"SCALE-IN AVAXUSDT L1: notional=0.007755, capital=0.08, units=0.000607, risk_amount=0.0008, trade_risk=0.0000",False,0.057720733934512866,AVAXUSDT,1,0.0,0.0,7.499999999999929,0.0,12.785,12.71,11.79,1,-0.00013914128260869094,-0.013283778018287878,True,True,1,True,12.72,670,8995,2023-01-10 21:00:00,12.780000000000001,-0.00020240842148722425,stop_loss,trailing_stop,0.07065667770513027
LONG,17384.0,,48.0,,17480.48,0.10164129337313635,TREND,35.1383,64.0,40.067,6.0268,3.5,3_to_4,0.5,BULLISH_BOS,False,,,95.5,,,BOS,False,,16915.0,,2023-01-10 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,2.1321961620469083e-05,0.0007755036132542902,0.00020922181006457783,469.0,3.0,0.0287448929910716,0.007755036132542902,0.07755036132542902,0.01,0.007755036132542902,"ENTRY BTCUSDT: notional=0.007755, capital=0.08, units=0.000000, risk_amount=0.0008, trade_risk=0.0002",False,0.06979532519288612,BTCUSDT,1,1000.0,50.0,0.0,50.0,17480.5,17384.0,16915.0,0,0.0,0.10164129337313635,True,True,0,False,17384.01,674,8996,2023-01-10 21:00:00,17480.48,0.0010164129337313635,take_profit,TP,0.0708590861266175
LONG,1334.65,1.0,5.528571,,1335.13,-0.04408243312584515,TREND,37.54,7.3714,32.8004,7.4612,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,26.84999999999991,,,BOS,True,,1260.75,,2023-01-10 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0001353179972936399,0.0007065746845132159,0.00039123267662328495,73.90000000000009,3.0,0.01276089178194266,0.00706574684513216,0.07065746845132159,0.01,0.00706574684513216,"ENTRY ETHUSDT: notional=0.007066, capital=0.07, units=0.000005, risk_amount=0.0007, trade_risk=0.0004",False,0.06359172160618944,ETHUSDT,1,679.9999999999955,50.0,0.0,50.0,1349.0,1334.65,1260.75,0,0.0,-0.04408243312584515,True,True,0,False,1334.66,672,8995,2023-01-10 20:00:00,1335.13,-0.00044082433125845153,stop_loss,trailing_stop,0.07755036132542902
LONG,17424.0,,49.392857,,17424.48,-0.09490741023182843,TREND,37.0876,65.8571,39.154,5.8568,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,88.5,,,BOS,False,,16915.0,,2023-01-10 22:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,1.964636542239686e-05,0.0007065667770513028,0.00020640638746505574,509.0,3.0,0.02418707175509214,0.007065667770513028,0.07065667770513027,0.01,0.007065667770513028,"ENTRY BTCUSDT: notional=0.007066, capital=0.07, units=0.000000, risk_amount=0.0007, trade_risk=0.0002",False,0.06359100993461725,BTCUSDT,1,0.0,50.0,50.0,50.0,17453.5,17391.5,16915.0,0,0.0,-0.09490741023182843,True,True,0,False,17424.01,675,8997,2023-01-10 22:00:00,17424.48,-0.0009490741023182843,stop_loss,trailing_stop,0.06264193583229896
LONG,0.3236,1.0,0.00375,,0.3266,0.1990210666666724,TREND,39.5774,0.005,21.2857,12.7143,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.002799999999999969,,,BOS,False,,0.3131,,2023-01-12 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,,0.9523809523809516,0.0006264193583229897,0.00020325720835572922,0.01050000000000001,3.0,0.019305648033649456,0.006264193583229896,0.06264193583229896,0.01,0.006264193583229896,"ENTRY ADAUSDT: notional=0.006264, capital=0.06, units=0.019358, risk_amount=0.0006, trade_risk=0.0002",False,0.056377742249069066,ADAUSDT,14,0.7300000000000029,0.8599999999999997,0.06999999999999784,0.8599999999999997,0.3322,0.3229,0.3131,0,0.0,0.1990210666666724,True,True,0,False,0.3336,676,9040,2023-01-13 06:00:00,0.3266,0.001990210666666724,take_profit,TP,0.03928366620580413
LONG,5.075,1.0,0.047679,,5.215,0.5980669333333373,TREND,35.2923,0.0636,28.0899,12.9213,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03000000000000025,,,BOS,False,,4.865,,2023-01-12 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.04761904761904763,0.0005637774224906907,0.00023328720930649265,0.20999999999999996,3.0,0.013624621043525026,0.005637774224906907,0.056377742249069066,0.01,0.005637774224906907,"ENTRY DOTUSDT: notional=0.005638, capital=0.06, units=0.001111, risk_amount=0.0006, trade_risk=0.0002",False,0.050739968024162155,DOTUSDT,1,9.999999999999964,16.000000000000014,0.0,16.000000000000014,5.235,5.075,4.865,0,0.0,0.5980669333333373,True,True,0,False,5.085,677,9041,2023-01-12 18:00:00,5.215,0.005980669333333372,take_profit,TP,0.05164664055507931
